wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
45,5,0,25,147,796,4,15,25,0.92440216,1210,0.972570051,2,0.498045383,0.124970155,1,4,26.214184138,20,2.372,5
5,1,0,4,16,10,0,0,2,0.371262382,203,0.991653906,0,0.17422685,0.610591644,0,0,69.195235696,2,0.914,0
1,1,0,4,4,2,4,0,1,2.0,2,0.0,0,0.0,0.984182271,0,0,0.191228456,1,1.0,0
2,2,0,2,14,1,1,3,3,2.0,66,0.0,0,0.745738862,0.76093755,0,0,39.296851652,6,2.9775,0
0,1,0,3,0,0,1,2,0,2.0,0,0.0,0,0.003941763,0.0,0,0,0.0,0,0.0,0
6,4,2,3,19,14,2,3,5,2.0,71,0.0,0,0.860153022,0.426681565,1,12,12.731564667,3,1.356,0
9,4,0,5,17,13,1,7,6,0.855619167,54,0.04829508,0,0.986928223,0.34902276,1,4,5.87807431,2,1.164,0
4,3,0,1,6,2,3,5,3,0.727160996,47,0.86387234,0,0.842674112,0.500348052,0,0,15.099539279,1,0.8025,0
4,4,0,10,24,1,0,10,4,0.803152645,33,0.628548784,0,0.933441606,0.492457193,1,1,6.877370352,4,1.6471,0
9,3,3,2,8,16,3,1,5,0.927264468,99,0.996868688,0,0.895887779,0.382085349,0,0,8.463528589,1,0.8398,0
2,3,0,2,3,1,1,2,3,2.0,7,0.068210072,0,0.987594648,0.75,1,1,1.664782126,1,0.4902,0
2,4,0,2,7,13,1,1,2,2.0,6,0.0,0,0.927761652,0.841914554,1,1,2.216073547,1,0.5491,0
30,3,1,11,64,397,2,4,30,0.935213422,331,0.965178215,3,0.573694829,0.17310907,0,0,19.629063355,3,1.2764,0
7,3,0,3,9,0,0,6,7,0.969459641,96,1.0,0,0.93441342,0.596760981,2,4,18.734415745,1,0.9966,0
5,2,0,4,25,0,1,3,3,0.810924782,108,1.0,0,0.823695856,0.745103724,0,13,22.408709929,4,1.4978,0
18,2,0,8,20,42,4,3,10,0.639131273,156,0.972518132,0,0.436240776,0.290596969,1,1,8.950173455,2,0.5878,0
20,1,0,9,58,211,7,5,9,0.709960252,748,0.798104254,7,0.095703718,0.274457637,0,1,37.49974555,11,2.3184,0
58,3,1,28,271,2754,8,18,66,0.939422,1015,0.98910215,1,0.506508862,0.101475498,2,0,13.469162036,5,1.3554,0
10,5,0,6,27,8,0,4,7,0.531586351,122,1.0,0,0.459679361,0.383010106,1,1,11.017684394,1,1.0024,0
22,4,0,12,64,101,5,12,14,0.846466017,478,0.547266573,3,0.677174525,0.225211988,2,3,14.237920088,4,1.6673,0
45,1,0,39,133,29,1,38,28,0.762386251,942,0.974062478,3,0.638837873,0.159468878,2,4,23.098286369,13,1.9282,5
3,3,0,9,20,1,2,7,1,2.0,117,0.0,0,0.965783718,0.622626916,1,3,60.81195147,9,4.5632,1
18,3,0,4,43,72,2,2,13,0.671063528,576,0.965478621,2,0.55590202,0.295776221,1,8,74.318193426,7,1.449,1
23,1,1,25,25,2,11,22,21,0.763131434,25,0.979501536,0,0.507576238,0.082570875,0,1,1.034691126,1,0.9893,0
11,3,0,9,18,24,5,3,9,0.705673117,300,0.684996882,0,0.006045572,0.205243677,0,0,28.252117919,11,3.1952,1
7,4,0,11,32,44,1,10,8,0.659036691,169,1.0,1,0.943131703,0.411782623,2,6,29.573911994,4,2.1193,0
22,1,0,11,49,133,2,3,18,0.71864656,284,0.895607112,0,0.0,0.196820904,0,0,17.386391868,5,1.9404,0
8,1,0,6,11,1,1,1,9,0.636097904,55,1.0,0,0.309429205,0.375,0,0,10.062518723,1,1.1645,0
7,2,0,3,21,1,2,4,7,0.622546967,82,1.0,0,0.479781867,0.423960693,1,1,13.632686253,2,1.0041,0
16,1,0,6,24,70,4,8,11,0.987908311,228,0.992206167,3,0.0,0.202310663,0,0,13.660189161,4,1.2187,0
12,1,0,11,44,4,3,1,12,0.535232977,287,0.820593513,0,0.0,0.217972979,0,0,28.655800511,6,2.8057,0
10,1,0,62,22,1,70,1,10,0.768519949,75,0.980414189,0,0.0,0.571096095,0,0,4.299443559,3,1.0176,0
2,4,0,1,1,1,1,0,2,1.983528193,7,0.085194998,0,0.971052782,0.760893844,1,1,2.01318978,1,0.5063,0
24,4,0,46,65,210,35,11,23,0.78673493,1020,0.954093083,1,0.745475414,0.194958334,0,0,45.216654573,6,1.8803,2
20,4,0,8,54,261,0,6,13,0.9477651,486,0.445109098,0,0.730082255,0.384933627,2,0,12.367313627,9,1.558,2
12,1,0,16,32,69,2,4,10,0.865001872,212,0.904023663,0,0.147533436,0.302414902,0,0,12.396266818,7,1.6376,0
3,1,0,4,4,3,1,3,3,2.0,18,0.0,0,6.33e-06,0.555555556,0,0,5.90625603,1,0.6899,0
10,3,0,9,38,14,2,7,7,0.889709721,413,0.689801877,0,0.768787004,0.360496236,3,0,31.34952342,3,1.5933,0
12,1,0,11,44,33,2,10,11,0.716980209,403,1.0,0,0.0,0.492449717,0,0,29.370119287,4,1.2207,0
4,1,0,11,21,4,1,4,2,1.966055482,96,0.0,0,0.0,0.744462722,0,0,36.151018279,7,2.7965,0
4,2,0,7,11,8,1,5,3,1.100109195,209,1.0,1,0.772501691,0.473423692,0,0,13.66017887,9,0.7783,1
3,1,0,4,3,8,1,3,3,2.0,19,2.1615e-05,0,0.0,0.553501629,0,0,2.257643849,1,1.0242,0
25,2,0,48,78,252,40,6,23,0.791834038,408,1.0,1,0.000719842,0.256356803,0,14,14.471697636,7,1.9773,2
2,3,0,3,7,1,0,3,2,2.0,36,0.0,0,0.993689356,1.0,0,0,9.300780396,1,0.5,0
7,3,0,4,38,6,0,5,4,0.798347603,259,1.0,1,0.889692277,0.441354105,1,1,35.395289484,1,0.6732,0
17,1,0,10,65,93,7,1,12,0.691119566,769,0.434151032,0,0.0,0.295815486,0,0,51.015108226,12,2.5111,0
7,1,0,15,7,3,26,0,5,0.460936845,147,1.0,0,0.0,0.754311846,0,0,12.51670781,1,1.3188,0
2,1,0,6,3,1,0,2,2,2.0,40,0.0,0,0.185289801,0.75,0,0,2.057084964,1,0.5032,0
53,3,8,20,111,1298,10,13,9,0.922676032,1025,0.996514661,2,0.428875457,0.195280925,0,0,19.348457832,10,1.8095,0
5,2,0,9,24,10,1,2,2,2.0,136,0.0,0,0.917983335,0.716887419,0,0,23.091675479,10,2.9706,0
3,1,0,10,28,9,1,11,2,1.385418944,103,0.017745629,0,0.733556355,0.835952201,0,0,32.501759919,7,2.7578,2
5,1,0,1,7,3,3,0,1,0.574263457,9,1.0,0,0.0,0.847040696,0,0,4.30312214,1,0.6112,0
23,3,0,2,36,338,7,12,28,0.901835641,353,1.0,3,0.544625643,0.20889457,2,4,10.985454991,3,1.0817,0
25,3,1,35,38,6,8,26,25,0.104475623,183,1.0,4,0.72440297,0.103226258,1,1,6.519856833,1,0.9753,0
3,1,0,5,2,3,3,2,3,1.490274197,3,0.0,0,0.0,0.755281992,0,0,0.879198252,1,1.0,0
3,1,0,4,6,3,1,3,3,2.0,17,0.0,0,0.0,0.601880688,0,0,3.831385262,1,0.6643,0
4,4,0,10,22,11,5,8,5,0.56460336,87,1.0,1,0.969697215,0.398562348,1,1,19.036801509,5,2.1252,0
5,1,0,31,7,10,31,0,1,1.948798452,6,0.0,0,1.2618e-05,0.637979023,0,0,0.0,1,0.9779,0
4,2,0,4,14,0,1,3,4,0.348902181,131,1.0,0,0.762659274,0.629354759,0,0,30.951908855,3,1.2989,0
7,5,0,3,18,0,1,4,5,0.621059759,144,0.752788974,0,0.811485483,0.45813544,2,5,24.976002817,3,0.9735,0
3,2,0,4,16,7,1,3,2,2.0,145,0.0,0,0.887897313,0.680660901,0,0,21.723407917,6,0.6651,0
2,2,0,1,34,1,1,2,2,2.0,16,0.023959334,0,0.915327095,0.967665447,1,1,8.653535328,1,0.5093,0
15,2,1,5,58,42,2,4,9,0.475331673,99,1.0,1,0.591365142,0.462430006,1,3,29.232160575,2,0.6306,1
3,1,0,4,3,0,3,2,4,2.0,4,0.0374944,0,0.0,0.622942858,0,0,0.0,1,1.0111,0
2,1,0,22,1,0,21,0,2,1.996178815,1,0.0,0,0.002856376,1.0,0,0,1651.91072076,1,1.0008,0
3,4,0,2,25,14,1,3,1,2.0,45,0.0,0,0.969223095,0.36649283,0,0,10.838423444,3,1.4172,0
14,3,0,11,92,60,1,11,10,0.744224707,454,0.647326874,0,0.758472745,0.254258409,1,1,35.736406121,3,2.3022,0
3,4,0,4,10,1,0,4,3,0.0,53,0.009983667,0,0.957857334,0.674984525,1,1,16.981908499,1,0.6667,0
9,1,0,17,21,26,2,3,8,0.493777586,138,1.0,1,0.150811349,0.285743793,0,0,10.286796591,5,1.3739,1
11,4,3,12,44,24,3,7,9,1.033971092,185,0.645602337,0,0.747872997,0.289520341,0,0,21.337843945,3,1.1418,0
12,3,0,12,42,42,1,12,7,0.934428671,63,0.955458624,0,0.770697843,0.20045827,0,0,19.202155325,4,1.0656,0
6,1,0,3,11,1,2,1,5,0.556305729,52,0.999092095,0,0.0,0.579432052,0,0,11.197756916,1,0.632,0
6,1,0,5,11,3,1,5,3,0.399962227,98,0.999991049,1,0.0,0.458605181,0,0,5.394209708,2,0.9833,1
5,2,0,5,29,8,1,5,2,1.040151405,163,0.317939655,0,0.178859404,0.666666667,0,0,26.005336153,2,1.0979,0
14,1,1,26,35,54,2,1,12,0.907610281,984,0.767732286,0,0.115629157,0.764095869,0,0,28.965747686,51,4.4365,4
3,1,0,7,4,0,2,5,3,1.976119912,3,3.2555e-05,0,0.004253221,0.366443722,0,0,0.0,1,1.0,0
6,2,0,5,30,10,0,5,5,2.0,137,0.0,0,0.929175001,0.533575669,1,2,17.15477087,3,1.2195,0
7,5,0,4,25,0,1,4,5,0.784780976,264,0.994179894,0,0.761643011,0.478086541,4,4,15.357201996,5,1.2735,0
3,3,0,10,29,11,1,10,4,0.763279477,115,0.511216992,0,0.776508711,0.513511648,0,1,32.639803263,5,2.2667,1
62,3,2,36,268,3636,4,34,35,0.957934159,2333,0.876936565,2,0.387957823,0.098821182,2,1,31.723646955,22,2.0812,4
24,4,0,11,93,180,4,12,16,0.80437927,848,1.0,1,0.774936423,0.171988496,0,2,42.005371909,5,1.5865,4
4,2,0,6,27,2,0,7,1,0.021548425,128,1.0,1,0.568760279,0.530277021,0,3,29.938226115,7,2.0,0
13,1,0,32,9,40,33,1,4,0.674875387,40,0.633179862,0,0.003853053,0.513135174,0,0,10.080755039,3,4.4503,0
6,1,0,2,11,4,1,1,6,0.585370621,51,0.997977262,0,0.0,0.672571818,0,0,6.717826188,1,0.7916,0
11,5,0,4,30,0,1,6,6,0.709786027,161,0.983374742,0,0.963228431,0.321671433,2,1,20.880512881,5,2.1668,0
4,6,0,8,12,6,1,0,4,2.0,44,1.7769e-05,0,0.994714676,0.623350264,2,3,10.011787085,2,0.6975,0
31,3,0,100,71,453,99,15,27,0.787676026,1036,0.94009727,3,0.467090241,0.145454607,2,0,29.062652036,9,1.3581,1
15,3,0,7,42,55,0,7,10,0.643502279,168,1.0,1,0.702583067,0.297828308,1,0,13.820694857,3,1.0703,0
10,3,0,5,22,33,0,5,8,0.168786594,124,1.0,1,0.831634667,0.422372207,1,1,6.748041719,1,0.9691,0
24,3,0,12,102,191,0,2,20,0.809385076,338,0.858746601,1,0.574311501,0.230286733,2,7,29.02443763,3,1.9729,2
7,3,0,5,21,8,0,5,6,0.663630424,213,0.988581611,1,0.897894373,0.274252029,2,2,32.636891756,2,0.8559,0
10,6,0,6,26,16,0,5,6,0.85836943,106,1.0,0,0.882641177,0.450874845,1,6,12.407134503,3,1.4518,0
12,4,6,12,24,15,6,7,10,0.900779338,165,1.0,2,0.740268898,0.476708201,1,3,14.501955577,5,2.3319,0
20,4,0,5,65,97,2,6,18,1.061901085,731,1.0,1,0.678393085,0.476717896,1,4,27.855408845,6,1.2523,0
6,3,0,5,40,17,0,5,4,0.302414073,228,1.0,0,0.798969724,0.446196257,0,0,27.089960417,2,1.0065,0
4,3,0,3,17,1,0,4,3,1.062309574,52,1.0,0,0.943228802,0.64594187,2,2,19.30690291,1,0.701,0
20,4,0,7,40,149,0,7,17,0.923448632,251,0.482687525,0,0.703695485,0.397770479,2,2,14.602845292,5,1.4659,0
27,3,0,13,105,239,8,15,24,0.730880923,867,0.967554527,3,0.540979142,0.111766031,1,4,28.969290574,28,2.1512,4
22,3,0,19,62,143,2,12,16,0.511881644,623,0.99585225,5,0.646046088,0.177851061,2,2,23.781227458,9,2.7475,1
9,3,1,2,40,53,0,2,6,0.61715804,232,1.0,0,0.58388848,0.345676652,1,2,36.44080212,1,1.2471,0
4,3,0,3,24,33,1,2,17,0.461503073,50,0.689358786,3,0.845071318,0.220715801,3,3,10.162479566,1,0.7203,0
12,1,0,2,24,44,1,2,4,0.414345604,139,0.848393639,0,0.002199492,0.304517153,0,0,10.151725203,6,1.8332,0
5,2,0,5,69,7,0,7,3,0.987084341,168,0.936752654,0,0.861915445,0.509610739,2,4,23.001500842,13,2.5268,4
16,4,0,8,40,102,0,7,14,0.93129359,233,0.486455027,0,0.746386737,0.37462639,2,0,14.380357982,6,1.2632,0
1,4,0,1,3,0,1,1,1,2.0,3,0.018010023,0,1.0,0.994632763,0,0,10.419894697,0,0.0059,0
5,1,0,8,5,7,6,2,3,2.0,24,0.0,0,0.0,0.440253116,0,0,0.298862095,1,0.9998,0
60,3,8,30,187,1093,6,29,58,0.749931868,977,0.985751146,2,0.455390287,0.06238796,2,0,15.457876826,6,1.9043,3
5,1,0,3,36,1,3,8,3,0.863492669,306,0.45412918,0,0.0,0.509150728,0,0,35.484663479,6,2.0051,0
4,3,0,5,17,0,0,4,4,0.280873029,53,1.0,0,0.843324887,0.469156255,2,4,13.06550012,1,1.1183,0
4,5,0,9,21,5,0,6,1,0.998347964,132,0.496523961,0,0.917883274,0.997118316,3,5,21.692619581,5,2.451,0
11,3,0,4,46,8,0,5,3,0.631511332,402,1.0,0,0.826670677,0.432844974,0,0,19.980259491,2,0.9744,0
6,2,0,7,20,6,1,6,4,0.723697647,73,0.50338141,1,0.947221482,0.827744872,0,0,11.621678571,2,0.7185,0
4,3,0,2,9,7,0,3,4,0.016521392,29,0.99917951,1,0.907883574,0.580891217,0,0,10.622874423,1,1.0663,0
6,2,0,4,15,0,1,1,6,0.788076311,87,0.98394601,0,0.744311251,0.533333333,0,0,14.809297101,1,0.8858,0
4,2,0,6,14,0,2,6,4,0.391254064,100,0.919646243,0,0.771504986,0.537306072,0,0,28.598039117,2,0.9303,0
14,5,0,15,43,98,2,6,16,0.720359723,376,0.552193438,2,0.75864779,0.210792475,1,4,37.249665007,6,2.3126,0
6,1,0,3,34,27,0,2,5,0.5958171,1060,0.982143543,0,0.26763576,0.580346626,0,1,202.983163436,2,1.2451,0
2,1,0,1,18,1,1,2,2,0.0,96,0.997631064,0,0.003434428,0.688242165,0,0,42.756472089,5,0.8509,0
3,5,0,7,14,4,6,2,3,2.0,56,0.21898239,0,0.972858708,0.516126978,1,1,16.046449971,3,1.7618,0
7,1,0,4,15,21,1,2,8,0.905323064,124,0.451870112,3,0.20685233,0.156535743,0,0,13.157818124,5,1.1798,0
5,2,2,10,16,59,1,8,3,2.0,190,0.012704984,0,0.393511746,0.474041649,1,2,13.180301881,1,0.842,0
18,4,0,8,83,47,1,12,7,0.741940113,323,0.97438652,1,0.942786419,0.272019189,2,0,41.679900977,1,1.2957,0
10,4,0,5,32,42,1,8,8,0.578128886,133,0.848183564,0,0.849422319,0.371641009,1,6,11.989405431,2,1.3865,0
5,1,0,5,14,0,1,16,5,1.288631973,53,0.980976017,1,0.873275577,0.525046186,0,0,12.365951003,1,0.6161,0
5,2,0,5,18,0,8,3,5,0.068600987,67,1.0,0,0.598592922,0.455981537,1,1,8.890457312,1,0.8054,0
8,1,0,6,23,5,1,5,6,0.569829347,131,1.0,0,0.0,0.329601784,0,0,19.202593485,2,1.9484,0
4,1,1,8,8,4,8,0,4,0.703780321,40,0.993894762,0,0.0,0.661796156,0,0,3.251582404,1,0.9848,0
3,2,0,3,6,0,1,4,3,0.210074135,88,1.0,0,0.794484608,0.63406794,0,0,7.621826052,2,1.295,0
19,6,1,10,47,127,2,8,16,0.793925556,263,0.998791259,0,0.874390935,0.171489705,5,19,10.630987344,7,1.3771,0
3,3,0,4,20,7,1,4,5,0.846543265,162,0.036510247,0,0.853740481,0.99310474,2,4,41.471882186,2,0.983,0
10,3,0,7,45,21,1,5,5,0.754624904,372,1.0,0,0.804347826,0.459433785,0,0,33.103726384,2,0.9836,0
11,3,4,6,37,3,2,8,10,0.84591274,258,0.845106108,1,0.824668968,0.321579677,3,6,27.054904837,16,2.6523,1
6,3,0,7,14,9,0,4,5,0.691783294,113,1.0,2,0.791379262,0.51193828,0,0,12.12291302,1,1.8272,0
15,1,0,4,19,22,5,7,14,0.672548905,166,1.0,2,0.0,0.334612839,0,1,9.151667344,1,0.9198,0
1,1,0,3,1,0,3,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,0.9954,0
6,3,0,7,24,4,1,6,7,0.640863829,81,0.89300343,0,0.865323155,0.493614062,0,0,18.30464685,5,1.8612,1
40,2,4,22,66,100,4,12,14,0.923034142,521,0.997873386,4,0.075204738,0.289274613,0,0,20.607626796,5,1.3843,0
1,1,0,25,1,0,24,1,1,2.0,1,9.87e-06,0,0.0,1.0,0,0,0.76598277,1,1.0,0
8,6,0,9,33,1,6,7,6,0.67382582,222,0.98641815,1,0.908934377,0.399026748,2,4,21.087497482,1,0.8954,0
31,4,0,31,117,200,4,28,20,0.93299463,2054,0.389406731,3,0.793459294,0.131039929,2,0,69.021506117,19,2.4907,2
8,3,3,11,20,3,5,8,11,0.782024544,48,1.0,0,0.705244563,0.38400285,0,0,4.585990015,1,1.2521,0
8,1,1,6,18,22,3,5,10,0.534844636,105,0.024514808,0,0.0,0.372010115,0,0,13.314423408,2,1.232,3
1,1,0,22,1,0,30,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.008731333,1,1.0,0
5,2,0,9,16,3,1,3,2,2.0,71,0.0,0,0.942617583,1.0,0,0,36.796248999,10,4.0131,0
34,3,0,18,110,358,1,9,28,0.912781669,803,0.849001371,2,0.42135639,0.134914133,0,0,22.624582444,15,2.2811,1
13,2,0,10,40,0,2,8,5,0.737955615,410,0.88752337,0,0.789711354,0.547885474,1,2,42.839982284,1,0.6557,1
8,2,1,3,26,1,1,4,7,0.497707642,203,1.0,1,0.571119592,0.316710073,0,0,11.268240258,7,1.6424,0
25,4,0,14,93,183,1,12,19,0.885461623,1054,0.887333988,0,0.614815353,0.233233381,0,2,47.883016923,5,1.4677,4
3,4,0,10,12,2,6,4,3,2.0,49,0.012092836,0,0.95023554,0.677743577,1,1,25.04844645,4,1.6506,0
1,1,0,14,1,0,13,1,1,1.999744553,1,0.0,0,0.0,0.986170213,0,0,0.0,1,1.0,0
13,3,0,12,31,30,4,6,5,0.838520775,316,0.591256069,1,0.778935026,0.341577868,1,4,25.827088993,6,2.1576,0
4,1,0,5,6,16,2,1,4,2.0,2,0.0,0,0.002197974,0.42302221,0,0,0.05990722,1,1.0181,0
5,3,0,8,15,10,1,8,3,1.952296469,148,0.114587224,0,0.836089646,0.4,0,0,37.875565849,10,3.2067,0
43,3,0,26,134,628,6,26,31,0.87582819,960,0.761276259,9,0.046642871,0.138743106,4,5,19.74611581,16,2.3841,0
11,1,0,3,36,185,1,0,8,0.664022936,351,0.584650286,0,0.0,0.235647679,0,0,14.684224201,4,1.5153,1
6,3,0,5,34,0,2,5,2,0.865435076,180,1.0,1,0.810709685,0.378051518,1,2,35.341546002,10,0.805,0
10,2,0,9,29,17,2,3,8,0.739801882,182,1.0,1,0.508073507,0.256313224,1,1,13.168407533,2,1.109,0
3,1,0,5,15,3,0,10,2,2.0,51,0.076716158,0,0.0,0.549082197,0,0,0.561931885,2,0.9522,0
4,3,0,4,16,0,1,4,4,0.333333333,46,1.0,0,0.728206084,0.491607856,2,3,10.421256941,1,0.711,0
16,1,0,9,78,43,4,5,13,0.965879724,653,0.248802952,1,0.0,0.172462758,1,1,38.880530832,8,1.554,1
7,3,0,5,3,3,0,5,3,0.809448119,38,1.0,1,0.924185015,0.80743263,1,1,32.873672154,1,0.6675,0
4,4,0,9,36,6,0,9,3,0.806621601,178,0.592580179,0,0.917648444,0.494206128,0,0,20.891064747,6,4.1121,1
13,3,15,24,46,46,13,11,3,1.043463363,187,0.927877328,0,0.780242809,0.456245949,0,0,11.846629447,3,1.0221,0
4,1,0,6,3,6,2,2,3,2.0,3,0.0,0,0.0,0.445833796,0,0,0.0,1,1.0,0
3,1,0,2,1,1,1,0,1,2.0,11,0.0,0,0.034324779,0.460336015,0,0,3.591681249,1,0.5,0
6,1,1,8,8,3,6,0,5,0.051482037,34,0.921807994,0,0.0,0.721470107,0,0,4.769751715,1,0.8486,0
8,3,0,4,25,18,0,5,7,1.034647847,194,1.0,0,0.844094211,0.524833056,0,2,25.711075788,6,1.9746,1
12,3,0,6,33,2,1,8,6,0.904410409,130,1.0,1,0.817278285,0.322168452,1,3,21.68650144,3,2.154,0
51,4,0,25,78,830,3,13,33,0.994749582,652,0.680604288,3,0.736823574,0.214622595,4,3,14.566606232,5,1.2049,2
12,1,1,8,33,54,4,7,12,0.826786412,103,0.946145946,0,0.0,0.272674717,0,0,7.322667345,4,0.9278,0
18,5,2,15,47,298,2,11,12,0.849144215,366,0.899915802,0,0.752954498,0.229793977,3,0,15.150759809,7,1.7796,3
2,1,0,12,14,3,1,2,2,0.854605256,96,0.345490621,0,0.0,0.304331339,0,0,18.098605781,3,0.652,0
5,2,0,6,13,11,0,6,2,2.0,63,0.130939855,0,0.70411876,0.460274749,0,0,12.373840506,2,0.8089,0
2,2,1,9,15,2,1,5,1,0.036459681,107,0.208347087,1,0.872980945,0.990006058,0,0,65.05180986,1,0.5,2
13,3,0,7,27,22,0,5,8,0.761023467,212,0.978958553,0,0.799247488,0.331222393,0,0,6.732256401,1,1.0,0
29,4,0,16,97,152,1,17,27,0.897367133,574,1.0,0,0.749183043,0.243575435,2,2,23.295850416,3,1.2609,0
4,5,0,2,12,0,1,2,4,0.272590439,104,1.0,0,0.832157054,0.707534864,2,5,20.05271971,1,0.5367,0
1,1,0,2,5,6,2,1,4,2.0,27,0.089406211,0,0.0,0.882292959,0,0,2.65312658,1,0.7775,0
2,3,0,2,3,1,2,0,2,2.0,1,0.0,0,0.905940322,0.75,1,1,2.402189959,1,0.5,0
3,3,0,3,6,1,1,0,4,0.0,26,1.0,0,0.880902723,0.666666667,0,0,5.360354677,1,0.7032,0
4,4,0,3,19,3,0,2,1,2.0,19,0.0,0,0.949773181,0.750157021,1,1,26.883308407,4,2.0262,0
1,1,0,3,1,0,2,1,1,2.0,1,0.0,0,9.754e-06,0.995363551,0,0,0.0,1,1.0,0
