wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
4,1,0,13,43,10,9,9,3,0.883687455,248,0.507142705,0,0.0,0.213519022,0,0,45.75810103,11,2.0765,0
6,1,0,7,37,14,1,8,4,0.673559961,139,0.475198446,0,0.0,0.294784563,0,0,20.782307592,5,1.5098,0
10,1,0,10,32,16,3,12,3,0.56745837,160,0.819925539,1,0.005316171,0.27814797,0,0,13.524012453,4,1.2234,0
5,2,0,8,20,6,1,12,3,0.862995036,106,0.666666667,0,0.263867428,0.421016707,0,0,13.233268665,1,0.8203,0
7,1,0,7,94,12,7,6,2,0.736714168,266,0.486883022,0,0.0,0.195814403,0,0,21.595136844,6,1.3006,0
6,1,0,11,32,7,3,7,3,0.812044329,203,0.437948842,0,0.0,0.25289696,0,0,41.309518286,6,2.125,0
6,3,0,12,24,17,1,11,3,0.866666667,229,0.670144405,0,0.414032558,0.399890215,1,1,31.294428602,11,2.7213,0
7,1,0,5,13,26,1,1,9,0.871692901,17,0.673378373,0,0.0,0.28421873,0,0,5.546719349,1,1.2923,0
4,1,11,21,33,26,1,20,2,0.744409661,195,0.840460952,0,0.0,0.286941747,0,0,29.071141742,8,1.9655,0
6,2,0,11,28,13,0,10,4,0.866666667,138,0.333333333,0,0.6,0.398053799,1,2,20.141404534,4,1.3089,0
4,3,0,5,9,11,10,4,3,0.666666667,28,1.0,0,0.607139717,0.697197654,0,0,7.318325137,1,0.5,0
2,1,0,9,2,2,8,2,2,2.0,1,0.006064039,0,0.001234109,0.710787441,0,0,2.124760515,1,1.0,0
6,1,0,15,35,59,1,13,3,0.632886844,139,0.499729747,1,0.0,0.253806977,0,0,17.4391953,4,1.5777,0
6,2,0,10,23,4,0,8,1,0.866666667,81,0.344041391,0,0.663542908,0.354255115,1,2,19.358366044,4,1.0534,0
6,2,0,12,35,13,0,12,3,0.891800328,132,0.333333333,0,0.7045952,0.401386614,1,2,30.01087827,6,1.637,0
5,1,0,5,18,5,2,7,5,0.035925919,153,0.936249841,0,0.0,0.612286082,0,0,46.933035981,5,3.228,0
5,1,0,10,28,14,1,8,2,0.799285125,35,0.905973044,1,0.0,0.504907503,0,0,17.32241148,2,0.8227,0
9,1,0,13,42,32,1,14,6,0.823123058,254,0.675255257,1,0.0,0.207316468,0,0,14.663716794,5,1.761,0
6,1,11,13,13,18,11,0,7,0.505149572,67,0.782409304,0,0.0,0.443756199,0,0,15.155170791,4,1.7339,0
5,2,0,13,30,5,1,14,3,0.765616282,222,0.651882519,0,0.37194952,0.416321587,0,0,43.00603668,13,2.9095,0
4,1,0,54,3,28,44,2,7,1.855715894,4,0.0,0,0.091339644,0.503364566,0,0,6.238688642,1,1.0,0
6,2,0,12,36,13,0,12,3,0.866666667,159,0.333333333,0,0.6,0.399884943,1,2,26.533081454,8,2.2874,0
7,1,11,12,20,12,11,9,1,1.998879648,96,0.0,0,0.0,0.69641468,0,0,27.121948665,4,1.6848,0
54,2,0,43,73,54,0,15,18,0.978242551,716,0.701163263,0,0.214968442,0.361844713,2,0,34.740685285,10,2.2873,2
5,1,0,8,26,16,2,12,2,0.654863774,113,0.936322409,0,0.0,0.294420091,0,0,17.758253117,2,1.181,0
3,4,0,88,4,3,89,0,2,1.476539323,16,0.978802177,0,0.950596407,0.779749322,0,0,3.373198726,0,0.0505,0
15,2,0,18,69,43,2,9,9,0.887246183,550,0.69264418,0,0.207872509,0.239138427,0,0,82.881680858,24,1.6531,1
9,2,7,13,48,7,0,6,2,0.751709164,327,0.679719369,0,0.431756688,0.237422668,0,0,18.089299261,7,0.9052,0
2,3,0,85,17,1,84,0,3,1.457074183,92,0.979893029,0,0.973608858,0.778509116,0,0,5.06716981,1,0.0591,0
2,1,0,11,18,0,1,12,2,0.064786973,157,0.462669845,0,0.0,0.76230891,0,0,25.090514634,4,1.3998,0
9,1,0,11,12,26,6,1,3,0.679842473,76,0.369399575,0,0.059727536,0.462431611,0,0,6.949065647,1,0.9925,0
6,1,0,9,39,25,1,8,3,0.80632311,89,0.679763931,1,0.0,0.234869563,0,0,18.107945931,1,1.2875,0
15,2,0,10,45,53,2,8,5,0.886224257,486,0.751939042,0,0.302571397,0.312737566,0,0,30.284316394,31,2.6905,1
9,1,0,8,29,12,4,4,3,0.671702088,90,0.141834852,1,0.020422813,0.307523886,0,0,11.821828663,2,1.1565,0
1,1,0,14,2,0,6,2,2,2.0,13,0.0,0,0.0,0.78431819,0,0,0.0,0,1.0,0
7,2,0,5,4,4,1,5,3,0.679004289,106,1.0,0,0.616563421,0.668656141,0,0,5.753614841,1,0.5215,0
25,1,0,31,48,200,13,17,29,0.894801091,205,0.89911604,0,0.0,0.212389321,0,0,22.912531747,9,1.243,0
5,1,0,13,26,13,3,12,2,0.716500895,153,0.462983333,0,0.000531441,0.221451906,0,0,25.501244896,3,1.4813,0
9,1,0,2,6,24,0,0,9,0.897617323,82,0.990676645,2,0.0,0.266119457,0,0,4.993518105,6,0.777,0
5,1,0,16,2,3,11,4,1,2.0,3,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
5,1,0,15,62,2,1,14,3,0.721023425,559,0.614769598,0,0.00576542,0.231647245,0,0,50.678922997,15,6.5571,0
15,2,0,19,60,108,2,9,12,0.855409232,452,0.655762824,0,0.316418183,0.219027466,0,0,22.026901195,27,1.8734,0
18,2,0,14,65,40,2,10,8,0.714572014,464,0.658097389,0,0.26171431,0.190919312,0,0,27.815687612,7,1.8111,0
10,2,0,7,29,13,2,8,8,0.796523698,228,0.836234738,1,0.423468545,0.28799868,0,0,20.704760361,12,1.934,0
13,1,0,6,32,1,3,7,10,0.615171959,169,0.974757684,2,0.0,0.515648306,0,0,24.613413072,7,1.8989,0
9,1,0,9,37,27,1,14,4,0.731076865,303,0.672081354,0,0.0,0.247848118,0,0,58.610895339,14,4.4736,1
5,2,0,12,37,21,0,12,3,0.775032492,411,0.792321963,0,0.247378185,0.412972993,0,0,41.215123947,14,3.0207,0
10,1,0,17,43,30,1,15,7,0.925824298,182,0.491049962,2,0.000138777,0.251026624,0,0,22.48948643,6,1.2606,1
5,2,0,10,20,5,0,14,3,0.983745651,144,0.693470603,0,0.222630139,0.416666667,0,0,17.932425247,5,1.3764,0
4,2,0,5,8,9,1,5,3,0.667652666,151,1.0,0,0.613895696,0.659106077,0,0,5.238509607,0,0.4994,0
3,5,0,7,7,1,9,5,3,2.0,3,0.144056397,0,0.946450761,0.774354575,0,0,2.134638644,1,0.3633,0
6,2,0,10,25,13,2,10,3,0.751787654,120,0.70434417,0,0.293211581,0.399273966,0,0,22.794575735,7,1.3496,0
5,2,0,7,33,6,2,5,3,1.100297002,61,0.798616638,0,0.741107307,0.466940825,0,0,15.715608906,6,1.6611,0
4,1,0,7,4,15,14,1,5,2.0,6,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0022,0
5,3,0,10,14,0,4,10,5,0.307369987,100,0.877814257,0,0.611911647,0.606744145,2,3,22.66375268,5,0.327,0
3,4,0,88,4,1,94,1,2,1.974377731,8,0.027720502,0,0.97905512,0.779098914,0,0,20.516782356,0,0.992,0
17,2,7,16,61,102,3,5,10,0.70402055,466,0.804508426,0,0.307311349,0.287876808,0,0,23.616466458,12,1.7627,0
6,2,0,11,27,13,0,13,3,0.861470338,83,0.333333333,0,0.621822263,0.424667948,1,2,14.798128073,8,1.6817,0
6,1,0,16,20,9,7,9,3,1.092889399,81,0.839360997,0,0.357733502,0.279049748,0,0,17.687615803,6,1.7838,0
8,3,0,12,23,13,0,15,3,0.866666667,86,0.333333333,0,0.736322944,0.416196438,1,2,14.635068037,5,1.1413,0
1,1,0,10,4,0,7,2,0,1.955043993,61,0.001519977,0,0.0,0.029356718,0,0,50.287548533,38,0.0125,0
4,3,0,8,10,4,2,5,3,0.775650764,70,0.922580473,0,0.767187166,0.63098288,0,0,7.337772255,4,0.5326,0
7,3,0,17,34,19,1,16,3,0.843778968,355,0.798993046,0,0.013746788,0.233432178,0,0,58.925151017,29,5.9808,0
15,1,0,11,79,27,1,11,3,0.75983889,437,0.672904102,1,0.0,0.351067973,0,0,35.510297255,18,5.4096,1
27,1,0,16,26,200,3,1,20,0.913326121,359,0.673589066,0,0.142543119,0.305895657,1,0,6.365590307,13,2.4882,0
6,2,0,13,32,13,0,12,3,0.866666667,188,0.333333333,0,0.6,0.4,1,2,26.232323936,10,2.3859,0
10,1,0,9,19,8,8,1,10,0.700959297,157,0.924936665,0,0.0,0.474740267,0,0,14.187504527,2,1.2186,0
6,1,0,10,25,20,9,8,3,0.812756215,100,0.5,1,0.015979378,0.237717198,0,0,9.157856101,2,0.9887,0
4,1,0,5,2,12,3,0,1,2.0,2,0.087701885,0,0.0,0.971857107,0,0,6.072962539,1,0.0144,0
9,2,0,12,1,52,1,10,9,0.814151653,97,0.717644155,1,0.0,0.059871332,0,0,51.291671664,1,0.7068,0
4,1,0,20,29,6,1,14,2,0.879034114,190,0.151441254,0,0.0,0.264467227,0,0,49.773748715,6,1.2095,0
5,1,0,11,37,10,1,13,2,0.793003422,182,0.756100314,0,0.0,0.283252872,0,0,20.105938723,6,1.7741,0
4,1,0,5,5,6,6,1,4,2.0,21,0.0,0,0.0,0.696788794,0,0,0.0,1,0.9469,0
5,2,0,5,29,5,0,8,3,0.757112172,126,0.698669269,0,0.243999102,0.403643396,0,0,19.672349317,1,0.8718,0
5,1,0,16,28,9,1,11,2,0.947703915,271,0.595394072,0,0.0,0.219875135,0,0,28.000784842,7,0.7619,0
2,1,0,6,4,1,5,2,5,1.974208852,64,0.0,0,0.000343442,0.531620646,0,0,0.0,1,0.9691,0
9,1,0,13,20,20,5,1,4,0.86705309,28,0.553207989,1,0.0,0.23899051,0,0,9.733126218,2,0.9862,0
9,1,0,14,61,5,2,32,2,0.638713354,539,0.846358474,1,0.0,0.355228138,0,0,103.204564231,17,6.3799,0
6,3,0,7,21,13,2,10,3,0.831154218,69,0.339370394,0,0.81506598,0.5,1,2,9.747959133,3,1.2368,0
2,1,0,7,8,1,5,2,2,2.0,10,0.083641645,0,0.0,0.625054955,0,0,0.0,3,0.95,0
4,2,0,9,20,8,0,10,2,1.000695696,74,0.674694588,0,0.258348277,0.420682393,0,0,11.289012507,1,0.8588,0
6,3,0,11,22,13,0,11,3,0.866666667,88,0.333333333,0,0.692307692,0.4,1,2,12.852353342,3,1.0761,0
6,1,0,15,22,4,6,9,5,2.0,36,0.002388041,0,0.0,0.376879286,0,0,23.182556895,7,2.4527,0
5,1,0,8,16,1,2,5,14,0.228711604,164,0.502068157,0,0.0,0.520571493,0,0,27.532283431,6,3.0324,0
8,1,0,13,44,24,1,15,3,0.743916206,90,0.655834442,1,0.0,0.238503286,0,0,6.414095699,6,0.7335,0
5,1,0,8,12,0,3,7,5,0.287370825,125,0.986314047,0,0.0,0.608759965,0,0,22.61483358,5,2.9403,0
5,2,7,15,22,8,7,8,1,0.738728438,67,0.497614154,0,0.688476776,0.317166523,1,2,13.263610973,3,1.1005,0
6,2,7,15,22,13,7,8,3,0.751443894,70,0.491861415,0,0.655996002,0.314366346,1,2,12.497502043,4,0.8157,0
5,1,0,14,67,4,1,11,3,0.714931593,553,0.445166766,1,0.0,0.301393837,0,0,95.440970578,39,6.8514,0
5,3,0,10,13,1,0,4,3,0.832976436,57,0.377039294,0,0.741084016,0.335265117,1,1,37.762809588,1,0.5542,0
5,2,0,14,61,7,0,20,13,0.927840087,478,0.748244561,0,0.306695457,0.641808002,1,1,96.643252132,9,0.464,0
5,1,0,11,61,6,0,11,3,0.834237516,551,0.517351859,1,0.243264369,0.416666667,0,0,86.071501477,39,6.9193,0
4,3,0,5,9,4,7,4,3,0.6996101,25,0.869014939,0,0.728893902,0.702478032,0,0,4.792053841,0,0.4714,0
5,1,0,10,33,5,1,20,2,0.758538876,195,0.783403773,0,0.0,0.390776709,0,0,38.249768257,5,1.6135,0
7,2,0,11,30,5,2,7,3,0.749211672,98,0.660186233,0,0.447887819,0.427876367,1,1,29.16905094,1,2.0111,0
4,2,0,10,32,4,0,7,4,0.750768523,88,0.781750974,1,0.692307692,0.4,0,0,19.614925509,12,1.5374,0
24,1,0,10,36,174,11,4,3,0.948320128,210,0.652260337,1,0.0,0.15096404,0,0,16.751070098,6,1.2023,0
5,1,0,7,26,2,4,18,3,0.69471965,499,0.188200701,0,0.116937403,0.304698979,0,0,23.599702185,6,1.2421,0
6,1,0,17,67,16,2,13,3,0.724070912,525,0.664601615,1,0.081477937,0.216688915,0,0,59.748519355,25,3.8936,0
13,1,0,9,27,10,2,5,14,0.646983158,163,0.976862087,2,0.0,0.487140353,0,0,10.336673491,5,1.4567,0
4,1,0,54,4,7,54,2,4,2.0,3,0.028371839,0,0.0,0.431043463,0,0,0.0,1,1.0,0
4,1,0,7,11,4,0,3,2,1.035055519,39,0.997120373,0,0.599545517,0.331440794,0,1,8.203884315,1,0.571,0
9,1,0,8,40,24,3,7,3,0.702190121,238,0.82470055,1,0.0,0.209030843,0,0,21.123120447,7,1.0459,0
6,1,0,15,36,8,0,11,2,0.83442936,197,0.584108029,0,0.022071285,0.348326984,0,0,50.892388488,20,4.1734,1
9,1,0,1,31,9,6,3,7,0.934795396,60,0.407410497,0,0.0,0.388136209,0,0,16.880259116,1,0.7771,0
5,2,7,8,19,4,0,13,1,0.763945917,59,0.50016354,0,0.630356476,0.306117023,1,2,12.105373975,2,1.0773,0
30,1,0,13,29,317,7,2,24,0.926637251,186,1.0,0,0.012145138,0.295251147,0,0,4.098852894,0,0.7916,0
2,1,0,7,23,0,2,6,5,0.039857534,107,0.002939883,0,0.0,0.587132522,0,0,50.832104138,3,3.0,0
6,2,0,10,33,13,2,11,3,0.860154564,195,0.337883378,0,0.6,0.4,1,2,21.017898351,9,1.5629,0
10,1,0,6,39,10,1,16,10,0.607008657,163,0.695204919,2,0.0,0.326932373,0,0,26.099279101,7,1.2217,0
2,1,0,15,14,0,2,12,3,0.000688529,107,0.960737518,0,0.0,0.752373955,0,0,36.868341228,7,2.101,0
8,1,0,11,4,28,12,2,6,2.0,19,0.0,0,0.0,0.71558731,0,0,0.0,1,0.8859,0
5,1,0,8,18,0,2,5,5,0.252371262,137,1.0,0,0.0,0.573511198,0,0,26.879521404,5,3.314,0
5,3,0,11,17,37,2,10,3,0.839524369,147,0.668397258,0,0.829871192,0.486190653,2,2,22.873536513,8,1.6949,0
6,2,0,11,25,13,0,11,3,1.093694379,159,0.333333333,0,0.6,0.4,1,2,19.529190156,8,2.0374,0
4,3,0,12,26,8,3,5,3,0.735051762,95,0.669388781,0,0.844723254,0.396762619,2,2,12.951628357,6,2.0249,0
6,1,0,8,9,13,10,1,4,2.0,26,0.02261263,0,0.0,0.46086496,0,0,0.0,1,1.0,0
14,1,0,7,21,29,3,6,14,0.649968678,166,0.983135129,2,0.198910945,0.483901296,0,0,14.247955096,4,1.2838,0
6,2,0,13,32,13,0,12,3,0.866666667,133,0.333333333,0,0.693809031,0.4,1,2,20.461033551,6,2.0208,0
18,1,0,2,31,35,2,4,16,0.855717494,226,0.855873882,2,0.0,0.251278071,0,0,14.992819047,4,1.5869,0
2,1,0,12,5,1,3,12,2,0.069807876,75,1.0,0,0.0,0.750901712,0,0,24.074871536,4,1.9761,0
2,1,0,13,16,0,7,6,2,0.010960676,150,1.0,0,0.165809224,0.736560284,0,0,23.789924899,6,2.8919,0
3,1,0,4,4,1,5,1,2,1.448706811,4,0.0,0,0.002348378,0.826285366,0,0,0.048941319,1,0.9698,0
5,1,0,10,28,6,3,12,2,0.760936515,157,0.245145348,0,0.0,0.316399866,0,0,18.23646408,1,1.6369,0
4,1,0,6,4,6,6,1,4,1.953669182,2,0.0,0,0.0,0.534533505,0,0,0.0,1,1.0,1
4,2,0,8,20,13,6,10,3,0.866574367,37,0.413435315,0,0.624055795,0.399407081,1,2,8.339578141,2,0.5016,0
4,3,0,7,6,0,4,4,2,2.0,15,0.0,0,0.004634641,0.743460078,0,0,16.953503782,1,1.0084,0
4,3,0,5,6,4,0,4,3,0.584376184,30,0.801309559,0,0.568232898,0.666666667,0,0,5.358859229,1,0.3144,0
3,1,0,8,15,14,10,3,10,0.507961979,151,0.904441809,0,0.000358824,0.514595274,0,0,23.024298979,7,1.7684,0
8,1,0,10,39,29,2,8,3,0.829634018,87,0.635234985,1,0.013388536,0.220564445,0,0,9.499957121,2,1.5363,0
4,2,0,7,18,4,2,5,2,0.699813117,119,0.676447087,0,0.769264304,0.434872273,0,0,19.680159866,5,1.4915,0
5,1,0,8,22,29,3,7,5,0.431440267,147,0.793656628,0,0.0,0.598769224,0,0,25.160562751,5,2.6803,0
6,2,0,11,31,13,0,12,3,0.866666667,158,0.333333333,0,0.570791848,0.4,1,2,20.813314435,6,1.9863,0
4,3,0,4,8,4,0,5,3,0.73036001,23,0.991610519,0,0.590388675,0.59516432,0,0,7.403100864,1,0.5258,0
6,1,0,12,30,10,0,15,3,0.866134095,92,0.333333333,0,0.69136781,0.4,1,2,20.132001492,5,1.5032,0
6,2,0,10,21,13,0,11,3,0.866666667,111,0.333333333,0,0.578616148,0.407322839,1,2,14.808283121,3,1.0952,0
14,1,0,7,40,37,2,14,12,0.856553242,467,0.687570602,0,0.001933588,0.303750943,0,0,26.872328334,23,2.5784,1
5,1,0,13,27,320,1,6,4,0.766321008,164,0.450831267,0,0.000773872,0.35778366,0,0,20.567535912,5,1.6294,0
6,2,0,12,29,13,0,12,3,0.866666667,155,0.333333333,0,0.743509491,0.392692363,1,2,25.683917465,11,1.7204,0
6,2,0,15,27,14,0,12,3,0.866666667,165,0.333333333,0,0.590829501,0.400443115,1,2,23.450484697,9,2.1033,0
15,2,0,15,49,42,2,15,7,0.793445377,455,0.969721247,0,0.451392247,0.24709169,0,0,29.755927858,23,1.8404,1
