wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
5,0,0,9,22,7,2,7,1,2.0,145,0.0,0,0.02187353,0.463915434,0,0,27.880848364,4,1.7489,0
1,1,0,12,1,0,9,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
3,5,0,5,10,0,1,2,3,0.343065349,39,1.0,0,0.957207455,0.675399008,0,0,11.075280541,1,0.2859,1
5,1,0,4,11,2,1,0,6,0.634489151,46,0.474113785,0,0.0,0.229625846,0,0,6.539608526,2,0.8128,0
2,5,0,2,6,0,2,1,2,0.952094117,23,1.0,0,0.945304241,0.742811486,0,0,9.03448816,1,0.4964,0
6,1,5,4,10,14,6,4,6,0.562067164,67,1.0,0,0.0,0.391930273,0,0,7.987847283,2,0.847,1
3,1,0,6,6,3,4,0,2,2.0,24,0.0,0,6.6942e-05,0.87701588,0,0,7.990402259,2,1.0,0
5,1,0,1,6,6,0,0,5,0.763358041,28,1.0,0,0.0,0.462893785,0,0,3.519136846,1,0.8,0
4,3,0,8,7,2,2,0,2,0.985670193,75,0.539756868,3,0.954111307,0.469458956,1,1,14.30572676,1,0.5028,0
18,1,0,30,77,175,11,12,6,0.659955068,769,0.626194994,7,0.0,0.192496568,0,0,29.899016578,6,1.9183,0
3,1,0,6,3,6,10,1,4,2.0,3,0.0,0,0.0,0.584272104,0,0,3.011327888,1,0.6675,1
2,1,0,4,1,1,5,0,1,2.0,1,0.0,0,0.0,1.0,0,0,1.454458503,1,1.018,0
6,3,0,12,20,8,2,11,4,0.716103043,87,1.0,1,0.975253378,0.425948343,0,0,12.274564111,1,0.4806,0
2,3,0,6,7,1,3,4,1,2.0,12,0.0,0,0.923762673,0.666666667,1,1,3.283126455,1,0.5816,1
10,4,0,8,20,7,3,11,7,0.574558753,162,1.0,1,0.738354568,0.347693887,2,2,14.833955456,2,0.9154,1
2,3,0,7,4,1,0,6,1,1.999998032,17,0.0,0,0.887170346,0.666666667,1,1,9.044023577,1,0.5255,0
10,1,0,12,9,44,8,3,11,2.0,9,0.001198879,0,0.0,0.230834118,0,0,0.15637691,1,0.9099,0
4,4,19,8,15,17,3,7,4,0.402142754,55,1.0,0,0.0,0.387718406,0,0,8.5,2,0.993,0
3,3,4,13,12,9,1,3,1,2.0,33,0.001669784,0,0.897108392,0.475455986,0,0,2.709819631,1,0.1166,0
7,1,0,40,95,104,6,13,6,0.801927589,706,0.655253811,0,0.484193874,0.241214913,0,0,32.657545736,8,1.7543,0
18,2,0,4,34,120,2,4,11,0.838840637,202,1.0,3,0.582091354,0.320972696,1,2,8.179269817,4,0.7615,0
3,2,0,6,12,3,2,1,3,2.0,12,0.0,0,0.673476972,0.484202828,0,0,2.062774074,1,0.409,1
4,1,0,4,12,1,2,1,4,0.446686299,66,1.0,0,0.0,0.663262461,0,0,12.205168675,2,1.0044,0
21,2,0,9,25,131,4,8,16,0.78771683,116,0.839247844,1,0.748947544,0.234285396,1,3,5.02864624,1,0.8564,0
4,1,0,0,6,5,2,0,5,0.287884646,33,1.0,0,0.0,0.460762992,0,0,5.459119912,1,1.0352,0
2,1,0,16,7,1,12,4,1,1.349671766,20,0.0,0,0.0,0.5,0,0,9.494937158,1,0.5,0
19,1,0,5,33,42,3,4,12,0.882659281,333,0.998237173,0,0.0,0.36374605,0,0,8.910565225,5,1.191,0
14,2,1,6,22,9,6,12,14,0.71193354,171,1.0,0,0.498315445,0.257719854,0,0,11.156089345,5,1.1582,0
0,1,0,0,0,0,0,0,0,2.0,0,7.0293e-05,0,0.0,0.0,0,0,0.0,0,0.0,0
3,1,0,5,7,0,1,3,2,0.0,32,1.0,0,0.0,0.795399408,0,0,7.111021994,1,0.6667,0
7,3,0,9,21,20,2,2,2,0.789239729,84,0.99665589,8,0.888706498,0.30656686,1,1,8.983956081,2,0.635,0
22,2,0,21,48,166,5,18,10,0.829254187,281,1.0,4,0.631601501,0.160688579,1,1,14.513145927,1,1.3415,0
8,2,0,9,31,0,3,6,4,0.052655224,147,0.999856139,1,0.694621318,0.372623776,1,2,19.194734994,4,1.2043,0
3,1,0,4,22,3,4,1,2,1.450813495,210,0.0,1,0.0,0.324777937,0,0,58.003730389,9,6.2526,0
12,1,0,12,36,46,1,13,16,0.6374337,246,1.0,1,0.988122838,0.294600342,1,5,13.527930989,1,1.1503,0
7,2,0,7,7,15,3,8,7,0.681563864,49,1.0,3,0.861215617,0.346879935,1,20,5.050861484,1,0.877,0
12,3,0,3,24,58,3,7,14,0.765700096,129,0.506594736,0,0.933375969,0.351088209,1,3,7.855805322,3,0.794,0
7,0,0,14,34,10,1,4,8,0.671269405,521,0.80460289,0,0.0,0.190377802,0,0,17.281723667,4,1.7508,0
6,2,0,6,16,8,1,2,1,0.102079704,46,1.0,1,0.673895674,0.342725607,1,1,11.637287093,1,0.9031,0
4,1,0,7,12,4,3,6,3,0.509891888,39,0.994854297,0,0.0,0.594841578,0,0,4.272797255,1,0.7166,0
5,3,0,5,6,2,2,4,4,0.086179848,23,0.990710325,0,0.772117551,0.543940522,1,1,3.304115865,1,0.6153,1
12,3,0,41,71,38,4,42,5,0.908556781,304,0.742364541,3,0.728218887,0.293255069,1,1,28.032041099,5,1.4727,0
7,1,0,8,30,53,2,6,12,0.975555331,183,1.0,0,0.0,0.24054336,0,0,12.526547477,3,1.3492,1
7,3,0,6,12,4,4,7,4,0.670450902,39,1.0,1,0.716011596,0.45832515,1,1,8.078211197,1,0.8355,0
7,0,0,8,17,7,1,12,2,0.66660542,131,1.0,0,0.062605849,0.841897606,0,0,25.775416748,5,0.4925,0
3,1,0,1,23,3,0,2,3,1.930711462,137,0.106799654,0,0.0,0.534998477,0,0,33.914026381,9,3.6469,0
4,1,6,11,12,15,7,4,5,2.0,48,0.0,0,0.001861343,0.5235524,0,0,11.210727702,2,0.9654,0
19,2,0,10,57,117,1,9,21,0.73687529,141,0.959789847,0,0.195456578,0.170864978,0,0,14.893264006,5,1.0852,0
27,2,6,29,60,418,11,14,27,0.283412381,271,0.745178837,1,0.540100696,0.116570975,1,3,10.128895682,1,1.0165,0
19,1,0,8,28,149,5,9,16,0.91380375,147,1.0,3,0.0,0.151934369,0,0,8.158659879,3,1.3137,0
3,0,0,11,12,0,2,15,1,0.479781312,65,1.0,0,0.0,0.67826684,0,0,19.683969925,1,0.6908,0
0,1,0,0,0,0,0,0,0,2.0,0,0.0,0,0.0,0.003769165,0,0,0.0,0,0.0,0
7,1,0,5,10,21,4,2,5,0.871959995,49,1.0,0,0.325792916,0.44826133,0,0,5.126031168,1,0.8573,0
12,3,0,11,18,60,1,10,9,0.780564786,95,1.0,3,0.616618052,0.278763296,1,1,7.791724008,3,0.9508,2
18,1,0,13,32,128,9,6,16,0.981567822,149,1.0,1,0.0,0.243199277,0,0,8.303716112,2,0.9185,0
4,1,0,5,13,28,3,5,5,1.996770877,74,0.0,0,0.0,0.421682471,0,0,18.390418458,3,1.1394,0
5,1,0,2,7,3,0,2,5,0.564835369,28,1.0,0,0.0,0.442779127,0,0,4.77479372,1,0.8,0
11,3,0,4,15,42,3,4,9,0.13667188,51,0.97446579,0,0.892443614,0.546588425,2,5,4.414611409,1,0.8934,0
6,2,0,2,11,3,1,2,6,0.209193404,46,0.967432956,0,0.494797129,0.453709004,0,0,6.90290715,0,0.8882,0
1,1,0,3,1,0,2,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
10,3,0,4,15,33,2,4,10,0.186287735,63,1.0,0,0.797536223,0.565922606,2,0,4.572533889,2,1.0403,0
15,3,0,6,41,50,6,5,9,0.343556566,133,1.0,0,0.921262571,0.368980594,1,3,10.538229319,1,0.8339,0
11,3,0,7,26,0,1,6,5,0.840787488,107,1.0,1,0.666666667,0.388859283,1,1,8.185660122,4,1.3147,1
2,4,0,3,5,0,0,3,1,0.009949806,13,1.0,0,1.0,1.0,0,0,4.598091427,0,0.0,0
9,2,7,11,21,26,7,11,6,0.697234247,98,1.0,2,0.376106476,0.369928341,0,0,13.481408939,2,0.9617,0
42,3,0,28,102,1077,8,20,50,0.927671311,802,0.984742361,3,0.509301302,0.10691304,1,0,14.80327146,17,1.2673,9
42,3,14,30,81,790,20,38,39,0.871599144,349,1.0,5,0.021448127,0.118001513,0,0,8.788292087,2,0.9961,0
5,1,6,11,14,10,6,4,5,2.0,51,0.0,0,0.0,0.543448783,0,0,8.044196855,2,1.0,0
4,3,0,9,24,8,3,6,3,0.401176543,61,0.99779055,0,0.807068241,0.537288015,1,3,11.216802008,1,0.5436,0
16,1,0,7,46,59,1,3,12,0.669413278,188,1.0,0,0.015912859,0.245671118,0,0,14.863206582,4,1.0471,0
9,1,0,4,16,14,2,3,5,2.0,49,0.0,0,0.0,0.25745138,0,0,8.139298337,1,0.8909,0
33,1,0,18,28,510,10,5,33,2.0,24,0.035378634,0,0.005036525,0.374189936,0,0,5.723533625,1,0.9895,0
9,1,0,8,25,31,0,6,5,1.126930292,101,1.0,1,0.0,0.331790427,0,0,3.964453231,1,0.6142,0
2,1,0,4,4,1,7,2,2,2.0,3,0.058497839,0,0.016660501,0.666666667,0,0,0.0,1,0.4995,1
4,1,0,1,7,4,1,5,2,0.352224409,100,1.0,0,0.0,0.5,0,0,8.816240345,1,0.7672,0
1,1,0,7,1,0,4,2,1,2.0,1,0.0,0,0.0,1.0,0,0,0.000152707,1,1.0,0
1,1,0,0,2,0,0,0,0,1.99999382,9,0.0,0,0.0,0.997972756,0,0,3.0,0,0.0005,0
29,4,0,28,89,289,5,8,19,0.825635767,746,0.945640078,1,0.42167894,0.166882331,1,1,25.005837695,8,2.7586,3
10,3,0,40,75,2,3,44,3,0.646953962,517,1.0,3,0.632348699,0.269140538,0,1,21.958205477,1,0.7036,0
30,3,0,5,61,19,4,11,14,0.60159172,304,0.998527554,0,0.890944966,0.163228291,1,6,9.374072381,2,1.1672,0
1,1,0,6,1,0,3,3,1,2.0,1,0.0,0,0.0,0.999995761,0,0,0.775723822,1,1.0,0
17,1,0,8,43,151,4,6,15,0.857174091,189,1.0,1,0.197072113,0.246700437,0,0,8.383675738,2,1.0041,2
2,5,0,3,7,2,1,1,2,0.107451696,26,0.999170116,0,0.872741904,0.660580574,0,0,11.104978676,1,0.5,0
15,2,0,8,24,103,8,9,17,0.79739137,102,1.0,1,0.70485087,0.205008418,1,3,4.920430031,1,0.8051,0
13,2,4,14,32,45,5,9,9,0.634330805,193,1.0,1,0.18133692,0.227393861,0,0,13.531034309,3,1.1252,1
15,1,0,5,18,93,4,3,16,0.287516182,125,1.0,1,0.0,0.371552182,0,0,6.011155586,1,0.9346,0
9,0,0,17,73,15,0,23,1,0.723847448,256,0.0,0,0.0,0.5098195,0,0,21.028565094,10,1.0189,0
1,1,0,8,1,0,8,0,1,2.0,1,7.8257e-05,0,3.769e-06,1.0,0,0,0.0,1,1.0,0
3,3,0,5,9,4,4,6,3,0.499538549,52,0.847462448,0,0.963346945,0.345681131,1,3,13.631838237,2,0.9467,0
41,2,1,24,97,679,4,20,29,0.892852674,387,0.771809047,1,0.346477689,0.121290589,1,1,9.466876489,4,1.1758,0
6,3,0,17,36,2,1,14,2,0.589190114,128,1.0,1,0.896157504,0.365554548,1,1,20.623631069,1,0.979,0
7,4,0,9,22,21,2,4,7,2.0,53,0.0,0,0.013783817,0.428546365,3,4,6.760784168,2,0.7433,0
13,0,0,15,46,74,1,12,11,0.929429108,387,0.748485982,0,0.015254674,0.171674042,0,0,22.033856786,5,1.1476,0
4,5,0,1,6,2,0,0,4,0.394003468,47,1.0,0,0.932451911,0.630716788,0,0,12.694457929,1,0.4844,0
2,1,0,0,7,1,0,0,1,2.0,21,0.0,0,0.0,0.5,0,0,10.492277804,2,0.988,0
2,1,0,12,15,0,2,10,2,0.0,70,1.0,3,0.0,0.595748366,0,0,33.058145536,1,0.5007,1
3,3,0,4,9,3,0,4,1,2.0,25,0.0,0,0.949404812,0.781926743,1,2,7.085164606,1,0.6693,0
6,6,0,3,9,9,1,7,6,0.694205636,40,0.971499388,1,0.743656474,0.361538433,0,0,10.662314141,1,0.8436,0
8,1,0,11,37,7,1,15,2,0.72072706,401,1.0,0,0.555261214,0.413669351,1,1,36.659630305,8,4.4609,0
3,1,0,4,5,3,0,4,3,2.0,13,0.0,0,0.0,0.833333333,0,0,4.963806804,1,0.6667,0
4,1,0,8,21,1,1,10,6,0.666666667,121,1.0,3,0.002315368,0.357491459,0,0,5.449894912,1,0.7892,0
1,1,0,0,1,0,0,0,1,2.0,1,5.2832e-05,0,0.0,1.0,0,0,2.266e-06,1,1.0,0
18,1,0,2,17,104,1,1,12,0.297746082,110,1.0,0,0.046159168,0.235268937,0,0,4.933820654,2,1.1161,0
10,1,0,13,60,17,1,9,12,0.503820294,375,0.803030537,0,0.0,0.108247909,0,0,23.323374868,4,1.8607,2
1,1,0,5,1,0,4,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
3,0,0,8,11,1,1,7,2,0.5,51,1.0,0,0.0,0.753080013,0,0,18.146182437,1,0.3449,0
7,4,0,10,40,1,1,11,4,0.223723173,127,0.9596854,1,0.897017451,0.489725994,1,1,40.768549072,1,0.7539,0
5,1,0,8,15,8,1,7,6,0.691475935,96,1.0,0,0.428002663,0.412009177,0,0,7.948775649,2,1.0392,0
8,1,0,7,9,27,1,2,7,0.790243408,59,1.0,0,0.0,0.395157348,0,0,8.033109514,1,0.701,0
1,2,0,2,1,1,1,1,1,2.0,11,0.0,0,0.972295008,0.761306407,0,0,3.391658167,0,0.0,0
3,1,0,6,7,3,1,2,3,2.0,22,0.032027924,0,0.0,0.655503231,0,0,18.456952411,3,1.347,0
7,3,0,3,15,9,1,6,5,0.448765405,56,0.960091164,1,0.736592093,0.443042716,1,1,8.266439626,1,0.8248,0
18,4,0,7,40,2,3,9,16,0.609350231,167,1.0,0,0.765448071,0.276003857,1,1,10.875317549,5,1.2358,0
8,1,0,6,17,12,3,4,4,0.610985706,87,1.0,1,0.0,0.46481937,0,0,17.581242095,2,0.917,0
3,5,0,2,6,3,1,1,3,1.493048343,15,1.0,0,0.999017853,0.794852488,0,0,4.031140288,0,0.0,0
2,3,0,4,4,1,0,4,1,2.0,11,0.0,0,0.972222222,0.666666667,1,1,4.136793561,1,0.5,0
4,4,0,3,6,1,1,1,3,0.016475022,17,1.0,0,0.767620472,0.730415842,0,0,4.080191315,1,0.4891,0
5,1,1,6,10,1,1,6,3,0.758811494,33,1.0,0,0.813276094,0.593785054,0,1,9.64762736,1,0.7944,0
4,1,2,1,14,6,11,0,1,2.0,82,0.106401097,0,0.0,0.398218445,0,0,19.762829679,5,2.0806,0
18,2,0,16,32,184,7,16,17,0.603560298,152,1.0,0,0.571972994,0.22058706,0,0,15.803486959,1,1.0004,0
7,3,0,9,20,14,1,10,5,0.378769165,82,1.0,1,0.805594699,0.320817875,1,1,8.044629003,1,0.8422,0
18,2,0,16,39,185,3,16,16,0.867203101,279,1.0,0,0.880602821,0.208473578,1,5,9.618500279,1,0.9595,2
3,1,0,7,5,1,4,5,5,0.015586863,28,1.0,0,0.00160005,0.666666667,0,0,13.276659025,1,0.4888,0
3,5,0,5,4,3,1,3,2,0.513266563,26,1.0,2,0.927851285,0.5,0,0,8.176060598,1,0.6508,0
3,3,0,6,11,3,0,3,1,2.0,13,0.0,0,0.956342506,0.674824516,1,1,11.179951317,1,0.6354,0
3,1,0,3,22,0,1,3,3,0.441950003,33,1.0,1,0.012694539,0.560498463,0,0,8.339259907,3,1.0934,0
4,1,0,2,8,0,1,3,4,0.737732462,43,1.0,0,0.0,0.611954052,0,0,9.036977702,1,0.7468,2
6,2,0,10,10,41,1,9,9,0.707672716,75,0.982198352,3,0.738487474,0.255962636,1,20,5.50186676,1,0.8722,0
1,1,0,4,1,0,3,1,1,2.0,1,0.000318408,0,0.0,1.0,0,0,0.0,1,1.0,0
9,1,0,8,29,18,2,6,8,0.46161267,161,1.0,0,0.0,0.259446837,0,0,15.056388713,2,1.0199,1
1,5,0,2,6,0,0,1,1,2.0,20,1.0,0,1.0,0.965564823,0,0,11.579711181,0,0.0,0
6,1,0,4,8,13,0,3,4,0.328819585,57,0.994765786,0,0.0,0.365559563,0,0,10.452277186,5,1.0,0
11,4,0,3,16,5,1,6,6,0.823788204,101,0.996943243,0,0.787439281,0.349540235,0,0,9.647045474,3,1.1841,0
4,4,0,2,18,6,3,3,2,2.0,96,0.0,0,0.0,0.284218365,0,0,32.425003661,5,1.8829,0
14,4,0,27,42,203,3,20,22,0.842401243,265,0.562267178,0,0.127121061,0.176441545,0,0,19.126505899,6,1.2076,0
10,2,0,7,21,146,0,6,8,0.622484752,80,1.0,1,0.784225313,0.24356467,0,0,20.739320474,1,0.8496,3
2,0,0,4,4,1,1,3,2,1.999999491,8,0.0,0,0.0,1.0,0,0,3.406875838,1,0.508,0
10,1,0,8,17,24,0,6,11,0.6,97,1.0,0,0.0,0.378531748,0,0,5.878412045,3,1.1968,0
7,1,0,6,32,7,1,7,2,0.700238463,196,0.667297416,0,0.0,0.329252206,0,0,16.571467654,4,1.8725,0
3,1,0,2,7,0,1,2,3,0.214291594,20,0.063371986,0,0.0,0.6666075,0,0,5.906351593,1,0.6667,0
4,3,0,12,16,1,0,12,1,0.63380404,108,0.898487191,1,0.830698976,0.300047448,1,1,30.500328757,2,1.05,0
0,1,0,0,0,0,0,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
6,3,0,9,18,6,4,12,5,0.214743938,43,1.0,1,0.95437945,0.478798834,1,3,11.508324119,1,0.6376,2
5,1,0,7,15,9,2,6,4,2.0,111,0.379014856,0,0.0,0.659076057,0,0,42.041029466,1,0.4881,0
4,3,2,10,25,8,9,4,4,0.390277461,31,0.998548459,0,0.736748055,0.38663032,1,1,5.165087109,1,0.9149,0
14,2,0,7,23,75,1,6,11,2.0,73,0.052255842,0,0.005629765,0.213987905,1,0,4.241093118,1,0.9708,1
5,2,0,7,5,0,6,6,6,0.638692099,34,1.0,3,0.861133892,0.426099983,1,20,4.045243833,1,0.8077,0
4,0,0,3,4,4,1,2,3,0.660881335,20,0.996663913,1,0.0,0.496301705,0,0,4.281820665,1,0.75,0
7,3,0,12,25,9,0,9,3,0.708527092,91,1.0,2,0.843826399,0.435124868,1,1,14.05157452,2,1.2069,3
4,1,0,6,21,5,1,3,3,2.0,20,0.004925795,0,0.0,0.785706032,0,0,33.066907711,9,3.5776,0
7,1,0,6,16,2,1,6,4,2.0,77,0.0,0,0.0,0.478006728,0,0,33.374817523,2,1.6197,0
29,3,14,25,304,310,8,23,16,0.877886236,1333,0.977690512,5,0.51112101,0.141443355,1,1,16.474535449,12,1.5193,0
3,0,0,7,21,1,1,3,3,0.686018645,120,1.0,2,0.0,0.833256103,0,0,32.157277813,1,0.6858,0
3,4,0,11,46,9,3,8,4,2.0,374,0.0,0,0.014504896,0.353863145,0,0,60.769279862,1,0.7968,0
7,3,0,2,8,15,1,1,5,0.83138263,42,0.673018719,1,0.547944938,0.427753435,0,0,6.880893637,2,0.8156,0
10,1,2,5,18,116,4,6,11,0.629817348,90,1.0,0,0.002236483,0.26574891,0,0,5.548081852,3,1.018,2
4,0,2,8,26,8,2,2,1,2.0,89,0.0,0,0.0,0.398211375,0,0,19.625653337,4,1.5027,0
2,0,0,4,5,1,1,5,2,2.0,18,0.0,0,0.0,0.960530133,0,0,5.72774392,1,0.5,0
2,1,0,16,7,1,0,4,1,2.0,14,0.02284717,0,0.0,0.495159116,0,0,10.134825744,1,0.4984,0
10,1,2,9,19,9,4,4,10,0.36831085,93,1.0,3,0.738660443,0.274865156,0,0,7.769110418,3,1.2001,0
6,4,0,3,13,15,0,3,6,2.0,40,0.037881829,0,0.982945755,0.440112716,2,2,5.4375213,1,0.5114,0
50,1,0,8,113,1228,12,4,48,0.910887936,763,0.638797883,2,0.0,0.049631331,0,0,12.21722719,6,1.0213,3
30,3,0,36,77,631,4,26,36,0.895505718,501,0.989925427,1,0.783391175,0.152926599,1,1,9.623852561,1,0.8774,0
1,3,0,1,2,0,1,1,1,1.918449792,4,0.0,0,1.0,0.997903927,0,0,2.351560787,0,0.4653,0
5,1,0,6,7,3,1,4,3,0.545773664,20,1.0,0,0.0,0.521902702,0,1,4.069647879,1,0.7266,0
11,4,0,3,28,16,1,6,8,0.385935705,107,1.0,2,0.755018668,0.318076167,1,2,10.708785032,3,0.8875,1
5,0,0,14,13,7,3,12,3,0.666666667,105,0.96985627,0,0.007379948,0.246795581,0,0,15.099028318,4,2.2938,0
4,3,0,6,5,0,2,5,4,0.175131172,28,1.0,0,0.942298147,0.346188146,1,1,5.978904178,1,0.5,0
5,3,0,8,13,8,4,2,2,0.039537342,125,1.0,0,0.799548324,0.4,0,0,11.148741567,2,1.008,4
21,4,0,19,34,134,5,19,13,0.847666751,266,1.0,4,0.646867366,0.168073306,1,2,12.258873356,0,1.6645,0
4,4,0,1,11,0,1,0,6,0.072895262,45,1.0,0,0.964513327,0.425169073,0,0,5.69176932,2,0.7633,0
5,2,0,10,8,7,5,5,4,0.635283079,28,1.0,1,0.429121731,0.5,0,0,5.040383996,1,0.4595,0
9,3,0,13,28,16,2,12,10,0.677418723,131,1.0,2,0.749179904,0.512733796,1,2,14.750004751,2,0.8695,0
5,4,0,6,15,9,1,7,5,0.256757406,58,1.0,0,0.97239241,0.342993491,2,6,6.995060691,1,0.5787,0
0,1,0,0,0,0,0,0,1,1.988251146,0,0.0,0,0.000478183,0.0,0,0,0.0,0,0.0034,0
5,5,0,6,10,12,1,5,4,0.317989362,24,0.918407355,0,0.894800452,0.417367474,1,1,5.566227056,1,0.598,0
5,1,0,3,8,7,2,2,6,0.590798767,106,1.0,1,0.0,0.342038369,0,0,11.1083674,2,1.1636,0
4,1,0,2,8,6,1,3,4,2.0,30,0.0,0,0.0,0.32161957,0,0,12.234279925,1,0.8011,0
4,1,0,6,9,10,1,2,3,0.666666667,53,1.0,0,0.79096459,0.447998194,0,0,11.147318474,1,0.694,0
0,1,0,0,1,0,0,0,0,2.0,0,0.019000567,0,0.0,0.001900668,0,0,0.0,0,0.0,0
19,0,0,18,47,80,4,24,10,0.840107345,257,0.639316035,5,0.0,0.255939311,0,0,18.083047251,3,1.0805,0
