wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
8,2,0,4,25,65,5,5,3,0.556366498,156,0.988784524,0,0.020840736,0.405437081,1,0,21.903483431,1,0.8585,0
11,3,0,5,31,23,1,7,7,0.774150996,381,1.0,0,0.945177803,0.463319182,3,0,23.581206813,4,1.1166,0
19,4,1,14,41,94,1,10,10,0.914932843,579,0.990360727,1,0.892008736,0.350450499,2,2,18.212630153,3,1.2543,0
2,1,0,1,2,16,5,0,4,2.0,22,0.068180209,0,0.0,0.804199419,0,0,0.458547339,1,1.1329,0
12,5,0,12,43,1,3,8,7,0.608630934,278,0.997317231,1,0.867041832,0.269235849,0,5,20.888501329,3,1.8316,0
7,3,0,7,47,9,1,7,5,0.716089507,272,1.0,0,0.844081336,0.370093671,1,1,36.067073875,2,1.0999,0
3,1,0,15,12,3,15,7,3,2.0,123,0.0,0,0.0,0.509688334,0,0,97.628902845,1,0.8839,0
4,1,0,12,21,1,2,1,2,0.828686442,73,1.0,0,0.0,0.456723024,0,0,12.842677917,5,1.6527,0
2,1,0,4,21,1,0,5,3,0.032801154,68,1.0,1,0.790628388,0.966326312,1,0,28.898143643,16,1.7778,0
5,2,0,0,15,0,0,4,4,0.78187525,59,1.0,1,0.925263937,0.394941961,1,1,13.350147611,1,1.2267,0
9,3,1,8,15,11,3,4,5,0.714651595,148,0.882419933,1,0.102280106,0.242195625,0,0,33.219628589,1,1.1596,0
10,3,0,11,41,22,0,6,14,0.801707893,378,1.0,0,0.76369348,0.637505381,1,3,26.404132779,4,1.4617,0
21,2,0,7,61,289,1,8,12,0.732268177,542,0.924694134,2,0.678988449,0.357714502,1,3,17.833733139,8,1.4801,2
14,1,0,7,32,1,4,4,12,0.576247693,277,1.0,0,0.082195106,0.451177034,0,0,10.882733457,8,1.4317,1
7,3,0,7,27,5,0,8,7,0.624028042,148,1.0,0,0.752815149,0.28785517,1,1,28.135050359,5,1.2395,0
14,1,0,9,71,88,1,6,9,0.912777262,764,0.485950968,0,0.916925105,0.272153761,3,0,77.892273165,4,0.7954,0
3,2,1,0,21,7,3,3,6,0.675022723,162,1.0,0,0.995769232,0.434554075,1,1,10.828254525,2,1.0322,0
70,3,0,21,89,1548,8,12,58,0.758578845,1468,0.906301237,2,0.802752634,0.252812274,2,3,31.212124358,14,1.6104,0
17,3,0,8,56,307,0,6,9,0.681627356,295,1.0,2,0.560719285,0.365044802,1,1,17.10156997,6,2.6393,2
13,1,0,25,84,1,23,16,9,0.827995122,1291,0.880618302,0,0.004120516,0.167345493,0,0,90.010559512,4,2.7657,2
21,3,0,25,80,168,20,9,14,0.737941034,661,0.99428389,1,0.53966605,0.170952764,1,1,26.183701079,4,1.9107,0
4,1,0,8,35,13,1,4,4,1.975514245,258,0.993086511,0,0.005075742,0.469061398,0,3,73.90742721,10,5.1315,0
9,3,0,4,19,22,0,9,5,0.477636541,65,1.0,1,0.965047364,0.489862075,0,6,6.610326612,2,1.2002,0
8,3,0,90,35,245,5,1,15,0.840046847,586,0.970005922,1,0.695686331,0.409893104,1,7,36.092992254,2,0.7905,0
26,1,0,29,77,148,21,20,17,0.805896602,1335,0.905804396,4,0.792578926,0.157496641,3,0,29.622387227,8,1.4888,3
8,3,0,0,37,78,1,4,6,0.765690769,292,0.995080286,2,0.093061936,0.330286348,1,3,50.005597762,1,1.2451,0
3,1,0,6,12,0,2,0,3,0.398002447,95,1.0,0,0.0,0.521507213,0,0,16.435208909,2,1.2547,0
6,6,0,4,34,28,4,8,8,0.880701429,164,0.839019356,1,0.951002398,0.214636109,1,1,26.148152994,1,1.1416,0
14,3,0,7,37,63,1,0,14,0.8583613,452,0.993611499,2,0.495855486,0.623723353,2,7,25.212991777,2,0.8516,0
5,2,0,3,14,2,0,5,4,0.709624333,15,1.0,0,0.868242304,0.676407388,1,1,28.195260217,2,0.6797,1
8,3,0,12,34,2,3,13,3,0.665121346,358,1.0,1,0.935481667,0.430271907,0,6,34.633403777,3,1.3218,0
3,1,0,1,9,7,3,0,3,0.432892211,75,1.0,0,0.0,0.489259491,0,0,27.199131525,1,0.9707,0
13,3,0,11,48,35,1,11,8,0.926743146,280,0.956729353,1,0.787038898,0.312723828,1,1,37.390246029,6,1.2759,0
17,3,0,6,39,37,1,3,14,0.906857576,500,0.816329657,0,0.448341601,0.409970576,2,3,34.680010191,3,0.7702,0
13,3,0,8,43,20,4,7,11,0.805909813,470,1.0,1,0.551565742,0.368235804,2,1,44.52319193,1,1.8982,0
12,1,0,5,21,45,5,2,7,0.697783545,102,1.0,1,0.0,0.328023195,0,0,10.634759256,7,1.8044,0
15,5,0,19,29,4,1,4,12,0.588134788,283,1.0,0,0.992961881,0.494804795,2,0,7.176982758,6,1.1784,0
3,1,0,3,7,3,1,3,2,1.801295588,0,0.0,0,0.0,0.671531991,0,0,12.400966535,1,0.9228,0
15,4,0,5,56,39,1,1,19,0.632719594,595,0.990258922,2,0.574095623,0.240704971,0,2,35.288220235,1,0.8301,0
15,4,0,15,49,11,0,6,8,0.692570065,580,1.0,2,0.814082549,0.503729984,1,2,37.816399408,1,2.6318,0
5,1,1,2,19,3,2,1,0,0.978055592,51,1.0,0,0.04275712,0.526161986,0,0,32.106002187,2,1.0553,0
19,1,0,16,61,97,0,21,13,0.737416772,510,0.917520724,4,0.024023794,0.172761586,0,0,25.320801144,3,1.7722,0
2,3,0,12,32,28,1,7,2,1.950601008,233,0.873631525,0,0.89048411,0.99047104,2,3,56.43560393,1,1.1325,0
8,3,0,11,50,9,0,12,8,0.826296194,504,1.0,1,0.676046376,0.381257752,1,1,24.547794574,3,1.1564,0
19,1,0,12,65,1,9,16,17,0.804239661,565,0.510789982,2,0.793860152,0.377197492,0,3,35.948606422,23,1.5093,2
5,3,1,4,17,36,4,1,3,0.283371832,71,1.0,0,0.222249484,0.793987743,1,1,29.008400757,1,0.851,0
63,4,0,6,192,2222,8,2,29,0.991708607,1537,0.950102738,2,0.692135481,0.233491088,4,3,22.821005732,7,1.6192,0
2,1,0,3,14,0,0,7,1,1.983792104,115,0.044672332,0,0.005239836,0.478685222,1,0,42.129063331,1,0.671,0
4,1,0,9,12,0,1,7,6,0.635232841,147,1.0,0,0.0,0.783299296,0,1,27.047494273,3,1.8093,0
5,1,0,2,25,43,1,7,6,0.44980586,186,1.0,0,0.0,0.67967499,0,0,13.045144542,3,1.0397,0
8,3,0,24,64,66,2,12,6,0.946167816,675,0.058414123,0,0.360213926,0.464030408,0,5,24.56682746,6,2.9606,1
8,3,0,8,34,0,5,1,9,0.617339573,129,1.0,0,0.896456598,0.329559219,2,7,13.817686917,6,1.5305,2
9,3,0,6,14,6,0,7,7,0.864320918,157,1.0,0,0.949761481,0.485821969,1,0,15.490676187,1,0.7914,0
8,3,0,6,28,8,5,1,10,0.767701198,14,1.0,0,0.89840664,0.384710229,0,0,9.359254143,1,0.9522,2
7,1,2,6,21,0,0,4,6,0.685154965,90,0.71561246,1,0.0,0.954707824,1,1,9.159222681,1,0.6519,0
14,4,0,11,33,0,1,10,5,0.667742884,262,1.0,1,0.921422259,0.300890617,1,1,16.812147091,5,1.1129,0
21,4,0,12,47,90,15,8,16,0.867655936,351,1.0,2,0.737838926,0.186463419,0,3,24.505900176,1,1.3675,1
23,1,0,24,63,56,0,21,15,0.89113911,342,1.0,0,0.648275669,0.301019053,3,0,30.763675374,4,1.2081,0
5,1,5,11,20,6,11,1,5,0.572816396,88,0.658286402,0,0.0,0.828615419,0,0,22.271419362,4,1.6129,0
5,1,0,4,12,73,6,3,10,0.663308441,4,0.028410174,3,0.042545305,0.253134942,0,0,2.613156398,1,0.6459,2
10,4,0,4,37,0,0,6,4,0.721347368,256,1.0,0,0.907859756,0.747675678,4,1,58.650447204,7,0.6779,0
3,4,0,6,17,1,2,7,3,1.948944874,95,0.196365849,0,0.966014134,0.684205751,1,1,79.026453916,1,0.7283,0
9,5,0,6,24,9,0,4,6,0.707465943,118,1.0,0,0.884088595,0.334826788,3,1,16.525679875,0,0.6391,0
6,1,0,8,48,10,1,7,4,0.363236833,208,1.0,0,0.046835492,0.861854978,0,0,35.351330993,4,1.8321,0
9,3,0,5,34,16,9,6,12,0.503686003,289,1.0,4,0.0,0.429080079,0,0,20.666408832,7,1.5728,2
22,6,0,7,61,109,6,18,12,0.896487646,607,0.967108283,1,0.630262086,0.277729544,0,2,67.882487165,1,1.1584,0
8,3,0,10,27,13,1,4,8,0.606475366,250,0.990563483,0,0.736615531,0.857368343,0,3,28.378374748,5,1.1027,0
7,3,0,3,40,5,0,4,14,0.753452687,279,0.787625417,0,0.979072414,0.407549238,1,1,30.092828323,3,1.2285,0
6,6,0,4,32,9,0,4,7,0.737714578,180,0.995611838,0,0.996958984,0.291291266,0,2,24.521768773,1,0.827,0
4,1,34,9,15,2,6,0,1,0.355038231,102,0.805110719,0,0.0,0.572436935,2,6,5.001505944,5,0.67,0
22,3,0,20,157,1572,6,16,56,0.990321826,731,0.550893406,0,0.25372959,0.122862216,3,3,37.085105585,4,1.2597,1
5,3,0,3,33,12,3,3,4,0.735257672,104,0.99967233,1,0.913649188,0.357465491,1,1,26.793549828,3,0.7889,0
4,1,34,8,11,6,5,7,2,2.0,114,0.118796645,0,0.96918137,0.973852841,1,0,59.183764687,0,0.4823,0
7,1,0,8,28,23,0,6,5,0.500492168,102,1.0,0,0.051870347,0.678562678,0,0,13.110608429,1,0.8728,0
9,3,0,19,38,0,12,13,5,0.624382332,300,0.997599022,1,0.901760445,0.424121598,0,4,11.605431995,4,1.3266,0
7,3,0,7,64,7,0,8,8,0.827502274,688,0.126248571,1,0.864263532,0.16103314,2,0,82.251506762,1,0.9818,0
2,4,0,2,47,10,1,8,6,0.72205921,187,0.892328991,0,0.964873638,0.611480761,4,2,64.252113189,2,1.7307,0
11,3,0,25,44,27,22,6,14,0.828374478,159,1.0,0,0.637146306,0.277596932,1,0,17.481325357,4,1.6035,0
5,1,0,19,5,26,9,2,7,2.0,97,0.0,0,0.0,0.835264786,0,0,9.856549964,1,1.2411,0
16,1,34,2,34,1,4,1,13,0.853246436,469,0.80228002,1,0.035862579,0.348461981,0,2,16.428682627,4,0.9073,0
12,1,0,5,30,52,1,8,8,0.623463406,162,1.0,0,0.241920287,0.300090967,0,0,28.557826078,3,1.525,0
2,1,0,10,16,9,1,6,5,1.922515484,130,0.097318161,0,0.991921016,0.8022543,0,1,102.050080386,1,0.8373,0
13,3,0,25,36,7,96,10,5,0.73566835,286,0.603755942,1,0.970228296,0.424184205,1,0,24.655069374,3,1.374,0
2,1,0,10,3,4,13,2,3,0.714026863,142,1.0,0,0.0,0.681941269,0,0,11.142983972,1,1.5998,0
17,4,0,9,80,13,1,5,5,0.984355407,1227,0.006307152,0,0.835448321,0.319460247,0,0,92.889408387,3,1.2533,2
4,2,0,5,9,18,6,1,3,0.602708017,87,1.0,0,0.508001445,0.321891163,1,1,11.156168438,3,0.971,0
8,3,0,4,25,0,1,6,8,0.761798179,273,0.941924555,0,0.868596701,0.32800718,0,1,28.090494701,2,0.5863,0
4,1,1,50,34,12,100,1,3,0.437052071,280,0.907745441,0,0.789203951,0.40852725,1,2,36.724964728,2,0.5342,0
10,4,0,3,70,2,3,11,6,0.922886201,439,0.490876962,0,0.802611041,0.469948955,4,3,47.130068938,6,0.947,0
5,1,0,8,14,1,0,2,4,0.334624468,21,1.0,0,0.013496422,0.749347889,0,1,25.263873096,2,1.1937,0
11,5,1,12,35,12,1,12,12,0.752437035,100,0.998969023,2,0.752547528,0.386954057,2,0,26.477378764,6,1.3749,0
14,4,0,5,35,1,1,7,10,0.591066706,179,1.0,1,0.950642646,0.714135308,2,1,18.124132759,3,1.2666,0
5,1,0,4,18,48,0,3,0,0.597559103,86,0.987766291,0,0.213119217,0.952656738,0,1,34.55754418,2,1.8053,0
8,1,0,12,27,0,0,7,5,0.707160578,158,1.0,1,0.901941785,0.348247089,0,0,19.481849209,1,0.8008,0
8,1,0,4,17,4,1,0,3,0.291275393,152,1.0,0,0.0,0.496198857,0,0,18.410389088,3,0.7227,0
5,5,0,2,19,0,3,5,4,0.148159387,198,1.0,0,0.89059447,0.941517645,0,0,20.507090016,3,1.0302,0
11,1,0,2,12,80,5,2,5,0.893086108,87,0.99056303,0,0.163735723,0.42019752,0,0,27.22188064,7,1.8888,0
20,3,1,18,56,189,0,13,8,0.734043343,443,1.0,2,0.717118045,0.181279981,1,3,29.022827711,3,1.1977,1
23,4,0,24,77,183,17,15,16,0.840268016,593,0.927283376,0,0.018094932,0.364263995,3,0,13.692563141,4,1.0204,1
8,1,0,3,15,2,0,3,11,0.664678251,157,0.99871731,1,0.168199471,0.352436388,0,1,18.959508111,2,0.9143,0
14,5,0,15,40,27,0,12,12,0.874571758,378,1.0,0,0.632016253,0.293241957,1,0,11.079914686,3,1.2125,0
12,3,0,96,21,6,98,7,12,0.374986183,170,0.760489829,2,0.148580404,0.397969491,2,7,6.474987293,4,0.6455,0
17,3,0,2,56,66,0,15,14,0.696962926,416,0.994494291,2,0.465785498,0.195997693,2,7,35.702423973,2,1.2764,0
19,1,0,10,33,62,0,10,11,0.850674813,273,0.99989391,0,0.801416844,0.609783286,1,1,8.878128672,7,1.4198,0
5,2,0,2,9,0,0,0,1,1.045242064,43,0.976669843,2,0.0,0.590285364,0,1,27.091728393,2,0.9042,0
15,3,1,26,73,42,21,2,7,0.751566176,501,0.59790014,1,0.676412988,0.236581804,1,1,42.628383445,11,1.4783,0
4,3,0,4,4,3,0,1,3,2.0,33,0.0,0,0.031596857,0.989410831,0,0,12.976054117,1,1.17,0
3,3,0,7,22,4,0,4,4,1.925482738,202,0.919718106,0,0.975320174,0.978366423,1,1,52.713132178,3,0.4947,0
6,2,0,5,13,8,6,0,5,0.501002027,260,0.620676594,0,0.28371507,0.791169047,0,5,83.33582895,8,5.6468,0
3,3,0,4,25,12,1,1,5,0.679978387,153,1.0,0,0.881305954,0.787989384,2,1,27.52564269,1,0.8255,0
18,3,0,8,49,60,1,0,16,0.573659991,571,0.872033191,0,0.0481562,0.438275735,0,1,20.03385284,15,2.673,1
12,3,0,11,28,3,1,9,9,0.725812801,120,0.997803202,0,0.925612398,0.455861692,1,2,24.604030612,1,1.198,0
7,1,0,1,17,4,1,1,5,0.504643726,111,0.999707439,0,0.0,0.749040444,0,0,27.713813642,4,1.1023,0
13,3,2,5,58,1,0,6,5,0.776154635,417,1.0,1,0.872744274,0.346385725,0,3,50.161513809,3,1.2652,0
3,1,0,8,20,2962,1,2,1,1.984942561,356,0.749954479,1,0.0,0.709860472,0,0,82.818586167,10,5.341,0
9,4,0,8,38,22,0,11,5,0.731336643,530,0.662357925,0,0.738941479,0.362876495,1,0,72.69560615,6,2.0045,0
4,1,0,12,12,0,1,1,5,0.322043164,6,0.993871788,0,0.0,0.827382776,0,0,11.879533069,3,4.0981,0
8,1,0,6,41,6,11,3,7,0.57911261,136,0.948298548,0,0.064471857,0.885356183,1,0,7.357114191,7,1.8816,0
13,3,0,11,44,1,1,12,11,0.848625708,275,1.0,1,0.697525125,0.281137093,1,7,11.534221141,5,1.1665,0
14,3,0,5,35,55,1,7,13,0.729352187,273,1.0,0,0.792094092,0.354455348,2,3,25.153845056,8,2.6545,0
9,1,0,3,26,15,4,2,4,0.776238166,84,1.0,1,0.041277176,0.223299671,0,0,16.924480084,1,0.9867,2
4,1,0,4,19,20,5,0,9,2.0,50,0.0,0,0.0,0.52624101,0,0,18.964153018,1,1.0197,0
8,3,0,3,29,10,0,5,4,0.644989278,122,0.999305795,0,0.851440592,0.474395287,1,1,44.290782971,3,1.3995,0
10,1,1,8,25,13,4,3,6,0.842432984,229,1.0,0,0.0,0.31504785,0,0,22.131835673,4,0.9417,2
5,1,0,9,7,0,0,7,4,0.266409881,101,1.0,0,0.0,0.8039704,0,0,14.880175576,1,0.7591,0
10,3,0,2,19,47,1,1,5,0.703031143,99,1.0,0,0.756271066,0.239761001,0,6,8.756060119,0,0.999,0
7,1,0,7,5,5,0,1,13,1.765174615,10,0.0,0,0.0,0.506430325,0,0,10.456318591,0,0.4468,0
5,3,0,12,19,15,0,6,11,0.701962947,127,1.0,1,0.776286097,0.442766616,0,7,13.185159415,2,1.1173,0
10,4,0,16,42,0,0,12,6,0.727009904,604,0.86763085,1,0.781547652,0.360113155,3,4,33.65082488,2,1.3708,0
22,3,0,7,42,11,0,4,13,0.648728225,160,0.992535124,4,0.013782165,0.359069719,3,0,9.54443965,6,1.1849,3
7,3,0,8,31,9,3,6,7,0.706508788,280,1.0,0,0.881565348,0.49838015,1,1,23.166207074,5,1.9044,0
4,1,0,6,6,2,57,1,6,1.529322936,4,0.0,0,0.049199734,0.993716428,0,0,1.17742306,1,1.9516,0
7,1,0,15,4,0,15,1,3,1.967863212,20,0.69969886,0,0.024648238,0.844096478,1,0,0.991051505,0,1.7397,0
2,1,0,15,4,19,10,1,1,2.0,13,0.0,0,0.125733512,0.892827461,0,0,12.822570564,1,1.0326,0
8,4,0,7,33,10,1,1,8,0.8251853,255,0.956986761,0,0.765905535,0.456397169,1,0,29.612821237,1,0.8533,0
6,3,0,3,6,4,1,2,3,1.020985061,47,1.0,0,0.925859863,0.604230284,0,0,25.505920334,1,0.719,0
17,1,5,15,103,65,3,7,0,0.888686172,1211,0.846244764,0,0.029716097,0.171589307,0,0,54.914190688,3,3.8632,0
4,1,0,3,11,2,1,4,5,0.573944289,45,1.0,0,0.0,0.805443692,0,7,13.050870404,1,0.7636,0
16,2,0,8,35,91,2,7,13,0.776400258,752,0.931522359,2,0.758056008,0.277717946,1,3,26.914743982,3,2.0935,1
3,1,0,1,3,10,1,1,3,2.0,7,0.0,0,0.11171393,0.904459093,0,0,0.148713592,1,0.9199,0
4,3,0,52,17,3,51,0,5,0.496791101,5,0.099980843,0,0.122826249,0.663987493,0,0,15.445266271,1,0.5616,0
14,3,34,13,31,63,0,5,13,0.476395109,315,0.680300848,1,0.782455812,0.60437071,2,6,43.442874111,7,0.9898,0
8,3,0,6,23,11,1,5,8,0.694786854,119,0.99838394,1,0.863027768,0.509277249,1,3,36.807705677,1,0.6356,0
0,1,0,2,3,4,6,0,4,2.0,22,0.134126332,0,0.183453035,0.995658844,0,0,1.853984925,1,1.0061,0
12,3,0,12,49,29,0,6,5,0.504456085,405,0.981043886,0,0.893462136,0.374284535,0,1,40.725743371,3,1.3597,0
3,2,0,8,20,1,0,4,5,0.694916646,77,0.251805922,0,0.971162188,0.408586653,2,2,10.604160402,1,0.8309,0
7,1,4,4,15,75,5,2,1,0.48759726,107,1.0,0,0.058359644,0.212702813,0,1,8.750962224,2,1.2526,0
6,3,0,6,40,28,1,4,5,0.32085283,131,1.0,0,0.958067395,0.387392296,0,6,26.63363231,2,0.7836,0
6,3,0,5,32,1,4,0,4,0.824557387,281,0.997210097,0,0.019799168,0.463105596,0,3,18.598027362,6,3.2182,0
10,4,1,7,32,8,0,11,7,0.699495768,97,1.0,1,0.757052244,0.647008767,2,1,12.400995336,1,0.7677,0
7,1,0,4,18,2,2,1,13,2.0,325,0.061182011,0,0.0,0.505814193,3,1,8.590238582,3,0.2214,0
6,4,0,6,34,8,3,8,7,0.924351551,126,1.0,0,0.896160091,0.364986813,2,1,18.823128538,7,1.6808,0
9,3,0,7,21,20,1,5,10,0.797934095,112,0.991054089,1,0.830234926,0.413692696,0,0,22.254847867,1,1.4263,0
14,4,0,6,27,64,0,7,14,0.827168796,418,0.794159965,2,0.660092312,0.620492715,3,3,19.992489549,6,1.6819,0
13,1,0,3,38,41,0,2,28,0.889525071,611,0.985337034,1,0.669402804,0.346290462,1,2,26.740742107,3,1.2494,0
66,3,0,27,80,259,20,9,14,0.788835822,720,0.611895682,4,0.596677777,0.394932885,1,3,29.042159662,7,1.5722,1
4,4,0,7,22,11,0,7,3,0.98016068,149,0.848988725,0,0.917681723,0.484952963,0,6,35.550646345,1,0.8496,0
20,2,0,2,48,77,0,8,21,0.773848796,620,0.605313558,1,0.801893641,0.32593506,0,1,25.938959373,7,1.0779,0
16,3,0,3,32,22,0,2,10,0.626863934,513,0.99403034,1,0.049143617,0.638951878,2,0,26.922147771,1,0.9319,0
5,1,0,4,13,0,0,2,4,0.284847566,122,1.0,0,0.0,0.510164906,0,0,13.204230809,7,1.1814,0
21,4,0,17,57,86,18,15,17,0.838517533,464,0.997722417,1,0.496931499,0.194715273,0,0,33.093115047,4,0.8182,1
9,1,0,8,33,18,1,5,6,0.651169108,148,1.0,0,0.0,0.136058047,0,0,27.003245198,1,1.2304,0
2,2,0,0,2,6,1,1,4,2.0,15,0.0,0,0.961720426,0.992133641,0,0,5.527710893,0,0.0613,0
17,4,0,18,69,59,6,15,19,0.908131169,669,0.997854941,1,0.785778673,0.24793405,0,0,11.931193316,2,1.24,0
16,1,0,24,57,159,25,9,13,0.797739147,463,0.9980107,0,0.167451616,0.268555195,2,0,26.477173842,16,2.5902,0
5,1,0,9,21,51,0,1,6,0.702995186,97,1.0,2,0.041110778,0.227133244,0,0,22.768962277,2,1.9261,0
18,3,0,22,49,5,22,8,16,0.618815782,605,0.932661061,0,0.509057322,0.342899826,0,0,26.476595706,13,1.9912,0
19,4,0,15,73,165,1,16,17,0.820619284,651,0.915024998,1,0.464779742,0.234342911,1,1,7.615253779,4,1.7498,1
8,3,0,7,31,5,3,7,7,0.698485381,281,0.995104599,0,0.855512267,0.396328888,3,2,44.693995524,0,0.8318,0
6,3,0,4,16,3,2,2,4,0.474112261,106,1.0,0,0.0,0.44010702,0,0,24.369015547,2,1.0312,2
23,1,1,10,72,157,1,9,16,0.817787174,394,1.0,0,0.776190622,0.255432381,3,3,58.364237129,5,1.2784,3
13,4,0,25,37,29,13,3,16,0.455712037,285,0.879725933,1,0.791482279,0.381566746,1,4,22.685823031,3,1.4224,1
7,3,0,3,39,8,3,4,5,0.505557468,140,0.010367206,0,0.912309967,0.503883513,0,1,23.627827166,2,1.1632,0
8,3,0,17,40,3,3,4,11,0.632212154,297,1.0,1,0.847003745,0.416746109,2,1,13.208540222,8,1.4885,0
5,1,0,6,2,6,0,4,4,2.0,7,0.019029696,0,0.0,0.848226664,0,0,2.690191267,1,0.97,0
7,1,0,7,33,13,0,5,5,0.728679623,156,1.0,2,0.719991555,0.261999694,1,1,25.375455727,8,1.2352,0
12,1,0,0,14,47,2,7,8,0.575569302,85,0.999800953,0,0.0,0.837148229,0,0,23.494720041,6,2.5413,0
5,3,0,12,21,15,1,7,6,0.741428736,102,0.988601435,0,0.805378096,0.425400303,2,0,18.313242632,1,0.9162,0
8,3,0,5,44,11,2,6,8,0.62932516,362,0.963238804,0,0.837440877,0.397264471,0,1,40.324647614,6,0.8923,0
7,4,0,6,34,48,2,7,7,0.744999629,26,1.0,0,0.896268637,0.294899086,1,5,20.413624859,5,1.6374,0
13,4,0,2,37,67,4,3,11,0.867054059,576,0.904247719,0,0.442016649,0.525752326,2,2,33.252318484,3,0.8218,0
19,3,0,20,58,79,14,7,12,0.61293755,413,1.0,4,0.671641038,0.338771124,1,0,18.327798833,5,1.4332,3
7,3,0,9,36,0,0,8,9,0.671379164,209,0.946433149,1,0.899573596,0.316794311,2,1,35.172427647,6,1.8024,0
6,3,0,3,24,4,0,6,5,0.628564843,158,0.977721128,0,0.870523362,0.210544085,1,1,29.25209963,3,1.4188,0
14,3,0,12,41,3,2,8,11,0.920097175,303,0.998369152,1,0.730846378,0.350472411,1,1,21.741189169,2,1.0245,0
5,2,1,2,1,1,1,3,1,0.076140862,66,0.862829767,0,0.710021112,0.525302001,1,1,22.412712273,3,0.4471,0
