wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
10,3,0,19,20,13,2,16,18,0.119971727,19,1.0,1,0.868094163,0.263090242,1,1,17.27150879,3,1.2917,0
11,2,0,12,72,45,1,8,5,0.870024846,539,0.019722734,0,0.818616179,0.137504252,0,0,48.113668759,7,3.0561,0
5,5,0,10,27,0,1,5,5,0.622386506,202,1.0,0,0.9119813,0.309763102,2,5,33.617377633,4,1.122,0
3,2,0,8,20,3,1,7,2,1.00959253,148,0.0,0,0.913809936,0.5,0,0,48.683444031,1,0.6254,0
7,5,0,5,19,1,1,5,5,0.535200389,111,1.0,0,0.848484848,0.474181007,2,5,18.626737158,4,1.145,0
5,1,2,9,20,46,1,1,5,0.693079058,90,1.0,0,2.1614e-05,0.662668228,0,0,8.37433164,1,0.7651,0
4,4,5,10,13,7,5,3,4,0.0,14,0.998184973,1,0.945880297,0.800740488,2,0,17.82293994,1,0.5881,0
12,3,0,7,61,387,1,6,12,0.797144488,1151,0.855936166,2,0.848810174,0.26170475,0,0,26.489089248,12,1.955,0
2,2,0,10,48,1,0,11,2,2.0,41,0.0,0,0.939802648,0.762235669,1,1,109.643634537,2,0.5688,0
1,1,0,8,1,1,8,2,1,2.0,2,0.003234806,0,0.0,1.0,0,0,0.0,1,1.0,0
7,4,0,13,30,4,4,7,6,0.656371677,273,0.481706699,0,0.789654817,0.523792121,1,4,28.426489729,8,5.0919,0
16,3,0,11,30,1,3,6,6,0.021082017,430,1.0,0,0.644446349,0.351469035,1,9,23.784283944,1,1.9566,0
27,2,0,5,39,62,5,7,17,0.754173258,364,0.829086283,0,0.066139308,0.321771982,0,0,20.801766262,3,2.1478,0
25,3,0,11,82,189,1,10,15,0.824308811,719,0.956220888,2,0.599594949,0.159340616,1,0,35.019736411,8,1.7534,1
2,4,0,4,5,0,0,3,1,0.0,59,1.0,1,0.937212115,0.665888997,1,1,10.194224995,1,0.5142,0
1,1,0,5,1,0,7,3,1,1.957488886,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
5,1,0,4,11,7,3,0,7,0.003542859,67,1.0,0,0.0,0.451552445,1,1,22.099512505,8,1.3385,0
7,5,0,5,19,3,1,4,7,0.806129901,398,0.998969927,0,0.848484848,0.503846637,2,5,37.98411719,6,1.2999,0
8,1,0,6,30,31,1,7,5,0.581946717,166,0.984269254,0,0.765574203,0.470510206,2,5,20.069544518,4,1.1636,0
7,1,0,8,9,0,2,0,0,0.04701039,140,0.994215688,0,0.000192718,0.626442323,0,0,4.805157859,2,0.71,0
3,2,0,5,15,2,5,1,4,0.678182019,138,1.0,0,0.916022647,0.818713837,1,1,5.391451679,4,1.3261,0
4,3,0,2,17,0,1,3,3,0.665247182,151,1.0,0,0.994795987,0.772400964,1,0,11.99162916,1,0.75,0
6,1,0,4,11,2,1,0,4,1.043503291,81,0.931086097,0,0.0,0.188548074,0,0,20.733159175,4,1.3788,0
3,1,1,28,7,6,25,0,7,0.350961138,55,1.0,0,0.0,0.533609765,0,0,5.737626602,1,0.5273,0
2,4,0,6,5,0,1,6,14,0.349960164,146,0.878818942,1,0.940283604,0.657732097,1,1,10.034776777,3,0.4973,0
2,2,0,6,10,1,1,5,2,2.0,37,0.0,0,0.96757446,1.0,0,0,22.655692461,1,0.537,0
7,5,0,5,20,6,4,4,5,0.437666607,191,1.0,0,0.958215316,0.431026952,2,5,21.603464245,6,1.1401,0
9,2,4,21,8,21,19,2,5,0.568617782,156,1.0,1,0.50859575,0.23065099,1,2,9.137605153,1,0.8656,0
26,4,0,15,86,212,0,12,12,0.906296037,876,0.943120441,1,0.788601707,0.298250943,2,4,40.81056302,3,0.8083,1
46,3,0,28,101,2373,11,18,64,1.060216001,1057,0.749985921,6,0.455140287,0.175123021,3,3,7.971062385,13,1.4014,0
12,5,0,8,20,0,1,8,2,0.666024143,27,0.992244435,0,0.628870374,0.831132893,0,10,3.814244663,1,0.8831,1
4,5,0,5,22,0,1,4,4,0.789882215,123,1.0,0,0.884683474,0.482318489,2,5,25.609765409,5,1.8222,0
2,4,0,4,4,0,7,4,2,1.957715478,264,0.086207907,0,0.936541049,0.6905959,0,4,86.311293936,1,0.5176,0
6,3,0,6,22,3,1,5,4,0.638062411,151,1.0,0,0.864438067,0.433537743,0,0,34.29980256,2,1.0053,0
10,3,4,10,64,45,1,11,3,0.871828746,534,0.990131777,2,0.721813711,0.249188518,0,0,47.52733082,21,3.34,0
11,1,0,13,30,5,3,12,11,0.920498252,331,0.946495699,3,0.0,0.200392083,0,0,33.876555757,6,0.8324,1
2,3,0,3,3,1,5,3,1,2.0,21,0.13043016,0,0.612024308,0.9548297,2,0,13.120951293,0,0.5174,0
18,4,0,7,36,43,3,7,10,0.853697003,1180,0.98795882,8,0.520457741,0.211515179,3,4,65.775560332,5,2.7045,0
9,4,2,7,44,2,1,6,8,0.696197597,499,0.989863407,0,0.822420042,0.468619471,0,0,33.620031333,2,1.3461,0
3,1,0,0,6,3,1,1,3,2.0,1,0.0,0,0.0,0.442382587,0,0,4.851968087,1,0.6552,0
29,3,0,44,110,282,35,21,35,0.917432021,973,0.96775128,1,0.009072464,0.131613611,0,1,15.553972343,17,1.597,0
14,3,2,9,38,15,0,6,12,0.879122095,233,1.0,1,0.80241334,0.49149483,1,0,18.95948972,12,2.0214,0
