wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
9,1,0,5,9,23,3,8,3,0.720700364,54,1.0,2,0.0,0.360012073,0,0,5.324724621,1,0.6925,0
13,1,0,100,4,68,70,4,4,2.0,13,0.0,0,0.0,0.695017892,0,0,0.314093578,1,1.0,0
1,1,0,1,1,0,0,0,1,2.0,1,0.0,0,0.0,1.0,0,0,4.352492212,1,1.0,0
3,3,2,6,19,13,2,1,5,2.0,66,0.00112845,0,0.806129446,0.672975085,0,0,15.047678794,0,0.0338,0
10,1,1,26,26,17,5,26,11,0.241421647,242,1.0,1,0.0,0.244311113,0,0,13.166238887,26,1.4597,0
5,2,0,8,12,18,3,5,4,0.093393294,47,0.955089407,1,0.714991396,0.443395205,1,1,11.529158945,1,0.857,0
9,1,0,7,13,1,1,6,9,0.263949508,90,1.0,1,0.0,0.454258327,0,0,9.098245509,1,0.6757,0
7,2,0,8,14,0,3,7,5,0.216638086,46,0.998697838,2,0.483099774,0.426320919,1,1,8.214456116,1,0.8159,0
2,5,0,1,8,0,1,1,2,1.075652399,24,1.0,0,0.901600813,0.666666667,0,0,8.495339797,1,0.4814,0
9,3,0,4,12,34,0,4,9,0.085711027,42,1.0,0,0.749006163,0.623179812,2,5,4.375409239,1,0.7995,0
3,1,0,1,6,3,0,1,3,2.0,33,0.0,0,0.0,0.555555556,0,0,9.534105745,1,1.4941,0
11,1,0,14,51,4,1,14,7,0.64389545,418,0.999170167,1,0.0,0.442044046,0,0,36.852303267,15,3.0214,0
4,3,0,4,19,6,1,3,3,2.0,62,0.023716526,0,0.874375389,0.366174329,1,1,14.506173239,1,0.7715,0
9,3,0,8,13,1,4,4,6,0.034044628,64,1.0,1,0.935412438,0.560339049,1,1,8.473039488,3,0.775,0
12,1,0,4,17,40,3,1,11,0.852644127,92,1.0,0,0.0,0.233047855,0,0,5.748559814,1,0.8154,0
8,3,0,1,13,9,13,15,6,0.757023112,93,0.040284247,0,0.0,1.0,0,0,10.544415966,1,0.8762,1
2,1,0,7,2,1,6,1,3,2.0,2,0.0,0,0.0,0.740529267,0,0,0.0,1,1.0,0
33,1,11,10,48,386,2,14,28,0.81884438,314,1.0,2,0.010448802,0.227240359,0,0,6.969155168,4,1.053,0
3,5,0,1,6,0,1,1,3,0.427716469,21,1.0,0,0.911885018,0.561143805,0,0,10.813377915,1,0.5017,0
2,5,0,2,7,0,1,2,2,0.0,25,1.0,0,0.881018782,0.664839741,0,0,8.126867231,1,0.5,0
3,1,0,6,7,3,2,2,3,0.418604457,28,1.0,0,0.008891335,0.650537833,0,0,5.713053496,1,0.6807,0
6,3,0,11,11,9,1,6,1,0.595201926,54,1.0,0,0.85338698,0.435782279,1,1,12.808359003,1,0.771,0
15,1,0,190,15,113,182,1,13,2.0,16,0.0,0,0.077808374,0.986746481,0,1,0.189400926,1,1.0,0
18,1,0,9,32,73,20,9,11,0.642578202,165,1.0,2,0.0,0.211480237,0,1,5.536368185,5,1.3825,0
14,3,0,9,38,55,1,9,8,0.70030035,248,1.0,0,0.580239634,0.244446996,2,4,20.242395641,3,1.3112,0
19,2,0,15,62,119,5,10,14,0.787773634,289,0.704302659,4,0.438938114,0.152725169,1,1,7.59499838,1,1.0451,0
6,1,0,8,20,41,6,4,8,1.990110131,84,0.0,0,0.000196319,0.442132188,0,0,12.081875488,2,1.4389,0
1,2,0,2,2,0,2,2,1,2.0,5,0.0,0,1.0,0.99678053,0,0,0.0,0,0.0,0
0,1,0,1,0,0,1,0,0,1.977349268,1,0.019261759,0,0.0,0.004253715,0,0,0.0,0,0.0859,0
2,1,0,5,7,1,1,0,2,2.0,16,0.0,1,0.0,0.468399378,0,0,17.746346764,3,0.6818,0
11,1,0,101,1,134,123,1,7,2.0,2,0.0,0,0.002664494,0.933357786,0,0,0.0,1,1.0,1
2,4,0,3,6,0,3,1,2,0.0,20,0.903741923,0,0.944444444,0.762419444,0,0,8.49812917,1,0.5,0
3,2,3,6,12,3,3,3,2,1.944361622,47,0.0,0,0.588664491,0.693405194,0,0,14.745420215,1,0.7038,0
2,1,0,9,44,10,1,1,2,2.0,3,0.0,0,0.0,0.67855273,0,0,98.2623505,6,6.3439,0
4,3,0,13,10,663,1,5,2,0.246305779,18,0.91793326,0,0.842353983,0.453845367,1,1,8.317016514,1,0.6025,0
7,1,0,5,26,7,2,12,5,0.999180858,147,1.0,1,0.0,0.360138333,0,0,8.43630536,1,0.9217,0
2,3,0,4,4,0,1,2,2,0.0,17,1.0,4,0.89426391,0.654656828,1,1,4.864008654,1,0.5,0
10,2,0,17,16,29,4,11,6,0.665194327,50,1.0,2,0.694322115,0.299957101,1,1,4.701263525,1,0.8746,0
2,5,0,4,7,0,1,2,2,0.025817691,15,0.974258485,1,0.929766424,0.66266871,0,0,9.541610118,1,0.5013,0
12,1,17,26,48,128,4,14,8,0.664633,201,0.949354606,2,0.0,0.227085575,0,0,12.409918704,5,1.5178,0
25,1,1,7,13,77,17,2,11,0.081612711,241,0.996253384,1,0.0,0.035222343,0,0,10.850741937,3,0.9658,1
5,3,0,3,23,1,1,7,3,0.697640969,119,0.88046521,0,0.620492845,0.426222016,0,0,14.703695414,2,0.8318,0
5,2,0,18,13,0,2,1,3,0.683629047,41,1.0,0,0.84080639,0.504685025,0,0,7.243349553,2,0.7577,0
3,1,0,2,14,18,1,4,6,2.0,83,0.316145106,0,0.0,0.495621078,0,0,12.724675983,1,0.8341,0
8,1,11,7,12,355,2,6,14,0.933208836,99,1.0,5,0.0,0.905180113,0,0,8.238275112,6,1.246,1
0,1,0,1,13,27,1,1,0,2.0,53,0.0,0,0.0,0.062106942,0,0,0.035336559,0,0.3776,0
7,1,0,12,73,6,1,12,7,0.743520369,374,0.922220413,1,0.0,0.304950566,0,0,47.241774058,13,3.0229,0
5,4,0,7,15,2,1,4,5,0.5,43,1.0,1,0.973794531,0.468490334,0,0,19.025245935,1,1.7431,0
27,3,0,11,65,215,1,11,23,0.596399702,318,0.908814436,2,0.0,0.128955504,0,0,7.833993145,1,0.9518,0
15,2,0,17,121,83,3,16,1,0.923891674,937,1.0,3,0.401402755,0.234390424,1,1,75.474416313,10,4.9837,0
7,1,0,7,14,9,6,1,3,0.495080105,38,0.0,0,0.0,0.682800102,0,0,1.871035741,1,0.853,0
2,3,0,3,7,1,1,4,1,2.0,25,0.0,0,0.884989346,0.502205443,1,1,4.490554711,1,0.6702,0
6,2,0,15,9,18,8,7,6,0.677422295,84,1.0,0,0.361286657,0.32278635,0,0,12.959699045,1,0.7154,0
1,1,0,1,1,0,1,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.020033902,1,1.0,0
3,1,0,3,13,5,0,0,1,1.716727526,92,0.0,0,0.642654761,0.370151976,0,0,18.395525539,1,1.5435,0
15,1,0,4,37,99,1,0,12,0.296051459,107,1.0,0,8.7721e-05,0.341370293,0,0,6.16053585,1,0.9491,0
20,2,0,13,42,89,1,14,15,0.81921357,196,1.0,1,0.440798415,0.180880644,1,2,12.194510216,1,0.8631,0
2,1,0,5,9,0,4,5,4,0.12625242,31,1.0,2,0.036009027,0.5968529,0,0,14.118738601,1,0.6641,0
6,2,0,6,15,16,3,7,6,0.646520466,50,1.0,0,0.620191234,0.502021193,0,0,6.843186197,1,0.6676,0
1,5,0,0,1,0,1,1,1,2.0,15,0.407811866,0,1.0,0.985959251,0,0,3.773254059,0,0.0,0
7,3,0,13,19,0,1,6,6,0.64389373,51,1.0,0,0.656389614,0.353362164,1,1,8.318158743,1,0.7516,0
10,1,0,10,16,55,0,9,11,0.746542795,71,1.0,2,0.0,0.334033765,0,0,4.87206332,1,0.9488,0
4,3,0,13,11,4,1,4,2,0.472739686,70,1.0,0,0.887434356,0.435377589,0,0,13.922273552,4,1.5875,0
7,1,0,6,39,156,4,17,3,1.985003841,301,0.091945016,0,0.020365017,0.3,0,0,6.036304372,1,0.6418,0
2,3,0,6,20,0,2,6,2,0.0,60,1.0,1,0.0,0.599078792,0,0,15.753697514,1,0.5,0
6,1,0,1,16,10,1,0,5,0.408891736,30,1.0,0,0.0,0.520601292,0,0,10.393677714,1,0.7889,0
14,1,0,4,15,100,6,4,7,1.804637146,210,0.002491371,0,0.0,0.165135949,0,2,14.692057416,1,0.8756,0
37,2,0,25,56,402,3,19,24,0.912147433,608,0.958627101,1,0.308377072,0.148451158,1,1,17.984379183,3,1.3981,1
36,2,0,13,97,1008,11,31,31,0.716926236,540,0.901034355,1,0.232109687,0.154157448,1,1,7.150518274,6,1.1561,0
5,1,0,5,12,0,1,3,3,0.502462099,85,1.0,1,0.0,0.513497747,0,0,16.259066891,1,1.0052,0
2,3,0,4,4,0,1,3,1,0.171274462,31,1.0,0,0.783729463,0.672903176,1,2,5.194602468,1,0.5272,0
2,4,0,2,8,0,1,2,2,0.0,16,1.0,1,0.954991321,0.797418837,0,0,8.90020099,1,0.5,0
17,2,1,13,48,85,1,12,11,0.780745902,316,0.996766891,0,0.314840885,0.257113137,1,1,12.968544717,4,1.3821,0
3,3,0,6,8,3,0,4,3,2.0,15,0.017918658,0,0.893330317,0.528573239,1,1,0.0,1,0.5589,0
8,3,0,12,28,3,1,12,5,0.650058726,116,0.99475874,1,0.671934789,0.308996893,1,1,10.948032651,2,0.8772,0
3,1,0,8,3,3,2,43,3,2.0,3,0.0,0,0.0,1.0,0,0,0.0,1,0.994,0
2,5,0,2,7,0,1,2,2,0.056395889,23,1.0,0,0.948118937,0.666724917,0,0,8.621613232,1,0.5,0
2,5,0,1,6,0,1,1,2,1.01261334,26,1.0,0,0.801355739,0.634298232,0,0,9.30357351,1,0.5006,0
3,1,0,5,3,1,4,1,3,2.0,3,0.0,0,0.0,0.818807171,0,0,0.0,1,1.0,0
2,1,0,6,8,1,2,6,2,2.0,31,0.0,0,0.0,0.754578082,0,0,10.53790464,1,0.4583,0
3,5,1,4,6,3,1,1,3,1.554596412,18,0.989476022,0,1.0,0.770176611,0,0,4.22330229,0,0.0,0
16,1,0,6,17,15,2,3,8,2.0,23,0.0,0,0.0,0.24100665,0,0,5.135595357,1,1.1831,0
7,1,0,5,8,21,2,8,6,0.741054508,61,1.0,2,0.307538097,0.381120717,0,0,7.313808506,2,0.8624,0
7,1,0,2,40,1,1,2,8,0.107848602,204,1.0,0,0.04284364,0.329783079,0,0,18.455709685,4,1.8387,0
6,2,2,2,13,8,5,4,5,0.239792894,39,0.984475652,1,0.297511047,0.482537439,0,0,5.984457006,2,1.1876,0
24,1,0,6,37,186,7,10,22,0.645978847,319,0.713702401,2,0.0,0.209661862,0,0,12.080415461,2,1.1974,1
7,1,0,6,35,22,1,2,5,0.705745521,148,0.97044598,1,0.008163334,0.308115069,0,0,29.210760962,6,1.8064,0
6,1,0,6,38,23,2,5,11,0.476210047,401,0.995801015,1,0.166989258,0.447748426,0,0,49.889943495,5,2.4455,0
14,1,0,11,20,63,0,9,10,0.531790302,83,0.987365587,4,0.0,0.298573609,0,0,5.404842228,1,0.9523,0
11,2,0,14,23,66,3,12,7,0.83088536,76,1.0,2,0.623445015,0.248292486,1,1,10.358744562,1,0.8927,0
6,1,0,1,10,15,4,1,6,0.715751228,74,1.0,1,0.0,0.324810629,0,0,10.913146379,3,0.8624,0
3,1,0,4,8,35,3,3,3,2.0,51,0.016678107,0,0.952237925,0.359238254,1,2,4.689523185,1,0.3793,0
1,1,0,2,1,1,1,0,1,1.999927086,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
32,2,1,11,23,35,5,1,23,1.296622097,113,0.954447884,5,0.0,0.128450229,0,0,7.34850716,1,1.4256,1
1,1,0,0,1,0,2,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,0.9639,0
8,2,0,11,25,17,2,12,7,0.707433246,75,1.0,3,0.678845507,0.242654221,1,1,10.566875193,2,0.9033,0
3,1,0,3,8,0,1,2,3,0.0,38,1.0,0,0.0,0.656694489,0,0,5.527325141,1,0.6659,0
3,1,0,5,5,3,1,4,5,2.0,16,0.000138431,0,0.0,0.609824989,0,0,0.27316638,1,0.7851,0
8,2,0,13,14,17,2,12,6,0.647055677,56,1.0,2,0.658471232,0.270990872,1,1,6.350100636,1,0.8716,0
6,1,0,4,16,7,3,2,6,0.650658352,62,1.0,0,0.0,0.31704495,0,0,6.201537346,3,1.1952,0
2,1,0,18,3,0,35,0,1,2.0,3,0.0,0,0.087318816,0.993573729,0,0,0.00150789,1,1.0463,0
26,1,11,14,48,325,1,13,28,0.628735213,245,0.93923968,0,0.0,0.117287762,0,0,11.467204509,3,1.0376,1
8,2,0,5,19,14,2,4,4,0.184324545,108,1.0,0,0.642106896,0.276334561,1,1,13.388525355,2,1.0212,0
9,2,0,5,12,2,1,6,9,0.753914312,76,0.315652258,1,0.035786303,0.318556309,0,0,8.457126013,1,0.7413,0
5,2,0,4,31,9,1,4,5,0.623284129,109,1.0,1,0.829553034,0.545837077,0,0,21.807772797,1,0.7883,0
4,1,0,1,16,10,1,2,5,0.611325492,68,1.0,1,0.0,0.464017018,0,0,16.533482048,2,1.0,0
14,3,0,15,46,17,1,14,3,0.84680971,218,0.985479156,0,0.302308408,0.24538999,2,4,20.130953502,2,0.8671,0
8,1,0,5,1,25,1,6,9,2.0,4,0.0,0,0.0,1.0,0,0,0.0,1,0.9086,0
19,1,0,27,53,109,4,29,8,0.882307033,300,1.0,0,0.001455056,0.190625469,0,0,24.617463199,2,1.5319,0
7,1,0,8,38,19,5,9,4,2.0,39,0.006744344,0,0.0,0.30479702,0,0,22.801717549,3,1.2678,0
7,2,0,5,24,22,1,4,6,0.63936262,88,1.0,0,0.63973942,0.427295278,1,1,14.006375098,2,0.8381,0
6,1,0,5,17,9,1,1,5,0.742115821,110,1.0,3,0.050949331,0.421437203,0,0,11.155602203,2,0.6155,0
8,1,25,18,29,4,25,1,6,0.695196779,157,0.862679529,5,0.00022267,0.105447644,0,0,7.8189314,1,0.9507,1
8,3,0,5,16,19,1,4,10,0.240565105,45,1.0,2,0.721071402,0.447303959,1,5,5.236899694,1,0.8261,0
7,1,0,4,27,0,2,6,6,1.004632253,148,0.379256279,0,0.0,0.372998258,0,0,28.624358417,6,2.3193,0
15,3,2,9,29,76,2,6,9,0.173268962,131,0.780657331,0,0.585140204,0.213490422,1,7,6.926868002,3,1.0219,0
15,2,0,16,31,102,2,16,11,0.819805048,90,1.0,2,0.486613473,0.179595618,1,2,5.905259544,2,1.0165,0
5,3,0,11,19,11,1,8,1,0.608272909,74,0.983485473,0,0.828021084,0.40703706,1,1,12.673456855,1,0.4905,0
12,1,0,5,12,94,0,9,10,0.868649154,39,1.0,2,0.0,0.273329338,0,0,4.392240053,1,0.9283,0
15,1,0,17,31,47,5,15,14,2.0,116,0.0,0,0.0,0.215719775,0,0,5.240319663,1,0.9248,1
1,1,0,1,0,1,1,0,0,1.861729898,0,0.0,0,0.000305119,0.034292927,0,0,6.179566429,0,0.0,0
8,2,0,7,16,5,1,13,7,1.703203604,46,0.997409142,2,0.705850585,0.300903403,1,1,5.996874001,1,0.8661,0
6,3,0,14,23,1,1,12,4,0.631759683,144,0.998130667,1,0.75932955,0.399400119,1,1,17.112585173,1,0.8549,0
12,1,0,9,10,4,4,9,5,0.719911056,55,1.0,3,0.0,0.327319606,0,0,11.654738826,3,1.2688,0
3,3,0,7,6,1,4,1,2,1.907376372,48,0.178652276,0,0.954648394,0.466172508,1,1,5.237414892,1,0.6586,0
4,3,0,9,12,3,1,9,3,0.662876827,41,1.0,1,0.745134075,0.298965248,0,0,5.832502648,1,0.6317,0
5,3,1,6,9,2,2,5,5,0.128722094,29,1.0,1,0.83346769,0.40287357,1,1,13.736393841,1,0.8349,0
5,0,0,12,17,30,0,14,2,0.081849953,85,0.925336108,3,0.0,0.343689319,0,0,10.838741365,1,0.3798,0
1,4,0,3,6,0,4,2,2,0.0,26,0.854626338,0,0.944444444,0.669568181,0,0,10.748187133,1,0.5107,0
13,1,0,5,15,60,1,4,3,2.0,72,0.0,0,0.0,0.523213892,0,0,5.217416235,1,0.8643,0
4,3,0,4,9,4,2,6,2,2.0,35,0.0,0,0.945861031,0.495372547,1,1,4.268664258,1,0.878,0
5,3,0,5,6,10,2,4,1,2.0,31,0.0,0,0.958528686,0.501410146,1,1,5.45868979,1,0.4325,0
4,3,0,9,6,0,9,2,2,0.775782908,44,0.984314665,2,0.833333333,0.374816234,1,1,5.937948382,1,0.6677,0
5,1,0,1,25,4,1,1,6,0.967589641,169,0.98939725,1,0.0,0.324518557,0,0,21.348539319,10,1.7429,0
4,2,0,3,14,4,4,1,1,0.916065452,90,0.240515096,4,0.930632578,0.398954484,1,1,13.010302747,1,0.5,0
13,2,0,12,30,1,1,6,2,0.51268388,132,1.0,1,0.394530526,0.27164082,1,1,22.045260126,8,1.6596,0
15,1,0,9,60,105,0,1,0,1.955623904,550,0.009083896,0,0.0,0.272114629,0,0,40.098957324,11,3.4633,0
14,2,0,18,112,75,5,18,1,0.84833656,1012,1.0,1,0.287653389,0.285006907,1,1,74.814880334,10,5.333,0
1,1,0,1,0,0,0,0,0,1.991058503,0,0.785870975,0,1.0,0.939266748,0,0,5.403728529,0,0.0076,0
18,1,0,25,38,69,1,19,7,1.902967642,125,0.566586899,4,0.0,0.243239573,0,0,1.671710278,1,1.5275,0
46,1,0,13,97,1437,2,14,45,0.636620606,375,0.797415293,2,0.004288934,0.128583177,0,0,12.564188463,6,0.9882,0
10,3,0,14,16,1,8,7,5,0.664872941,110,1.0,1,0.685745916,0.31170293,1,1,12.845055284,2,0.8693,0
1,4,2,3,2,2,3,0,1,2.0,7,0.92500952,0,1.0,1.0,0,0,4.970884287,0,0.0,0
11,2,16,13,9,2,16,6,8,0.448460521,92,0.995970345,1,0.423274744,0.448726895,1,1,7.365408807,2,0.9807,0
16,1,0,80,17,99,137,7,15,2.0,25,0.0,5,0.0,0.341593547,0,0,0.0,1,0.9952,1
3,1,0,3,8,1,5,3,3,0.695260541,16,0.981678289,0,0.0,0.68757348,0,0,6.479103433,1,0.4794,0
4,4,0,4,9,0,2,5,3,0.525359321,46,1.0,1,0.927472245,0.395840782,0,0,5.43843277,1,0.8083,0
2,2,0,3,6,0,1,1,2,2.0,21,0.0,0,0.611308539,0.643402801,0,0,8.842575532,1,0.4648,0
9,1,0,3,16,20,3,4,7,2.0,68,0.0,0,0.0,0.148151413,0,0,5.797655002,15,0.9088,0
10,2,0,11,31,13,2,10,4,0.583971588,131,0.993134323,1,0.5859506,0.327234602,1,1,14.242225963,2,1.6116,0
3,5,0,2,6,3,1,1,3,1.578701124,13,1.0,0,0.998138138,0.774776435,0,0,4.255416603,0,0.0,0
2,3,0,6,7,0,1,6,2,0.0,26,0.947686792,1,0.789685371,0.593304204,0,0,10.557037184,1,0.5,0
2,4,0,2,2,0,0,1,2,2.0,12,1.0,0,1.0,0.918688287,0,0,4.468816833,0,0.0,0
3,2,0,3,3,1,0,2,1,2.0,11,0.0,0,0.02917595,1.0,0,0,3.750155627,0,0.0358,0
8,3,0,5,17,2,1,7,4,0.622309223,84,1.0,2,0.801800502,0.43586736,0,0,6.572510409,1,1.4681,0
2,3,0,4,9,0,2,5,1,1.551558582,31,0.0,1,0.866752253,0.537755509,1,1,8.713146491,1,0.6617,0
