wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
14,1,0,4,21,37,1,5,16,0.880191914,149,1.0,2,0.020900344,0.29854499,0,0,6.225425328,2,0.7845,0
3,5,0,4,14,0,1,1,3,0.623391672,35,1.0,0,0.939018609,0.577574921,0,0,10.11890756,1,0.3526,1
9,2,1,14,15,0,16,7,7,0.593320427,70,1.0,1,0.613524945,0.412894689,1,1,6.038143864,1,0.8534,0
12,1,0,3,21,26,2,4,13,0.640155006,94,0.955720815,1,0.014984556,0.338073947,0,0,5.416422503,1,0.9051,1
11,2,2,8,16,32,2,5,4,0.120547813,115,1.0,1,0.782336556,0.295744128,1,1,7.518508302,1,0.7989,0
4,0,0,17,29,54,4,13,4,0.799341,124,1.0,1,0.0,0.199251111,0,0,9.309429996,2,0.9233,0
9,2,9,18,17,2,18,4,7,0.282959007,77,1.0,0,0.494892729,0.384979723,1,2,7.180079579,1,0.8363,0
1,1,0,1,2,0,3,0,2,2.0,2,0.000590829,0,1.7929e-05,1.0,0,0,0.0,1,0.9996,0
9,1,0,2,7,37,2,3,8,2.0,48,0.0,0,0.0,0.234292264,0,0,3.307964508,0,1.0789,0
8,2,0,8,33,25,1,9,3,0.361073631,172,0.855874706,4,0.008043706,0.324309474,0,0,24.135106576,1,1.1986,0
7,1,0,22,58,21,1,18,2,0.770289492,288,0.883253379,0,0.173883669,0.499718249,0,0,43.330018248,1,0.5975,0
1,1,0,3,1,0,3,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,0.9998,0
1,2,0,2,2,0,1,2,1,2.0,6,0.0,0,1.0,1.0,0,0,5.235322581,0,0.0,0
8,3,0,6,18,2,0,8,7,0.448527789,118,1.0,1,0.938023213,0.378291185,1,2,8.779845363,2,0.7022,3
17,1,0,4,28,38,3,8,8,0.742003184,236,1.0,1,0.0,0.199444399,0,0,7.907964312,5,1.4004,2
2,1,0,2,6,1,3,1,2,2.0,4,0.0,0,0.0,0.76422523,0,0,2.939882772,1,0.5,1
4,0,0,2,25,1,1,1,1,0.540156183,226,0.012359491,0,0.452417754,0.33621718,0,0,55.077983957,9,0.6531,2
1,1,0,0,1,0,0,0,1,2.0,1,0.0,0,1.1106e-05,0.99754679,0,0,0.0,1,1.0,0
7,3,0,9,18,59,1,6,9,0.36679505,92,0.985228347,2,0.615264217,0.398682809,1,1,7.040066828,3,1.1504,0
43,6,0,6,64,808,2,2,41,0.802662697,799,0.98658708,0,0.06176979,0.137793112,0,0,8.542780918,1,0.9306,0
4,1,0,12,15,5,1,2,3,1.900757798,126,0.582897384,1,0.499441193,0.480151515,0,0,64.646031655,6,1.9628,1
3,1,0,4,6,4,2,2,6,0.645929608,33,0.981569037,1,0.0,0.656740848,0,0,9.335300769,2,0.9893,1
7,2,10,9,13,22,10,8,7,0.742021126,65,0.97540479,1,0.949479217,0.347323802,1,2,11.861552859,3,1.1341,1
6,1,2,4,8,1,3,5,4,2.0,50,0.0,0,0.967631868,0.635266154,0,0,7.669727911,2,0.9898,1
22,1,0,5,38,317,6,5,24,0.867131122,310,0.99348184,0,0.0,0.213022317,0,4,16.934367806,0,1.0454,1
5,1,3,1,10,0,0,1,3,0.811042595,41,0.984061967,0,0.005631147,0.645474795,3,0,8.680834921,1,1.4236,0
8,3,0,11,31,11,1,12,11,0.659800966,107,1.0,2,0.819571286,0.312130204,0,0,11.384314078,1,0.8682,0
9,2,0,11,27,48,1,10,6,0.728365352,126,1.0,3,0.619182812,0.359498028,1,1,26.683256729,2,1.0867,0
1,1,0,0,1,0,0,0,1,2.0,1,0.0,0,0.0,1.0,0,0,7.6194e-05,1,1.0,0
11,1,3,14,29,40,5,0,6,0.549477956,147,0.984954719,1,0.0,0.409169544,0,0,7.473534317,1,0.8294,2
1,1,0,5,1,0,3,2,1,2.0,1,0.0,0,8.556e-06,0.999215237,0,0,0.001581156,1,1.0,0
3,1,0,14,2,3,1,5,3,2.0,18,0.0,0,0.0,0.863855357,0,0,0.723275453,1,0.6613,0
8,3,0,18,41,6,1,8,6,0.548682577,306,0.950719679,1,0.515964788,0.33437702,0,0,36.086085802,3,1.4594,0
3,3,0,10,22,1,2,9,3,0.561022165,86,0.99386261,2,0.796038118,0.402632097,1,1,16.397661681,1,0.6105,5
4,3,0,8,11,6,0,4,4,1.97673694,28,0.0,0,0.968268882,0.575281328,1,2,4.695853592,1,0.3292,3
6,2,0,8,10,6,3,6,4,2.0,28,0.0,0,0.884668571,0.434408081,1,1,7.183286377,1,0.8384,1
9,1,0,13,11,19,7,8,5,1.183750784,44,0.712381469,0,0.608161251,0.464310172,1,1,7.683200132,2,0.8739,0
6,1,0,12,24,9,1,14,10,0.750849477,98,0.997953375,4,0.0,0.338238203,0,0,8.041452895,1,1.1403,0
8,2,0,10,25,9,0,11,6,0.598686991,118,1.0,2,0.727770369,0.256830134,1,1,16.49458645,14,0.7941,2
10,2,9,20,18,56,10,7,11,0.8324249,98,0.981897208,0,0.592196268,0.260124066,1,1,7.830781247,2,0.9616,28
2,1,0,13,3,1,11,2,3,2.0,4,0.0,0,0.0,0.682842741,0,0,0.00140501,1,1.0,0
6,1,0,3,10,10,101,2,4,0.576689529,3,0.974750613,0,0.0,0.297800418,0,0,10.20592661,2,1.0,1
12,4,0,15,18,63,4,21,6,0.424665312,181,0.564613912,0,0.0,0.170332954,0,0,5.590739923,12,1.1154,0
13,2,0,2,16,2,1,3,14,0.783101461,103,0.999493591,1,0.503442655,0.496087657,0,0,15.56470291,11,1.3207,0
3,1,0,3,9,1,1,2,3,0.0,31,1.0,1,0.0,0.531539346,0,0,4.485092165,1,0.6743,0
2,4,0,2,6,0,1,1,2,0.0,25,0.987026514,0,0.941579713,0.75,0,0,8.63021565,1,0.4925,1
3,1,0,6,12,12,1,5,5,0.164458456,57,0.668573142,1,4.5813e-05,0.627578105,0,0,6.532495661,2,1.1499,1
0,1,0,1,0,0,0,0,0,1.999995391,2,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
25,2,0,16,74,199,4,15,18,0.770356407,238,1.0,0,0.70974069,0.158623243,1,1,16.467425354,1,0.9262,0
2,5,0,5,3,1,1,4,1,1.971238814,9,0.004304337,0,0.831250915,0.747896757,1,1,3.481681595,1,0.4675,0
4,3,3,5,3,1,5,0,2,2.0,17,0.0,0,0.048513114,0.665196575,0,0,3.623922596,0,0.5197,1
24,1,0,7,39,229,3,4,20,0.961378106,239,1.0,1,0.0,0.0,0,0,8.10977948,0,0.9152,0
20,1,0,3,31,30,1,2,20,0.121498108,407,0.992841148,0,0.017247716,0.502460717,0,0,14.403947225,5,1.1736,0
7,2,0,3,16,40,2,3,7,0.742663758,70,0.873325634,0,0.0,0.245817241,0,0,9.333019651,2,1.0065,0
10,3,0,13,25,51,14,13,6,0.553714797,100,1.0,1,0.767431244,0.332228081,1,2,10.644246452,2,0.8727,2
7,2,1,2,9,9,0,1,7,0.617199315,34,1.0,0,0.355846185,0.606258751,0,0,5.871850162,2,1.096,0
3,1,0,9,7,1,5,4,3,0.0,39,1.0,1,0.008221378,0.504298491,0,0,8.157072038,1,0.3103,1
5,4,6,2,5,1,1,0,2,1.287250368,16,1.0,0,0.993333885,0.671084533,0,0,8.50304039,1,0.5,0
1,1,0,28,1,0,29,0,1,1.999997067,0,0.0,0,0.0,0.997888073,0,0,0.0,1,1.0,0
3,1,0,6,3,1,7,3,2,2.0,2,0.0,0,0.314918154,0.556214191,0,0,0.0,1,1.1838,0
2,1,0,0,7,1,1,2,2,2.0,4,0.0,0,0.000691027,0.750157263,0,0,2.652556232,1,0.5625,1
6,1,0,4,5,1,3,5,3,0.467923798,17,1.0,2,0.008256107,0.512474575,0,0,12.056937188,2,0.8002,0
6,1,0,4,27,0,2,4,3,0.61234543,161,1.0,0,0.0,0.359064953,0,0,25.004042023,2,2.7182,0
3,3,0,5,8,18,5,2,1,0.032688133,30,1.0,0,0.954739952,0.429271389,1,1,6.000991436,2,0.9878,0
2,1,0,10,10,0,2,8,2,0.0,48,1.0,2,0.0,0.542304873,0,0,19.644299932,1,0.6697,0
3,2,1,5,71,3,2,12,6,0.798894424,395,0.745264941,0,0.39937658,0.350437994,0,0,24.843084683,6,1.6664,2
5,3,0,9,37,6,1,8,3,0.540852197,147,0.51865425,1,0.787084825,0.31517854,1,1,26.520963976,1,0.8036,0
7,3,0,4,13,2,1,4,3,0.360500338,23,0.996674259,0,0.881758525,0.346034725,1,2,7.169753482,1,0.7357,1
2,1,0,2,19,0,1,1,2,1.936503851,116,0.099746937,0,0.0,0.666666667,0,0,59.208718992,13,6.4866,1
6,3,0,7,13,1,4,6,2,0.122848117,44,1.0,1,0.775091677,0.525693984,0,0,4.02071844,1,0.499,0
19,2,0,11,25,164,5,7,16,0.732639769,113,0.992426971,1,0.694481233,0.241730338,1,3,3.878491239,1,0.8886,0
2,3,0,9,8,3,2,7,1,2.0,9,0.0,0,0.0,0.566244286,0,0,6.852812632,1,0.3333,0
4,3,0,3,19,6,3,9,3,2.0,21,0.0,0,0.0,0.404253098,0,0,8.994087715,1,0.75,0
3,1,6,6,3,3,4,3,3,2.0,37,0.067010337,0,0.0,0.666666667,0,0,0.401147033,1,1.0,0
3,1,0,38,3,2,10,2,3,1.984500276,3,0.0,0,0.0,0.532875673,0,0,0.0,1,1.0,1
6,3,0,3,17,7,1,4,4,0.763604476,72,1.0,1,0.745645728,0.564494552,0,0,15.23097036,1,1.2593,0
2,5,0,2,10,0,1,1,2,0.106120425,47,0.999112303,0,0.918275468,0.660897555,0,0,9.831858081,1,0.4949,0
6,3,0,6,15,0,1,7,2,0.378539608,53,0.991737412,0,0.875189811,0.606007233,1,1,9.757226231,1,0.7859,0
3,4,0,4,7,4,1,5,3,0.240594442,85,0.647610397,0,0.891441477,0.46990978,1,2,4.25201164,1,0.8182,0
12,2,12,21,20,38,14,9,8,0.721132701,103,1.0,4,0.699350487,0.243862158,1,7,8.894222106,2,0.9214,0
8,2,0,8,16,1,1,4,3,0.14611761,92,1.0,0,0.510130624,0.288610761,1,2,10.737545634,1,0.852,0
1,1,0,0,1,0,0,0,1,1.983505342,1,0.0,0,3.624e-06,1.0,0,0,0.0,1,1.0,0
6,1,0,5,10,7,2,2,6,0.01101936,44,0.698374152,1,5.1922e-05,0.518672296,0,0,6.029162153,1,1.0,1
3,5,0,0,2,0,0,3,2,0.593810099,13,0.990300555,2,0.960217715,0.59861885,0,0,3.847992004,1,0.5157,1
6,1,0,12,39,3,1,10,5,0.236075619,212,1.0,2,0.414081147,0.349700511,0,0,32.003006575,4,1.2907,0
4,1,0,7,9,20,5,0,2,0.224876847,58,1.0,0,0.882824439,0.478989843,1,1,6.525843018,1,0.2169,0
14,3,0,19,18,46,5,20,13,0.914708623,104,0.986259614,2,0.499573989,0.177338963,1,1,10.693226892,1,1.0104,0
10,1,0,13,29,47,4,15,9,0.927158396,91,1.0,4,0.0,0.217443966,0,0,7.983407927,6,1.2798,0
11,2,0,14,22,29,6,10,10,0.818172483,105,1.0,2,0.465355025,0.39053299,0,0,16.400176962,1,1.2053,0
7,2,0,5,11,0,1,2,7,0.570398914,62,1.0,0,0.87480971,0.399376545,0,0,7.722009314,2,0.9654,0
1,2,0,1,6,0,0,1,1,2.0,14,1.0,0,0.999689301,0.876951822,0,0,3.998663878,0,0.0,1
5,3,2,5,5,1,7,4,1,1.988743275,26,0.0,0,0.905088998,0.562546987,1,1,4.678917129,1,0.7012,1
12,0,0,15,22,23,12,12,10,0.584054455,82,1.0,4,0.0,0.274470107,0,0,7.470594172,1,0.8564,0
7,0,0,1,18,3,2,4,1,0.520567561,73,0.996559582,0,0.0,0.326107764,0,0,13.853539441,4,1.5601,0
16,2,0,8,25,84,4,7,12,0.785797757,115,1.0,1,0.87973489,0.263218353,1,3,4.720589859,1,0.9104,1
5,2,0,6,14,1,7,6,4,0.759048611,61,0.977948464,1,0.774740586,0.476402099,1,5,6.785656787,3,0.8702,0
3,1,0,4,9,0,2,3,3,0.983114881,48,0.660075492,1,0.0,0.716308391,0,0,6.939794175,2,1.0,0
25,2,0,20,49,258,1,15,23,0.761373385,241,1.0,5,0.131285419,0.132315574,0,0,7.366119177,2,1.041,1
7,2,0,8,16,7,3,9,8,0.813894884,63,0.997125294,0,0.734684063,0.332086406,0,0,8.199998356,2,1.0059,0
3,3,0,6,9,2,0,6,2,2.0,9,0.042157578,0,0.699580635,0.600221739,0,0,9.327561837,1,0.6285,1
23,2,0,12,22,282,2,7,15,0.741540386,92,0.99802001,3,0.724337192,0.23672096,1,2,9.617593634,2,0.8486,0
27,2,0,5,61,299,4,16,28,0.734318344,171,0.997390143,5,0.090782021,0.161904019,0,0,6.95588243,2,1.1684,1
3,5,0,2,7,0,1,2,2,0.041428196,23,1.0,0,0.906264393,0.67390736,0,0,10.533420113,1,0.4694,0
5,3,0,5,9,16,1,5,7,0.138041672,75,1.0,0,0.793533537,0.316892514,1,2,7.872479214,1,0.698,0
5,3,0,13,66,12,2,27,3,0.612446047,360,0.727727935,2,0.500829674,0.513000007,0,0,47.297960632,3,0.9717,0
17,2,0,10,43,70,2,19,16,0.925969255,291,0.994446178,2,0.684476561,0.140353136,1,1,9.687062851,6,1.4528,0
9,3,0,10,28,45,1,6,6,0.555868912,120,1.0,1,0.692254782,0.323932074,1,1,10.866659195,2,0.7601,0
15,1,0,4,19,1,4,1,12,0.824565873,128,1.0,0,0.0,0.476600045,0,0,7.374738685,1,0.9338,0
7,1,0,12,23,6,1,12,7,0.778007319,130,1.0,3,0.0,0.294577648,0,0,15.371201084,3,1.1201,0
9,1,0,13,20,7,5,8,6,0.469331638,66,0.997735066,0,0.0,0.429471549,0,0,19.149466977,4,1.7107,0
7,3,0,10,20,43,5,13,1,0.601358727,153,1.0,2,0.844303432,0.314923185,1,1,23.642814729,3,1.5151,1
13,1,0,24,16,137,21,3,11,0.672729212,79,0.997271125,1,0.024768573,0.422943769,0,0,7.528655206,1,0.7586,3
4,5,0,13,19,1,1,2,5,0.627671318,91,0.998752208,2,0.954670429,0.415459432,0,0,9.933800184,1,0.8398,0
12,2,0,1,34,3,2,1,11,1.996295104,117,0.010195088,0,0.477997414,0.633012509,0,0,15.981081175,4,1.8835,1
8,2,0,16,39,66,2,14,3,0.520841892,241,0.998527491,1,0.57810078,0.337705864,1,1,26.162428757,2,0.9924,1
31,2,0,21,52,426,8,16,28,0.799435471,174,0.753843164,3,0.49601405,0.166783293,1,2,6.522810609,2,1.0214,0
19,1,0,3,29,134,2,3,13,0.844221589,142,1.0,1,0.0,0.186408404,0,0,7.580671514,1,1.2232,0
2,1,0,20,2,1,28,2,2,2.0,2,0.0,0,0.00018217,0.992985619,0,0,3.0615e-05,1,1.0,1
2,5,0,4,6,0,1,4,3,0.5,29,1.0,0,0.95292034,0.591661134,0,0,9.447924824,1,0.6667,0
4,1,0,8,18,3,2,0,3,2.0,34,0.0,0,5.408e-06,0.42366788,0,0,17.65015908,3,1.3573,1
5,1,0,1,9,1,1,1,6,0.614774842,53,0.985756042,0,0.0,0.381306519,0,0,3.551876888,1,0.7966,0
8,1,0,5,21,2,7,3,11,0.751462159,142,0.999991575,1,0.0,0.338279624,0,0,13.701286141,3,1.0426,0
1,1,0,0,1,0,0,0,1,2.0,1,0.0,0,3.8302e-05,1.0,0,0,0.0,1,1.0001,0
9,1,0,2,9,20,0,0,8,0.562349799,80,1.0,0,0.0,0.291231036,0,0,8.764570277,2,1.0077,1
1,1,0,188,23,5,195,1,2,2.0,23,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
11,3,2,17,27,10,2,15,7,0.616065588,149,0.004787672,0,0.0,0.322412775,0,0,21.147559872,3,0.8143,0
13,3,0,17,46,104,3,15,8,0.643745225,209,1.0,2,0.654620997,0.31920959,2,3,11.644290718,2,0.9125,0
