wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
2,1,0,0,6,1,1,1,2,1.967799223,3,0.0,0,0.142248784,0.704578605,0,0,0.0,1,0.4755,0
4,1,0,4,6,3,1,4,3,2.0,19,0.021413555,0,0.0,1.0,0,0,0.0,3,0.2478,2
3,3,0,14,17,15,1,9,1,2.0,41,0.0,0,0.761102346,0.522640453,0,0,16.633289598,1,1.1736,0
4,1,0,21,22,12,2,12,2,0.545673649,181,1.0,0,0.0,0.500336691,0,0,49.692121293,5,2.4748,0
9,1,0,40,95,24,8,30,4,0.506936377,571,0.974561293,0,0.0,0.368885449,0,0,58.657276367,3,2.7671,3
4,2,0,7,16,3,1,7,3,2.0,50,0.0,0,0.805338756,0.461049476,0,0,13.862171701,4,1.3168,0
2,3,0,7,12,5,0,7,1,2.0,48,0.000308497,0,0.730377497,0.587886659,0,0,13.633052311,3,1.3305,0
3,2,0,10,9,1,1,7,3,2.0,59,0.0,0,0.798644036,0.555555556,0,0,21.115424166,3,1.3879,0
2,2,0,11,31,3,0,12,3,2.0,148,0.0,0,0.812433383,0.555555556,0,0,44.175843336,10,3.5266,0
4,3,0,9,27,5,0,13,3,0.550641346,177,0.955186787,0,0.619299791,0.757501697,2,5,35.419948474,7,1.1559,0
8,1,0,11,6,29,2,0,6,2.0,2,0.0,0,0.0,0.441094685,0,0,1.956383566,1,1.6066,0
8,1,0,8,43,38,3,11,10,0.701066541,368,0.698567854,1,0.0,0.280128485,0,0,47.182523109,4,1.1577,0
4,2,0,4,13,2,0,7,4,0.666666667,53,1.0,0,0.644146431,0.666666667,0,0,8.693866486,4,0.4626,1
8,1,0,13,35,23,1,18,3,0.645633138,164,1.0,0,0.015545677,0.311714135,0,0,21.241311392,4,1.2391,0
4,1,0,8,3,2,9,1,4,2.0,2,0.002127409,0,0.0,0.652195162,0,0,0.0,1,0.6993,0
12,2,0,11,49,5,1,9,4,0.72224338,405,0.703465505,0,0.071939279,0.275410328,0,0,33.380447654,31,3.0498,0
5,2,0,10,30,4,0,7,3,0.660576931,143,0.942391168,0,0.624395185,0.631871138,0,0,34.967856689,6,1.2045,0
7,1,0,11,18,9,1,3,3,0.72037121,158,0.96949329,0,0.0,0.587105451,0,0,20.821081082,4,0.5401,0
3,2,0,11,30,3,0,12,3,2.0,94,0.129871706,0,0.74488015,0.559545307,0,0,44.068450756,7,2.3148,0
5,1,0,6,18,9,4,2,7,0.591211863,281,0.7695266,0,0.0,0.525281162,0,0,25.693698361,4,4.4872,0
18,1,0,14,29,88,1,11,46,1.026903406,78,0.723496166,0,0.0152345,0.208848533,0,0,4.483782401,5,1.3154,0
2,1,0,11,4,5,9,2,2,2.0,4,0.0,0,0.0,0.592472967,0,0,0.0,1,1.0,0
2,2,0,7,14,6,0,10,2,1.987477541,47,0.0,0,0.723104948,0.757056494,0,2,14.140960154,1,0.8538,0
12,1,0,14,64,24,9,14,8,0.5623884,453,0.904279265,1,0.018431836,0.18890341,0,0,24.848316005,4,1.433,0
17,1,0,14,34,86,4,16,18,0.854378061,251,1.0,0,0.138272999,0.293476936,0,0,14.495956848,7,0.8811,7
6,1,0,11,33,10,0,18,4,0.242169007,152,1.0,1,0.031637339,0.245209343,0,0,22.463292352,9,1.7818,0
4,1,0,8,8,15,1,11,3,0.975169051,65,1.0,1,0.0,0.513920035,0,0,0.0,2,0.7532,1
6,1,0,47,13,36,0,4,6,1.848379342,4,0.305842296,0,0.0,0.450446478,0,0,0.090486432,1,1.0542,0
7,1,0,10,32,5,2,13,3,0.683831257,351,1.0,0,0.607187954,0.305734473,0,0,82.232996398,23,3.6597,1
3,1,0,0,1,3,0,1,1,2.0,60,0.0,0,0.0,1.0,0,0,4.431032838,0,0.0569,0
9,1,0,14,53,3,2,9,8,0.890702521,294,1.0,1,0.060372613,0.349792962,0,0,39.866510134,10,1.5861,0
3,3,0,7,15,3,0,7,3,2.0,45,0.115421259,0,0.777777778,0.555555556,0,0,17.63323493,3,1.9127,0
17,3,0,19,79,4,5,11,9,0.620867517,560,0.862214018,0,0.882803086,0.31673747,1,0,28.752179207,6,1.3645,0
2,2,0,8,24,3,0,11,3,2.0,110,0.0,0,0.75,0.555555556,0,0,32.807161377,10,3.2048,0
6,1,1,27,29,4,8,16,2,2.0,153,0.000929197,0,0.0,0.551195282,0,0,22.696767958,4,3.6504,0
4,2,0,7,8,4,0,7,3,0.666666667,30,0.927704354,0,0.645766872,0.666666667,0,0,13.365836318,3,0.5348,0
2,1,0,19,25,7,1,19,3,0.293774203,126,1.0,0,0.0,0.538341137,0,0,38.010132517,7,1.5946,1
8,1,1,21,46,9,1,19,0,0.495385897,228,1.0,0,0.0,0.26615506,0,0,28.557219821,8,1.692,0
6,1,0,31,22,11,23,11,5,0.743854753,355,0.991178975,0,0.0,0.330261932,0,0,26.033264097,5,2.555,0
16,2,0,17,48,82,1,14,11,0.811708026,370,0.935081386,1,0.02916102,0.305864826,0,0,13.464221522,19,2.2021,1
5,2,0,9,23,10,0,11,4,2.0,53,0.0,0,0.766921121,0.563439268,0,0,17.665339404,1,1.5457,1
4,2,0,7,30,24,1,11,3,0.979874186,144,1.0,0,0.581395128,0.565314031,0,0,37.155671555,8,2.161,0
3,3,0,9,30,4,0,8,3,2.0,146,0.0,0,0.698336705,0.526848442,0,0,44.052786405,9,3.8938,0
3,1,0,6,16,8,2,5,5,1.997681816,145,0.0,0,0.0,0.487030701,0,0,16.506478903,1,3.4405,0
10,1,0,13,60,12,2,8,8,0.554944702,395,0.981142205,0,0.005786313,0.23774973,0,0,22.901620657,8,1.6842,0
6,1,0,11,2,16,10,1,5,2.0,12,0.08086396,0,0.0,0.705360217,0,0,4.70888551,1,1.0632,0
16,2,0,19,45,36,1,15,13,0.744817727,442,0.994258515,0,0.120322067,0.40605592,0,0,20.062619119,10,3.3426,0
5,1,0,11,24,5,1,12,3,0.295856457,124,1.0,0,0.0,0.304176201,0,0,31.338802148,4,1.3944,0
7,1,1,12,55,16,0,9,4,0.451892304,359,0.997437945,1,0.067382031,0.188571377,0,0,31.244614945,29,5.1328,0
11,2,0,11,35,1,2,8,7,0.178043439,183,1.0,1,0.609176777,0.328598802,0,0,24.933354105,16,2.1214,0
4,3,0,5,12,4,2,5,3,0.084252409,39,0.945672035,0,0.678729499,0.971548881,0,0,0.0,2,0.5,0
15,2,0,14,37,69,5,10,6,0.84326313,189,0.999981097,0,0.0,0.311736376,0,0,8.97402352,5,1.1507,0
8,2,0,14,33,2,1,10,7,0.624978999,73,0.901549429,1,0.0,0.252036945,0,0,16.431919779,5,1.9769,1
2,1,0,5,4,4,3,0,8,1.996632747,2,0.474590201,0,0.0,0.918190136,0,0,3.097926541,1,1.0,0
10,1,0,6,10,36,1,0,14,0.771233233,192,1.0,2,0.025418466,0.187147849,0,0,10.083883785,3,1.8567,0
4,3,0,9,4,1,6,2,2,2.0,2,0.0,0,0.010894193,0.738321207,0,0,2.87427596,2,0.5477,0
3,3,0,15,33,3,0,13,3,0.666666667,153,0.993800183,0,0.774424614,0.546388398,0,0,50.358373646,8,3.0089,1
3,3,0,8,19,3,5,5,1,1.948223449,130,0.0,0,0.893156215,0.821448136,1,2,21.613665599,7,2.9453,0
10,1,0,11,25,1,8,6,2,0.660902582,147,0.987561314,0,0.0,0.566758039,0,0,54.578356122,11,2.6156,0
10,2,0,10,31,5,2,8,6,0.513682884,165,1.0,0,0.732127224,0.399590337,0,2,10.155886024,15,2.6665,0
8,1,0,15,36,0,2,6,3,0.666666667,210,1.0,1,0.0,0.266159674,0,0,35.611884649,5,1.0094,1
2,2,0,7,25,3,1,9,3,2.0,115,0.0,0,0.751375209,0.551576811,0,0,27.839236206,8,2.9652,0
2,1,0,4,2,3,1,2,2,1.997025924,1,0.0,0,0.024234767,0.682799485,0,0,0.0,1,0.561,0
12,2,0,16,46,75,1,14,13,0.769326083,418,1.0,0,0.521659238,0.299979272,0,0,34.232614506,12,2.2103,0
9,1,0,8,12,11,7,11,9,0.708698201,71,0.288829344,0,0.0,0.417053149,0,0,0.62868449,7,0.8006,0
16,2,0,18,51,89,24,10,15,0.810899568,418,0.768203174,0,0.253993952,0.301442574,0,4,32.792872541,30,2.736,1
3,1,0,0,8,1,2,6,2,1.996675734,6,0.004523322,0,0.0,1.0,0,0,9.112249451,1,0.9591,0
6,1,0,17,38,1,4,27,5,0.679588964,275,1.0,0,0.0,0.239996273,0,0,33.455732081,6,1.133,0
2,3,0,5,8,7,2,1,3,2.0,75,0.0,0,0.985207256,0.56347379,2,0,15.736879109,1,0.0934,0
3,3,0,7,13,3,3,8,2,2.0,45,0.0,0,0.894586707,0.555555556,0,0,13.379980645,3,1.2687,0
5,1,0,16,38,2,0,14,2,0.840515276,314,0.962148771,0,0.478502841,0.363850588,0,0,73.265156187,22,5.379,1
13,2,2,16,38,61,1,7,7,0.81130025,174,0.937491264,2,0.35720403,0.264248514,0,0,5.962114441,9,1.7247,5
3,1,0,6,3,17,9,0,1,2.0,3,0.0,0,0.0,0.802993985,0,0,0.0,1,1.0,0
4,3,0,4,18,4,3,3,3,0.666666667,31,1.0,0,0.938231586,0.709719306,0,0,7.236421277,1,0.5,0
4,3,0,10,9,21,1,7,3,0.666666667,129,1.0,0,0.996263951,0.666666667,0,0,5.126810773,1,0.6917,0
5,1,0,11,20,5,2,7,3,0.222555939,101,1.0,2,0.0,0.582617568,0,0,28.4251472,6,3.0659,0
4,3,0,9,21,4,7,7,3,0.804356856,45,0.04088924,0,0.732538537,0.83704518,1,2,28.260489035,9,2.3475,0
15,1,0,8,20,2,8,3,11,1.055529786,164,0.7690712,2,0.0,0.262372861,0,0,6.988092544,7,1.5082,0
8,1,0,2,8,4,1,5,5,0.314162581,157,1.0,0,0.0,0.465797429,0,0,27.257384807,7,2.9612,0
4,1,0,9,31,2,4,3,5,0.0389305,114,1.0,0,0.0,0.491708426,0,0,22.177178786,9,2.7876,0
3,2,1,11,32,3,0,12,2,2.0,142,0.019781894,0,0.743395841,0.503902637,0,0,55.44499639,9,4.4069,0
3,1,0,11,24,9,2,9,3,1.988875735,131,0.0,0,0.75,0.555555556,0,0,38.396415418,10,3.468,0
6,1,0,47,2,1,7,3,7,1.984776969,22,0.0,0,0.0,0.982575767,0,0,19.326061189,1,0.9879,3
3,2,0,8,13,1,0,7,3,2.0,36,0.0,0,0.719117751,0.53708816,0,0,18.570650381,3,0.9493,0
6,1,0,6,1,35,4,0,1,1.711094572,18,0.0,0,0.016131883,1.0,0,0,0.0,0,1.133,0
9,1,0,2,17,22,7,1,7,0.48702131,38,0.984810328,0,0.0,0.561315213,0,0,14.364866557,7,2.0117,0
6,1,0,12,7,1,5,8,4,0.943749179,31,0.009787411,0,0.0,0.623519343,0,0,7.707218019,1,0.9692,1
3,3,0,7,15,2,0,9,4,1.975309599,48,0.0,0,0.693423178,0.563537685,0,0,4.586962508,2,1.3333,0
2,4,0,8,10,1,0,5,3,0.666666667,28,0.990275412,0,0.771410748,0.666666667,0,0,5.298770573,2,1.0209,0
5,1,0,6,9,0,1,6,2,0.005104727,144,0.932551279,0,0.0,0.7956893,0,0,22.25876131,5,2.8538,0
51,1,0,16,3,499,61,1,24,1.033764691,82,0.051467499,0,0.0,0.225127643,0,0,6.583232532,1,0.931,0
3,2,0,11,15,3,0,6,2,1.742312396,41,0.0,0,0.858604638,0.504168554,0,0,12.130482302,1,1.9627,0
10,1,0,10,46,5,4,9,9,0.609020995,331,1.0,1,0.0,0.287111124,0,0,36.376944953,4,2.2787,0
16,1,0,1,25,37,3,3,14,0.809287018,164,1.0,2,0.0,0.35737975,0,0,10.908863754,1,1.0,0
8,2,0,12,63,4,0,12,0,1.943990466,388,0.072160763,0,0.728810003,0.688671011,0,0,184.784953553,22,0.7857,4
4,2,0,10,12,0,0,8,3,1.189212284,87,0.994844551,0,0.602917151,0.549116988,0,0,30.502762742,6,2.1563,0
3,2,0,11,16,3,1,7,3,2.0,46,0.0,0,0.782792586,0.764028786,0,0,24.284355791,1,1.881,0
15,1,0,4,24,59,2,5,14,0.596466808,197,1.0,2,0.022859474,0.268397927,0,0,10.25247,9,1.5801,1
3,3,0,10,22,10,2,9,5,2.0,152,0.0,0,0.70616329,0.543238454,0,0,45.439598577,10,2.5997,0
3,1,0,4,17,0,4,3,2,0.265433989,177,1.0,0,0.0,0.336661217,0,0,37.116033173,5,2.4772,1
4,2,0,10,34,4,3,11,4,0.693228662,160,1.0,0,0.75,0.575594173,0,0,52.790353258,14,4.717,0
10,1,0,17,55,23,4,7,12,0.511206116,396,1.0,1,0.029085858,0.231271169,0,0,61.234412225,11,2.3421,0
4,2,0,10,34,0,0,13,3,0.974607985,373,1.0,0,0.505658269,0.596356095,0,0,57.055544776,22,5.6199,0
9,1,0,10,11,55,4,5,11,0.672589717,47,1.0,2,0.0,0.275385112,0,0,7.352186726,2,0.9696,0
4,2,0,9,30,3,0,11,3,1.931590237,157,0.0,0,0.531137393,0.559680685,0,0,46.192065352,10,3.9328,1
4,1,3,23,28,1,18,8,117,0.530874141,190,1.0,0,0.0,0.295970616,0,0,25.714083422,6,2.109,0
2,3,0,7,3,3,2,5,3,1.334974102,54,0.001994588,0,0.950520833,0.792644924,0,0,3.421100334,1,1.1124,0
9,1,0,14,46,4,4,9,6,0.666970796,411,1.0,1,0.0,0.266897834,0,0,30.265131698,3,1.4067,1
3,2,0,14,21,4,2,9,3,2.0,125,0.0,0,0.750532333,0.563684414,0,0,45.147215163,11,4.1507,0
4,2,0,7,24,3,0,11,3,2.0,123,0.0,0,0.746368834,0.558662947,1,2,27.326448408,8,3.336,0
3,2,0,10,14,0,0,6,2,1.992013739,46,0.0,0,0.866467567,0.750582576,0,0,14.308247695,4,1.4707,0
5,1,0,11,26,5,0,9,3,0.609853598,171,1.0,0,0.0,0.256199268,0,0,20.504016137,4,1.7519,0
10,1,0,14,37,14,1,10,7,0.801501979,384,1.0,0,0.014442433,0.296992104,0,0,25.929078616,6,2.7839,0
8,2,0,16,34,1,1,10,3,0.507881672,354,0.965070522,0,0.618131531,0.472907023,0,0,71.094774338,19,5.9168,2
4,1,0,11,22,0,3,3,4,0.619835617,148,1.0,0,0.0,0.459317288,0,0,22.995745003,12,3.5586,0
6,1,0,6,18,2,1,4,2,0.678697051,35,0.985884646,0,0.0,0.256419863,0,0,0.0,1,0.664,0
6,1,0,8,19,28,1,1,7,0.662440599,167,1.0,0,0.0,0.378623656,0,0,11.943977571,3,1.9042,0
8,2,0,13,37,9,2,9,4,0.595456467,221,0.997360482,0,0.695843788,0.336307661,0,0,34.658563317,17,2.8313,0
5,1,17,20,34,9,1,9,3,0.227086478,87,0.989040195,0,0.017973481,0.345073666,0,0,26.266931016,5,1.4236,1
14,1,0,11,41,24,1,10,9,0.677396135,397,1.0,1,0.0,0.290325886,0,0,45.617157035,3,0.698,0
22,3,0,3,21,239,2,5,23,0.883920755,71,0.021428578,1,0.0,0.290859138,0,0,5.997500565,1,1.9799,2
2,1,0,2,27,1,2,1,6,0.251123493,143,0.083799553,0,0.0,0.623788487,0,0,27.568820058,3,2.2292,0
7,1,0,9,19,0,2,11,3,0.6696547,133,1.0,0,0.014170829,0.675539376,0,0,30.670802226,6,2.3433,0
2,3,0,7,15,3,0,4,3,2.0,20,0.000903192,0,0.992675978,0.670410808,0,0,9.153274215,4,1.5583,0
3,2,0,27,25,4,4,12,3,2.0,114,0.067980803,0,0.753583387,0.559896889,0,0,45.822499132,10,3.1592,0
22,2,0,1,31,268,1,1,20,1.081379062,210,0.581405334,1,0.129523758,0.183063738,1,6,16.427339517,5,0.5236,2
7,1,0,9,31,2,1,11,4,0.741724561,371,0.99753801,1,0.0,0.288419701,0,0,47.736352776,32,4.5439,3
6,1,1,7,14,3,8,5,4,0.470831748,33,0.007336761,0,0.0,0.507475845,0,0,1.736324606,4,2.9701,0
2,3,0,2,10,1,0,4,3,2.0,45,0.0,0,0.733854585,0.543501119,0,0,8.166347396,2,0.6191,0
4,2,0,7,13,3,0,7,1,2.0,57,0.0,0,0.792400862,0.655445824,0,0,21.181627005,3,1.3343,0
6,1,0,9,20,4,1,4,4,0.519914866,157,0.984831549,0,0.0,0.432908877,0,0,24.199381991,5,2.276,0
1,2,0,11,29,4,3,10,3,1.48393725,112,0.854536631,0,0.186779789,0.658787953,0,0,33.485780648,4,1.8247,0
4,2,0,7,18,1,2,7,7,0.421158797,154,1.0,0,0.578735185,0.353590773,1,0,26.66050807,2,2.5187,0
5,1,0,11,35,1,0,13,3,1.00057106,355,0.990772871,0,0.211742574,0.986064413,0,0,226.664657398,41,7.7866,0
31,3,0,13,93,605,23,11,45,0.880391583,873,0.939618778,1,0.228365725,0.25912771,0,0,2.393757033,2,2.1014,1
5,2,0,11,20,5,4,10,3,0.812755266,194,1.0,0,0.587888396,0.703263155,0,0,33.123451835,15,3.3363,1
11,2,0,10,65,1,0,11,8,0.759436288,589,0.980807675,0,0.73082649,0.385405027,1,2,29.325733288,9,0.6992,1
4,1,0,24,31,4,16,7,3,0.990057166,72,1.0,0,0.0,0.415570191,0,0,22.944719653,5,2.2359,0
2,1,0,7,4,7,6,4,2,1.434541361,1,0.0,0,0.227719371,0.726213365,0,0,2.162529562,1,1.0,0
2,1,0,13,23,5,0,3,1,0.687888858,7,1.0,0,0.0,0.450892813,0,0,29.100179812,6,1.2753,0
13,2,0,13,38,4,2,6,12,0.80358414,266,1.0,0,0.0,0.284911938,0,0,28.28308608,5,1.1129,0
16,2,0,20,56,84,3,10,8,0.815835676,526,0.99976639,0,0.448036809,0.204340634,0,3,29.890139064,5,2.0075,0
5,3,0,5,8,4,0,5,3,0.666666667,31,1.0,0,0.755381683,0.666666667,0,0,2.339576419,1,0.5019,0
3,2,0,7,26,3,1,9,3,1.993528979,160,0.0,0,0.787355701,0.475868852,0,0,63.875379836,10,3.7395,0
8,1,0,11,28,6,1,10,4,0.507507896,151,1.0,0,0.0,0.344400993,0,0,23.005945286,3,1.2271,0
5,2,0,12,33,54,2,9,3,0.235124164,145,1.0,0,0.668229478,0.666209289,0,0,15.040594555,10,2.1824,1
5,1,0,20,15,6,4,20,2,0.061448875,141,0.975611371,0,0.0,0.335591003,0,0,38.489854823,11,3.0858,1
14,1,0,7,23,27,1,4,14,0.899908617,155,1.0,0,0.0,0.247557652,0,0,6.669748996,6,1.572,0
2,1,0,10,30,16,5,6,2,1.962595293,222,0.133677066,1,0.0,0.369789462,0,0,36.46079705,4,1.1728,0
5,1,0,10,10,3,6,7,3,0.625861205,76,0.973869713,0,0.0,0.224482521,0,0,8.73806292,2,0.0926,0
4,3,0,8,9,5,0,5,3,0.666666667,49,1.0,0,0.757763833,0.681280557,0,0,7.642535755,2,0.5,0
4,1,0,0,2,6,2,2,3,2.0,37,0.0,0,0.0,0.674905871,0,0,0.811523415,1,0.4614,0
51,1,0,68,45,516,2,28,35,0.860877505,953,0.993283788,0,0.067167551,0.171876749,0,0,17.359723972,1,0.9561,1
3,2,0,7,9,3,2,10,2,2.0,77,0.0,0,0.625467124,0.744892484,0,0,22.373068307,7,2.981,1
