wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
4,3,0,5,6,1,0,6,3,0.666666667,110,1.0,0,0.8275412,0.641279128,0,0,7.194164559,1,0.6764,0
3,3,0,9,16,3,0,7,3,1.935127434,45,0.0,0,0.78756883,0.555555556,0,0,14.734678667,3,1.3333,0
7,1,0,11,20,19,5,9,3,0.635374995,162,1.0,0,0.0,0.490114703,0,0,32.096995745,10,3.2484,0
6,1,0,11,18,0,1,2,6,0.006254253,194,1.0,0,0.0,0.512389421,0,0,37.060626205,9,4.2163,0
2,1,0,5,1,5,3,2,2,2.0,37,0.0,0,0.0,0.800797911,0,0,0.0,1,1.0,0
4,1,0,13,18,1,8,9,3,1.99322061,150,0.018030112,0,0.0,0.677232815,0,0,32.106933831,7,0.1641,0
10,1,1,11,22,0,6,10,5,0.703651728,231,1.0,3,0.0,0.581944265,0,0,4.333130576,19,2.2801,0
3,3,0,5,30,4,0,3,2,1.8629704,147,0.0,0,0.778361779,0.667789722,2,5,44.98162704,10,3.4048,0
8,1,0,8,43,0,1,10,5,0.396656885,58,1.0,0,0.0,0.269830738,0,0,42.818459155,6,2.2822,1
3,2,0,11,25,3,0,11,3,2.0,248,0.0,0,0.75,0.561276816,0,0,50.278762622,12,4.9355,0
15,2,2,19,41,58,9,15,10,0.413675552,613,0.838221719,0,0.444344558,0.284518139,0,3,24.721086235,7,1.2124,2
22,1,0,31,58,49,2,23,11,0.781617701,510,0.971350503,2,0.386163919,0.203849723,0,0,20.818674976,19,2.7303,1
3,3,0,8,14,3,1,7,3,1.912903286,41,0.000138916,0,0.776287203,0.555555556,0,0,9.680121302,3,0.9938,0
3,1,0,4,8,1,2,4,3,0.482431973,42,1.0,0,0.111267718,0.490921445,0,0,7.794783466,3,1.1582,3
5,1,0,7,25,9,2,3,5,0.295797602,289,0.908456334,0,0.0,0.472125656,0,0,79.927299356,11,4.1256,0
1,1,0,1,2,0,2,0,1,2.0,1,0.0,0,0.039611741,0.91553959,0,0,0.0,1,1.1377,0
4,2,0,4,8,4,0,4,3,0.666666667,27,0.991365014,0,0.599990862,0.666666667,0,0,22.249418854,1,0.5,0
8,1,0,38,105,33,1,36,2,0.604787062,609,1.0,0,0.0,0.176002097,0,0,69.508332724,6,2.2021,9
4,1,0,9,8,1601,1,20,2,1.993193604,28,1.0,1,0.0,0.188857562,0,0,11.899574272,1,0.833,0
3,3,0,2,14,3,1,1,2,1.740648925,36,0.0,0,0.795006086,0.558743658,0,0,10.125696682,2,0.0031,0
7,1,0,1,8,14,7,10,8,0.899867152,142,1.0,0,0.0,0.55527603,0,0,24.144236411,10,1.5084,0
3,1,0,6,8,3,1,7,3,0.076169001,17,1.0,0,0.129582266,0.496613542,0,0,1.833862216,0,0.4761,1
10,1,0,14,26,1,1,10,7,0.627008345,173,1.0,0,0.0,0.598620654,0,0,17.825819498,7,2.2934,3
5,3,0,2,21,6,0,11,4,2.0,178,0.0,0,0.820069888,0.620579614,2,2,16.281338332,1,0.6041,0
20,1,0,22,51,80,2,16,17,0.917414292,255,0.800559257,6,0.060394402,0.24163522,0,0,40.172886945,31,2.1706,0
3,3,0,12,22,3,0,13,3,1.990680017,188,0.0,0,0.75,0.567546029,0,0,46.857699304,9,3.7285,0
4,2,0,9,24,6,0,10,3,2.0,47,0.0,0,0.75,0.570762936,0,0,36.279011096,4,1.7038,0
12,1,0,15,44,11,5,8,12,0.733861947,239,1.0,2,0.0,0.23616898,0,0,28.11300339,17,2.7005,0
4,2,0,11,21,2,0,8,3,0.666666667,214,1.0,0,0.6,0.666666667,0,0,38.95417432,14,3.0014,0
4,1,0,12,29,1,1,10,5,0.450480153,153,1.0,0,0.129778767,0.340353756,0,0,46.645208336,14,3.783,0
4,3,0,9,36,8,1,11,3,1.002358787,445,0.998762608,0,0.463022619,0.664799829,0,0,50.153121405,19,7.3663,0
3,2,0,13,21,1,1,16,2,1.999996407,153,0.0,0,0.837206672,0.776954881,1,3,71.676322742,5,3.9559,1
10,2,0,15,41,1,2,12,8,0.494645731,207,1.0,3,0.642994613,0.271516259,0,0,20.422386606,8,2.0079,1
4,3,0,10,13,6,1,9,4,2.0,19,0.151422401,0,0.943175395,0.559832904,2,2,20.142594071,1,3.5918,0
15,1,0,22,83,103,1,30,7,0.903297724,450,0.978128146,0,0.0,0.320704224,0,0,32.827281926,32,2.7224,0
4,1,0,13,18,2,1,12,4,0.55336163,168,1.0,0,0.0,0.339660273,0,0,19.618650623,4,1.6096,0
7,1,0,17,32,10,1,17,2,1.048885201,242,0.757358655,1,0.006574404,0.334425854,0,0,39.806018501,12,2.8511,1
4,1,0,5,22,5,5,9,3,0.784554373,203,0.730109815,0,0.00019778,0.501678619,0,5,65.004531027,9,4.3863,0
10,1,0,23,9,4,32,1,10,0.366387073,146,1.0,0,0.0,0.293608163,0,0,1.191687126,0,0.9685,0
4,1,0,12,17,10,7,6,5,0.984745068,150,1.0,0,4.5769e-05,0.618269154,0,0,30.984341154,5,1.4335,0
3,1,0,13,25,2,0,11,3,0.580673892,154,1.0,0,0.0,0.519302591,0,0,46.06040418,12,3.9091,0
4,1,0,8,3,1,6,2,4,1.87796381,9,0.0,0,0.0,0.666666667,0,0,1.26748877,1,1.0,0
1,1,0,1,5,2,9,0,1,2.0,55,0.0,0,0.0,1.0,0,0,25.913502831,1,0.069,0
42,1,0,47,46,774,1,49,43,0.862878384,338,0.966596801,0,0.0,0.131603774,0,0,5.059861085,4,0.7742,4
3,2,0,10,13,3,0,7,3,1.999380429,41,0.0,0,0.75,0.459573202,0,0,0.461332016,8,3.0826,0
8,1,18,22,32,11,18,16,6,0.761845107,164,1.0,0,0.000200592,0.343575433,0,0,21.136923879,7,1.7606,0
17,2,6,35,75,35,12,23,15,0.96434855,739,0.980915806,0,0.009644913,0.266867594,0,0,40.526463743,38,4.7456,0
3,2,0,11,26,3,0,11,3,2.0,156,0.0,0,0.761591086,0.571366667,0,0,51.810936056,10,4.2789,0
4,1,4,23,23,8,14,9,1,0.370713822,187,1.0,0,0.0,0.285477891,0,0,13.18937164,3,0.7838,0
17,2,0,17,67,12,3,8,9,0.801770146,583,0.387860999,1,0.659678134,0.250352479,0,0,33.081613073,35,2.7295,1
3,1,0,9,11,1,2,6,2,0.376815392,21,1.0,0,0.0,0.500842339,0,0,6.465981911,1,0.3021,0
4,2,0,12,29,2,0,11,2,0.666666667,165,1.0,0,0.6,0.624472686,0,0,27.593938327,5,1.7651,0
1,1,0,5,1,0,2,2,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
4,2,0,9,38,6,0,8,3,0.739961263,373,1.0,0,0.600118575,0.666666667,0,0,89.472603463,23,6.8042,2
24,2,0,36,74,110,2,12,16,0.778387484,832,0.988019254,1,0.387841604,0.067434619,0,0,30.545903416,22,3.4462,2
2,2,0,16,35,2,0,11,1,1.497122014,599,0.050716686,0,0.760285924,0.390698934,0,0,191.759611038,22,4.715,0
2,2,0,1,5,1,1,1,2,2.0,20,0.0,0,0.893614505,0.759795295,0,0,20.402975931,1,0.5209,0
5,1,0,10,18,22,2,5,3,0.583333333,153,1.0,2,0.0,0.509192749,0,0,7.482183337,4,1.9552,0
4,3,0,6,6,4,0,5,2,0.666666667,32,1.0,0,0.80746022,0.66457084,0,0,4.853305513,1,0.5,0
13,2,0,4,45,86,1,12,12,0.889789686,399,0.997725494,1,0.063636056,0.244718764,0,0,34.603776799,14,1.5745,1
4,3,0,5,9,5,0,4,3,0.666666667,31,1.0,0,0.672477732,0.666326471,0,0,7.719958512,1,0.5,0
3,3,0,8,17,3,0,9,3,2.0,49,0.0,0,0.742545856,0.555291475,0,0,18.51621057,1,1.6507,0
3,1,0,8,14,0,2,8,2,0.001267078,26,1.0,1,0.0,0.518258359,0,0,15.56549851,2,0.7674,0
3,3,0,9,13,3,0,8,3,1.90009499,43,0.0,0,0.773130807,0.555555556,0,0,17.030342383,3,1.3333,0
5,1,0,19,32,21,1,16,2,1.133812396,242,0.946366277,1,0.0,0.34809883,0,0,41.019316076,13,1.0655,1
6,3,0,5,9,4,0,7,3,0.666666667,37,1.0,0,0.719591974,0.643044369,0,0,0.454940899,1,0.504,0
3,3,0,7,13,3,1,7,3,2.0,45,0.0,0,0.783903325,0.553720495,0,0,14.364501862,3,1.4459,0
26,2,0,23,87,357,1,15,9,0.967534055,546,0.821345005,2,0.723740627,0.158006186,1,1,30.091676659,12,2.0313,0
4,1,0,3,20,4,4,11,3,0.449841002,184,0.98656788,0,3.988e-06,0.287191347,0,0,30.165445584,6,1.9742,0
5,3,1,20,55,38,3,16,11,1.965609731,310,0.99330938,1,0.697198594,0.668160793,2,3,23.943538496,22,1.3493,1
2,1,0,11,3,1,9,2,2,2.0,2,0.0,0,0.0,0.75291803,0,0,0.0,1,1.0,0
10,2,0,11,33,30,5,6,1,0.973202642,68,0.996425563,2,0.26940973,0.382305114,1,1,13.351072361,16,2.2485,2
24,2,0,15,73,173,2,16,19,0.844931134,386,0.920339688,3,0.078039464,0.253169156,0,1,16.267758399,18,1.5747,1
1,1,0,1,2,0,2,0,1,2.0,6,0.0,0,0.0,1.0,0,0,3.031187022,0,1.0,0
4,3,0,5,9,4,0,5,3,0.666666667,14,1.0,0,0.849972071,0.666666667,0,0,6.580842614,1,0.5,0
17,1,0,10,41,2,3,17,12,0.825938589,276,0.903258905,1,0.675200617,0.225860382,1,3,25.067578053,0,2.528,1
2,1,0,4,12,1,2,4,6,2.0,19,0.0,0,0.0,0.50284036,0,0,11.105177774,2,1.0,0
4,3,0,9,29,2,0,9,3,0.590803871,206,1.0,0,0.666666667,0.667286211,0,0,53.305266584,15,4.0763,0
4,2,0,8,14,3,0,6,3,0.981613947,44,0.968362586,0,0.63613616,0.659132174,0,0,14.952864311,6,1.8687,0
9,1,0,8,11,47,4,3,10,0.817499365,62,0.427771157,1,0.000155556,0.392485161,0,0,6.611627283,4,0.9092,0
14,1,0,7,13,37,4,8,9,1.000028715,67,0.658129539,1,0.0,0.268457094,0,0,0.0,2,0.9555,0
4,1,0,7,15,10,1,8,2,0.950713603,46,1.0,0,3.9868e-05,0.557790282,0,6,10.446704351,1,0.8206,1
4,2,0,11,29,2,0,10,4,0.666666667,194,0.961211854,0,0.6,0.666119723,0,0,43.017133608,17,3.945,0
6,1,0,10,6,64,8,3,1,2.0,1,0.014597252,0,0.0,0.270386667,0,0,0.0,1,1.0448,0
51,1,0,39,69,1326,1,2,47,0.835544178,232,0.942310867,0,0.0,0.143405894,0,0,0.156860688,5,0.9112,4
1,3,0,9,12,1,2,0,2,1.997757215,4,0.0,0,0.806114769,0.561391834,0,0,2.441537126,0,1.2678,0
3,3,0,6,16,3,3,4,3,1.986219475,144,0.0,0,0.77983876,0.835663976,0,0,47.706835768,8,3.3932,1
4,1,0,9,23,1,1,12,2,0.648627841,119,0.728315399,0,0.0,0.666666667,0,0,33.914965576,5,2.0773,0
10,1,0,8,10,1,2,3,10,0.376539848,50,0.988450912,1,0.0,0.302789566,0,0,3.596146394,1,0.9531,0
2,3,0,8,3,2,7,2,2,2.0,0,0.0,0,0.961391881,0.664685273,0,0,0.767636945,1,1.0,0
5,1,0,29,18,8,1,16,0,0.73226086,87,0.966328828,0,0.061586181,0.333599668,0,0,27.395170297,5,0.993,0
4,1,0,19,30,3,1,10,2,0.569857854,177,1.0,0,0.000171466,0.478985563,0,0,53.282626496,13,1.9956,0
1,1,0,2,1,0,2,0,1,2.0,1,0.0,0,1.4606e-05,1.0,0,0,0.0,1,1.0,0
3,2,0,7,16,5,0,6,3,1.49379416,96,0.919630814,0,0.6,0.666666667,0,0,17.015561866,3,0.0454,0
3,3,0,7,15,3,2,8,3,1.993418629,50,0.0,0,0.853516163,0.555555556,0,0,12.019265218,3,0.5522,0
4,1,19,27,18,9,19,7,2,1.011940395,116,1.0,0,0.0,0.441039465,0,0,26.631200863,5,1.2313,0
3,1,0,15,24,68,3,12,2,0.686549832,116,1.0,0,0.022343612,0.252889067,0,0,23.454863245,4,1.499,0
4,2,0,10,21,4,0,10,4,2.0,109,0.0,0,0.754330081,0.555555556,0,0,52.058399547,10,3.6384,0
15,2,0,17,58,34,1,9,11,0.454790402,505,0.792953266,2,0.655638816,0.21424186,0,0,25.081621112,8,3.6934,1
2,3,0,12,16,2,2,5,3,1.960119463,115,0.0,0,0.871804176,0.81267541,1,2,24.106359706,10,3.0835,1
3,3,0,7,14,3,0,7,3,1.902541643,44,0.0,0,0.777777778,0.555555556,0,0,14.01873196,3,1.3934,0
3,2,0,11,32,3,0,11,3,2.0,225,0.0,0,0.75,0.560365756,0,0,74.273271384,13,4.711,0
4,2,0,11,18,4,1,7,1,0.540564181,131,1.0,1,0.826017811,0.45237281,1,2,37.565588519,5,0.5398,4
2,3,0,7,25,5,2,5,3,1.993702838,108,0.004944067,0,0.877879896,0.843139525,1,2,69.605767131,11,3.2001,0
4,1,0,23,10,0,17,8,2,0.329636628,9,1.0,0,0.0,0.385957561,0,0,14.772016035,10,0.8606,0
6,2,0,15,63,8,4,6,11,0.880296755,459,0.862159765,0,0.275327294,0.289352135,1,1,49.257823783,1,1.6466,0
4,1,0,14,21,2,1,10,3,0.480264355,118,0.989776899,0,0.037074884,0.323791768,0,0,33.53278202,11,3.4223,0
3,1,0,6,15,2,5,0,2,0.121980465,34,0.300287441,0,0.0,0.482686622,0,0,8.647492969,3,0.089,0
7,2,0,12,33,1,3,3,8,0.571994927,196,0.783377673,2,0.652862816,0.596986015,0,0,51.983585681,14,2.4933,2
4,2,0,17,27,4,3,18,10,0.490018812,144,0.707526076,0,0.530725937,0.666666667,0,0,56.89661651,19,2.0883,1
10,1,0,7,22,60,4,7,12,2.0,6,0.0,0,5.304e-06,0.982354158,0,0,0.0,1,1.0097,0
4,2,0,13,14,1,1,12,1,1.979028299,44,0.020069615,0,0.712001135,0.484574544,2,3,5.210192262,7,3.2441,0
0,1,0,0,2,0,2,0,1,2.0,28,0.0,0,0.069132795,0.99649779,0,0,10.288241655,0,0.0,0
4,2,0,9,25,11,1,10,3,2.0,159,0.0,0,0.736213505,0.755092521,0,0,58.283375348,11,4.0032,0
17,2,1,7,65,70,1,12,11,0.582730442,215,0.355028405,0,0.470654806,0.412453723,0,0,30.352196357,13,1.7889,1
3,3,0,8,15,3,0,8,3,2.0,40,0.0,0,0.777777778,0.512242587,0,0,14.362212667,3,1.3333,0
24,1,0,34,91,220,2,28,22,0.92242913,520,0.694127309,6,0.0,0.183744249,0,0,26.086523982,5,3.4549,6
9,3,0,72,8,2,48,5,15,0.86551012,199,0.902578238,0,0.917865909,0.358007443,0,4,34.324941846,8,1.3639,0
2,1,0,4,1,6,2,2,4,2.0,1,0.0,0,0.041866851,0.761225154,0,0,0.0,1,1.0,0
4,1,0,13,28,0,5,6,3,0.508200976,173,0.204191217,0,0.0,0.399665679,0,0,31.133823159,4,1.75,0
2,2,0,12,16,1,4,12,3,1.99999899,98,0.124316302,0,0.754787619,0.494509736,1,2,7.704378152,10,1.9853,1
5,2,0,12,32,1,0,10,3,1.958973259,447,0.0,0,0.736560344,0.551794354,0,0,111.885108871,13,4.6639,1
2,2,0,14,30,1,1,8,2,0.275590215,233,1.0,0,0.472012871,0.629892033,0,0,56.02659741,4,1.7054,0
15,1,0,16,36,37,1,11,6,0.744517979,573,0.998568361,3,0.000440731,0.4,0,0,20.177770851,11,2.4656,1
5,1,0,22,67,4,1,19,6,0.210657201,475,1.0,0,0.010174917,0.357531102,0,0,100.920830504,2,0.638,1
3,1,0,9,22,6,1,8,6,0.01536125,118,1.0,1,0.0,0.398084445,0,0,34.793246574,8,1.7852,0
3,3,0,6,15,3,0,8,3,1.984011438,43,0.005744129,0,0.777777778,0.554696893,0,0,10.742732683,2,0.9719,0
4,1,0,14,22,3,3,6,4,1.157482499,154,1.0,0,0.0,0.560185799,0,0,21.726952544,1,2.9481,0
4,1,0,6,13,5,1,6,1,0.578217634,127,0.870991081,1,0.0,0.501162708,0,0,11.93007323,1,0.3116,0
3,3,0,7,15,3,0,7,3,1.991427238,51,0.0,0,0.777777778,0.555555556,0,0,14.292996627,3,1.3438,0
3,1,0,4,5,1,0,2,3,2.0,4,0.0,0,0.0,0.747684254,0,0,0.202357814,1,0.9719,0
9,1,0,34,109,26,1,19,6,0.569581815,611,1.0,0,0.0,0.19041968,0,0,32.8615068,9,3.4001,3
4,2,0,16,28,8,2,8,8,0.669584847,160,0.998094377,1,0.62083518,0.282185124,0,0,20.592479545,6,2.72,0
1,1,0,0,8,0,0,0,1,1.491005956,2,0.0,0,0.013801433,0.452453157,0,0,13.476022073,0,1.4978,0
52,1,0,72,77,1303,74,13,54,2.0,100,0.999871501,0,0.0,0.242311454,0,0,0.299626606,7,0.7934,0
3,3,0,6,15,3,0,7,3,2.0,44,0.0,0,0.777777778,0.555555556,0,0,14.776580306,3,1.3333,0
4,1,0,77,8,11,75,1,4,2.0,9,0.201984472,0,0.0,0.487195493,0,0,0.0,1,1.004,0
4,2,0,6,19,2,0,8,3,0.694815848,66,1.0,0,0.571944114,0.666666667,0,0,14.903547678,3,1.0,0
3,3,0,9,27,3,0,8,4,2.0,147,0.0,0,0.69888876,0.591216659,0,0,47.259374159,9,3.3475,0
11,2,0,5,35,2,1,10,3,0.887179177,229,1.0,0,0.508042608,0.551351377,0,0,154.907160568,18,5.753,0
15,2,1,13,43,62,7,19,10,0.755604356,193,0.995458056,2,0.269366609,0.320068047,1,1,18.25829626,7,2.4509,0
9,1,0,6,17,5,5,5,10,0.581156815,79,0.504328054,1,0.0,0.342918371,0,0,2.39873412,3,0.9608,0
2,1,0,5,1,1,2,2,2,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
4,1,0,3,16,4,3,3,6,0.452584045,21,0.934177985,1,0.0,0.464069514,0,0,14.583808305,1,0.7097,0
7,1,0,17,22,5,4,16,7,0.195392928,29,0.659427884,1,0.0,0.26101299,0,0,30.011953157,12,2.7464,0
6,1,0,18,35,6,0,13,5,0.82707623,680,0.988410512,0,0.127486181,0.352572512,0,0,70.288974793,29,12.1772,0
4,2,0,9,35,2,0,8,3,1.49829679,353,1.0,0,0.613378858,0.608538361,0,0,83.854104485,30,5.9027,2
4,2,0,3,21,28,0,4,1,0.695566196,62,0.966854461,3,0.80538164,0.426908215,1,1,16.728587837,2,0.765,0
6,1,0,36,100,0,2,29,3,0.808331001,575,1.0,0,0.0,0.372717576,0,0,66.252368999,5,1.6234,3
3,2,0,11,20,3,0,10,2,2.0,110,0.0,0,0.76678973,0.563215018,0,0,47.420355827,8,3.7797,0
3,1,0,6,14,0,1,9,2,0.5,38,1.0,0,0.0,0.5,0,0,14.32997191,1,0.3329,3
2,1,1,5,13,2,2,6,5,0.222010081,63,0.777309316,0,0.0,0.666452804,0,0,7.081278257,20,0.5649,0
3,1,0,2,5,2,1,0,3,0.0,31,0.03612794,0,0.0,0.412337662,0,0,26.024885714,4,0.3962,0
5,3,0,20,50,8,2,17,5,0.042891174,371,1.0,1,0.949656759,0.495769769,2,3,64.012805969,26,5.5081,1
4,1,0,12,40,4,1,11,2,0.760371648,355,1.0,0,4.7764e-05,0.277486417,0,0,32.168597403,3,1.5291,0
3,3,0,10,13,6,0,10,4,1.949160334,40,0.155434668,0,0.813884166,0.589768653,2,2,6.18700264,1,0.7997,0
2,3,0,8,16,1,1,4,2,2.0,172,0.0,0,0.947040992,0.662245129,1,2,22.703340841,8,3.3477,1
2,3,0,9,29,1,0,10,1,1.976046378,50,0.947258428,0,0.801993259,0.378453083,2,5,30.722752365,3,3.4017,1
17,2,2,21,66,49,8,18,14,0.725739675,412,0.743005734,0,0.119725579,0.241809772,0,0,24.987674354,6,1.798,2
2,2,0,11,21,3,0,11,3,2.0,110,0.0,0,0.75,0.553629182,0,0,45.335531579,13,4.3927,0
19,2,0,24,109,123,3,15,23,0.853777758,940,0.962510901,1,0.365502215,0.155875138,0,0,32.598456324,19,2.1006,3
4,2,0,9,22,12,1,11,1,1.973976795,71,0.952580289,0,0.743656611,0.442354233,1,2,27.030557251,4,1.7229,1
3,1,0,6,6,6,3,2,1,2.0,1,0.000885787,0,0.087189539,0.67192113,0,0,8.802507571,1,1.0983,0
8,1,0,8,18,11,1,3,9,0.845246055,53,0.665224612,1,0.0,0.250291671,0,0,5.112662176,1,0.8768,0
2,2,0,9,25,1,2,10,3,1.901125763,26,0.000517612,0,0.75,0.555555556,0,0,16.682563755,8,1.6243,0
12,2,0,18,61,9,2,21,9,0.825213753,455,0.678308657,1,0.656547919,0.223505698,0,0,36.069194819,28,1.9594,1
10,1,0,11,21,9,8,3,10,0.618605232,141,1.0,0,0.0,0.480012892,0,0,14.904914523,2,1.1995,1
9,1,0,12,9,12,3,1,10,0.883810077,59,1.0,2,0.0,0.143522739,0,0,7.827330664,9,1.6422,0
28,2,0,26,53,130,2,12,22,0.892674827,825,1.0,2,0.345340037,0.314849045,0,0,33.979350897,15,1.9024,2
9,1,0,11,12,2,4,3,3,0.986825567,59,0.156565531,1,0.0,0.300078915,0,0,4.07785057,0,0.9442,0
1,1,0,2,1,0,2,0,1,2.0,1,2.523e-06,0,0.000519741,1.0,0,0,0.0,1,1.0,0
66,1,0,43,177,1976,9,36,54,1.109102961,1396,0.937207061,5,0.0,0.124684151,0,0,19.137488606,46,1.8782,3
4,1,0,7,24,4,1,10,4,0.348819533,122,1.0,0,0.087784153,0.280877268,0,0,31.571319504,4,1.8078,1
17,3,0,13,71,9,3,9,12,1.025750363,128,0.864741522,1,0.557691079,0.08641699,1,3,69.940262278,20,0.579,0
23,2,1,19,55,24,3,19,14,0.707611961,687,1.0,3,0.497028022,0.340063762,0,0,31.983545292,13,1.7907,1
3,3,0,5,8,3,0,9,3,0.666666667,30,1.0,0,0.674724393,0.666666667,0,0,3.544182605,1,0.5518,0
6,2,1,7,7,0,1,11,2,1.967492649,133,0.047050993,1,0.682315875,0.682728861,2,1,54.571300439,10,1.8936,0
4,4,0,4,16,4,1,6,2,1.114084307,33,0.986304835,0,0.818466803,0.521990018,1,6,10.473918345,1,1.3462,1
4,2,0,8,5,3,1,5,3,0.703617959,11,0.861926142,0,0.330676911,0.665860071,0,0,10.466629024,7,1.0933,0
15,1,6,20,70,11,11,24,5,0.898890743,328,1.0,0,0.070421199,0.133340825,0,0,40.992873954,19,1.8832,1
1,1,0,0,2,0,1,1,1,2.0,10,0.000475023,0,0.0,0.984570721,0,0,1.89857148,0,0.0185,0
4,1,0,6,4,6,6,1,4,2.0,6,0.0,0,0.075798557,0.667149828,0,0,0.0,1,1.0005,0
4,2,0,10,29,4,0,10,3,0.649234997,215,1.0,0,0.602645184,0.666666667,0,0,44.931079883,15,4.0602,0
15,2,2,12,66,4,1,3,11,0.664461176,835,0.996049188,0,0.373170377,0.240779495,0,0,98.328997718,23,4.8974,1
23,2,0,46,94,134,3,22,15,0.867284721,970,0.968562135,2,0.348824779,0.110794452,0,0,19.865199403,18,3.3511,3
6,2,0,13,22,10,7,8,4,0.548580041,123,0.88904164,1,0.780598769,0.347280914,1,1,27.496801679,1,0.9264,0
4,1,0,9,2,7,6,1,4,1.99397118,3,0.0,0,0.0,0.722766265,0,0,0.0,1,1.0302,0
3,3,0,7,15,3,0,6,3,2.0,58,0.0,0,0.793109874,0.576304613,0,0,15.395580366,3,1.9922,0
2,1,0,5,3,0,3,2,2,2.0,9,0.0,0,5.9083e-05,0.75,0,0,0.55407272,1,1.0,0
3,3,0,8,12,3,1,12,1,2.0,188,0.0,0,0.806866764,0.581201424,2,5,11.284031555,2,1.024,0
8,1,4,34,28,21,17,11,7,0.5,134,1.0,0,0.0,0.451906174,0,0,59.278309603,7,2.5674,0
11,1,0,7,31,10,5,8,4,1.053607275,165,0.077256829,0,0.0,0.512589752,0,0,32.128097813,6,0.4679,0
10,1,0,6,8,14,1,0,2,0.729460503,54,1.0,2,0.0,0.305263488,0,0,7.932991579,2,0.7668,1
4,2,0,11,37,3,2,6,2,0.286954694,218,0.469265882,0,0.510327333,0.663257602,0,0,34.860320313,9,1.6018,1
8,2,0,10,62,0,4,12,9,0.663934733,581,0.803540538,1,0.545635673,0.417621673,1,2,28.739229043,3,1.5925,1
4,2,0,13,27,2,0,12,3,0.601980007,188,1.0,0,0.598796237,0.666666667,0,0,50.119217049,15,3.5449,0
15,2,0,14,77,98,10,9,10,0.758556277,330,0.979929369,0,0.495386634,0.20711868,2,4,39.792881702,12,2.4161,2
2,2,0,2,3,1,1,1,2,1.999281958,1,0.0,0,0.943021281,0.75,0,0,3.514957138,1,0.5248,0
5,1,0,7,22,2,0,10,4,0.70883821,105,1.0,0,0.0,0.298141894,0,0,19.384507086,7,1.3967,1
3,3,0,6,16,3,0,7,3,2.0,68,0.0,0,0.811637108,0.555555556,0,0,10.717750104,3,1.3333,0
4,1,0,2,32,6,2,6,2,0.735389752,128,1.0,0,0.0,0.308290631,0,0,35.825979568,7,1.7453,0
9,1,1,29,45,23,0,17,3,0.471994742,258,1.0,0,0.0,0.312695111,0,0,94.11230196,5,1.9915,1
3,2,0,9,15,2,0,7,3,2.0,94,0.007065466,0,0.736934535,0.555555556,0,0,21.763460086,3,1.796,0
8,1,0,38,101,32,10,33,4,0.130365285,597,0.980200505,0,0.003128773,0.197979878,0,0,88.603734387,5,2.1934,1
3,3,0,8,15,2,0,8,3,2.0,39,0.0,0,0.777777778,0.555555556,0,0,13.695998247,3,1.3333,0
15,4,0,23,78,42,11,12,15,0.239692721,940,0.525963397,2,0.0,0.198515654,0,0,54.001403063,17,3.6039,3
3,3,0,7,15,3,0,7,3,2.0,48,0.0,0,0.724275275,0.555555556,0,0,14.340648409,3,1.3333,0
